APSIM output file, version = 5.3
Title = Continuous spring wheat at Dingxi
            day           year           date          event           flag           rain           w_ep          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)             es         runoff          drain         sw_dep          nh4()        tot_no3         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)           dnit       hum_c(1)      biom_c(1)       fom_c(1)    surfaceom_n   surfaceom_wt          w_lai        w_yield      w_biomass      w_root_wt     w_root_dep       w_biom_n          w_mat       n_stress       w_stress             eo
            212           1997     31/07/1997          2.000          0.000         78.600         14.358          0.176          0.183          0.134          0.126          0.137          0.152          0.164          0.171         46.584          0.000          0.000        305.752          0.978       1583.618        113.126        207.103        128.825        312.160        404.406        265.743        107.556         44.698          0.000       8903.040        309.279         50.806          0.143         11.121          0.002        686.796       1887.788         30.425       1485.856          3.388            210          1.000          1.000        177.228
            212           1997     31/07/1997          2.000          0.000          5.700          0.000          0.202          0.184          0.134          0.126          0.137          0.152          0.164          0.171          2.902          0.000          0.000        308.551          1.015       1583.857        111.769        208.223        129.249        312.237        404.426        265.717        107.539         44.696          0.000       8902.813        310.472        110.570          0.658         56.015          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000          2.941
            243           1997     31/08/1997          0.000          0.000         59.800          0.000          0.193          0.208          0.200          0.133          0.138          0.152          0.163          0.171         39.378          1.093          0.000        327.880          1.557       1593.878         87.176        175.477        186.165        323.040        405.372        264.933        107.075         44.642          0.280       8893.415        310.595         58.308          0.387         32.943          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        156.142
            273           1997     30/09/1997          0.000          0.000         34.800          0.000          0.183          0.212          0.204          0.145          0.139          0.152          0.163          0.170         30.447          0.000          0.000        332.233          1.819       1602.743         84.612        165.148        188.441        340.828        408.181        264.246        106.697         44.589          0.000       8885.695        302.135         42.162          0.317         27.003          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        112.789
            304           1997     31/10/1997          0.000          0.000          4.600          0.000          0.126          0.180          0.188          0.156          0.142          0.152          0.162          0.170         16.287          0.000          0.000        320.546          1.617       1608.340        109.416        142.609        174.245        353.742        413.662        263.771        106.360         44.537          0.000       8882.529        298.217         37.689          0.294         24.978          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         78.285
            334           1997     30/11/1997          0.000          0.000          7.200          0.000          0.136          0.166          0.177          0.159          0.144          0.152          0.162          0.170          9.357          0.000          0.000        318.389          1.463       1610.030        122.173        132.636        164.418        356.601        419.991        263.658        106.074         44.480          0.000       8882.350        297.976         37.462          0.294         24.978          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         31.329
            365           1997     31/12/1997          0.000          0.000          0.100          0.000          0.091          0.158          0.169          0.160          0.147          0.153          0.162          0.169          6.830          0.000          0.000        311.659          1.446       1610.395        130.886        125.930        157.835        355.464        426.108        263.929        105.825         44.418          0.000       8882.347        297.974         37.458          0.293         24.965          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         13.356
             31           1998     31/01/1998          0.000          0.000          5.900          0.000          0.099          0.151          0.164          0.159          0.149          0.153          0.162          0.169          6.820          0.000          0.000        310.739          1.447       1610.512        137.841        120.963        153.052        352.902        431.043        264.722        105.632         44.357          0.000       8882.347        297.974         37.458          0.293         24.963          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         12.348
             59           1998     28/02/1998          0.000          1.000          0.000          0.000          0.064          0.144          0.161          0.158          0.151          0.154          0.162          0.169          5.209          0.000          0.000        305.530          1.406       1610.744        144.877        115.762        149.705        350.343        434.395        265.838        105.514         44.310          0.000       8882.347        297.977         37.458          0.293         24.940          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         31.995
             90           1998     31/03/1998          0.000          0.000         17.000          0.000          0.104          0.137          0.157          0.157          0.152          0.155          0.162          0.169         14.901          0.000          0.000        307.628         28.904       1613.512        154.756        110.633        146.467        347.572        437.031        267.350        105.439         44.266          0.000       8882.349        298.106         38.437          0.252         21.428          0.000          0.000          0.000          0.000        100.528          0.000              0          1.000          1.000         64.430
            120           1998     30/04/1998          0.000          0.000         67.900         16.707          0.223          0.224          0.156          0.157          0.153          0.155          0.162          0.168         21.820          0.000          0.000        337.002        112.580       1614.442         72.394        190.571        148.083        345.931        438.828        268.972        105.425         44.238          0.000       8878.896        294.315         38.858          0.190         16.157          1.068          0.000        836.187         55.440        485.833          2.923              0          1.000          0.863        131.341
            151           1998     31/05/1998          0.000          0.000         85.900         74.256          0.215          0.158          0.152          0.138          0.149          0.156          0.162          0.168         33.643          0.000          0.000        315.003          8.378       1616.248         86.306        170.027        188.545        320.998        430.298        270.406        105.452         44.216          0.163       8873.955        290.335         49.701          0.062          5.286          2.874          0.000       5895.528        189.255        997.699         10.728              0          1.000          0.881        129.374
            181           1998     30/06/1998          0.000          0.000         28.500         44.419          0.090          0.122          0.131          0.117          0.124          0.145          0.161          0.168         25.038          0.000          0.000        274.046          2.613       1578.696         72.377        180.914        191.235        316.040        413.240        255.870        104.817         44.203          0.000       8872.874        289.971         75.714          0.020          1.669          0.511       1962.390       8061.321        190.011       1429.953         14.798              0          1.000          0.444        174.044
            203           1998     22/07/1998          2.000          0.000         72.600         17.660          0.185          0.204          0.173          0.116          0.121          0.141          0.160          0.168         23.011          0.000          0.000        305.975          0.782       1560.616         38.085        166.674        227.888        318.260        410.213        251.681        103.654         44.162          0.051       8866.689        288.901         64.187          0.005          0.425          0.002       2777.461       8828.439        171.026       1551.455         17.031            201          1.000          0.890        112.374
            212           1998     31/07/1998          0.000          0.000         25.000          0.000          0.219          0.227          0.191          0.119          0.122          0.141          0.159          0.168         12.875          0.001          0.000        318.099          1.350       1563.971         42.577        150.140        238.604        322.803        410.812        251.528        103.375         44.132          0.000       8865.525        313.685        160.133          3.603        243.759          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         57.198
            243           1998     31/08/1998          0.000          0.000        106.300          0.000          0.246          0.248          0.246          0.196          0.126          0.142          0.159          0.167         58.079          6.105          0.000        360.215          1.820       1574.567         32.595         89.200        207.041        428.338        419.709        251.023        102.625         44.035          0.336       8859.772        342.875         84.764          0.871         58.933          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        144.747
            273           1998     30/09/1998          0.000          0.000         12.100          0.000          0.204          0.215          0.217          0.206          0.144          0.143          0.158          0.167         19.918          0.000          0.000        352.396          1.999       1586.968         44.002         80.336        178.232        427.020        459.389        251.995        102.047         43.947          0.000       8851.279        333.661         55.771          0.699         47.316          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        117.446
            304           1998     31/10/1998          0.000          0.000         27.000          0.000          0.183          0.205          0.212          0.204          0.163          0.146          0.157          0.166         26.638          0.000          0.000        352.758          2.223       1593.385         46.627         73.492        165.001        408.159        495.697        258.930        101.627         43.852          0.000       8847.472        329.398         47.640          0.505         34.171          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         62.888
            334           1998     30/11/1998          0.000          0.000          0.000          0.000          0.146          0.184          0.197          0.195          0.173          0.151          0.158          0.166          9.196          0.000          0.000        343.562          2.183       1596.925         57.383         69.514        153.929        386.261        511.986        272.565        101.517         43.771          0.000       8846.027        327.114         45.218          0.505         34.171          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         43.604
            365           1998     31/12/1998          0.000          0.000          0.000          0.000          0.115          0.171          0.187          0.189          0.177          0.156          0.158          0.165          6.788          0.000          0.000        336.774          2.147       1597.757         64.642         67.343        146.551        371.383        512.933        289.038        102.157         43.710          0.000       8845.953        326.991         45.095          0.505         34.171          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         20.576
             31           1999     31/01/1999          0.000          0.000          0.000          0.000          0.088          0.163          0.181          0.184          0.177          0.161          0.159          0.165          5.560          0.000          0.000        331.214          2.143       1597.962         70.279         65.893        141.312        361.325        507.983        303.365        104.111         43.693          0.000       8845.953        326.991         45.095          0.505         34.171          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         18.263
             59           1999     28/02/1999          0.000          1.000          0.000          0.000          0.069          0.154          0.176          0.180          0.176          0.164          0.161          0.165          4.384          0.000          0.000        326.830          2.077       1598.341         75.507         64.314        137.564        354.567        502.481        313.380        106.751         43.776          0.000       8845.953        326.991         45.095          0.505         34.171          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         40.976
             90           1999     31/03/1999          0.000          0.000          5.500          0.000          0.073          0.148          0.171          0.177          0.175          0.166          0.162          0.166          7.384          0.000          0.000        324.946         31.872       1599.097         80.342         63.547        134.282        348.536        496.657        321.499        110.202         44.032          0.000       8845.971        327.154         46.434          0.439         29.689          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         81.454
            120           1999     30/04/1999          0.000          0.000         26.000          3.487          0.170          0.161          0.169          0.175          0.174          0.167          0.164          0.166         10.822          0.000          0.000        336.637        126.344       1611.376         82.133         75.695        132.834        343.835        491.645        327.074        113.725         44.434          0.000       8844.108        324.766         44.488          0.375         25.395          0.461          0.000        255.931         22.142        237.708          1.276              0          1.000          1.000        121.645
            151           1999     31/05/1999          0.000          0.000         70.600         47.353          0.201          0.160          0.142          0.161          0.172          0.168          0.165          0.167         29.253          0.000          0.000        330.631          7.133       1652.846         89.747        140.461        134.158        308.952        486.127        331.121        117.296         44.982          0.000       8839.987        320.681         51.541          0.175         11.825          2.590          0.000       3223.960        121.837        729.948          7.378              0          1.000          0.711        144.999
            181           1999     30/06/1999          0.000          0.000         65.600         64.606          0.096          0.159          0.137          0.128          0.142          0.162          0.166          0.168         33.016          0.000          0.000        298.609          1.053       1636.962         45.108        174.306        148.793        307.494        469.195        326.415        120.052         45.598          0.000       8834.741        316.419         64.982          0.032          2.151          1.494        348.916       6866.328        164.747       1334.372          8.980              0          1.000          0.804        138.115
            212           1999     31/07/1999          0.000          0.000        142.200         75.859          0.168          0.196          0.202          0.154          0.129          0.148          0.163          0.168         36.843          3.268          0.000        324.839          1.277       1552.694         19.902         89.764        177.499        347.502        448.662        305.644        117.721         46.000          0.390       8825.312        309.222         61.725          0.004          0.245          0.735       3764.615      10564.142        141.176       1599.389         18.052              0          1.000          0.955        159.495
            215           1999     03/08/1999          2.000          0.000          0.000          3.192          0.155          0.189          0.195          0.154          0.129          0.147          0.162          0.168          1.320          0.000          0.000        320.327          1.223       1553.575         21.023         89.395        176.419        348.268        449.230        305.576        117.662         46.002          0.000       8824.519        308.503         61.103          0.004          0.242          0.002       3764.615      10564.143        139.768       1599.389         18.052            213          1.000          1.000         11.851
            243           1999     31/08/1999          0.000          0.000         29.700          0.000          0.148          0.190          0.185          0.159          0.132          0.147          0.161          0.168         29.752          0.000          0.000        320.275          1.546       1563.375         27.132         89.084        168.068        353.668        457.779        304.742        116.903         45.998          0.000       8822.901        353.376        138.750          2.031        191.796          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        143.674
            273           1999     30/09/1999          0.000          0.000         40.700          0.000          0.166          0.180          0.180          0.161          0.136          0.148          0.161          0.168         39.967          0.000          0.000        321.008          1.444       1572.589         33.445         86.992        163.476        355.230        466.907        304.281        116.292         45.967          0.000       8819.434        366.755         96.178          0.931         87.909          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        112.053
            304           1999     31/10/1999          0.000          0.000         29.300          0.000          0.145          0.183          0.186          0.165          0.141          0.148          0.160          0.168         27.441          0.000          0.000        322.867          1.712       1577.113         38.121         77.719        161.684        357.339        476.246        304.300        115.788         45.915          0.000       8817.733        366.684         85.823          0.766         72.344          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         56.897
            334           1999     30/11/1999          0.000          0.000          0.000          0.000          0.077          0.166          0.177          0.166          0.145          0.149          0.160          0.167         10.534          0.000          0.000        312.333          1.575       1579.034         46.110         71.867        154.432        355.533        484.885        304.945        115.405         45.856          0.000       8817.622        366.534         85.280          0.766         72.344          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         33.742
            365           1999     31/12/1999          0.000          0.000          0.000          0.000          0.045          0.152          0.170          0.165          0.148          0.150          0.159          0.167          6.672          0.000          0.000        305.661          1.559       1579.470         53.775         67.005        148.209        351.171        491.872        306.545        115.107         45.788          0.000       8817.622        366.534         85.280          0.766         72.344          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         16.995
             31           2000     31/01/2000          0.000          0.000          3.600          0.000          0.058          0.141          0.164          0.163          0.151          0.151          0.159          0.167          5.234          0.000          0.000        304.027          1.533       1579.743         60.383         63.576        143.210        346.385        496.645        308.909        114.909         45.725          0.000       8817.622        366.534         85.280          0.766         72.344          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         12.003
             60           2000     29/02/2000          0.000          1.000          8.100          0.000          0.039          0.134          0.160          0.161          0.152          0.152          0.159          0.166         12.116          0.000          0.000        300.012          1.525       1579.840         65.140         61.616        139.483        342.196        499.387        311.536        114.810         45.671          0.000       8817.622        366.534         85.280          0.766         72.344          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         25.120
             91           2000     31/03/2000          0.000          0.000         34.300          0.000          0.209          0.130          0.156          0.160          0.154          0.153          0.159          0.166         18.685          0.000          0.000        315.626         28.203       1583.479         71.027         61.893        136.311        338.340        500.954        314.534        114.791         45.628          0.000       8817.523        366.966         87.291          0.643         60.666          0.000          0.000          0.000          0.000        100.000          0.000              0          1.000          1.000         81.279
            121           2000     30/04/2000          0.000          0.000          6.100          5.022          0.101          0.129          0.154          0.158          0.154          0.154          0.160          0.166         12.323          0.000          0.000        304.381        121.708       1595.890         82.670         63.743        134.669        335.367        501.558        317.414        114.867         45.601          0.000       8815.995        365.274         83.877          0.615         58.069          0.293          0.000        311.746         25.121        263.229          1.198              0          1.000          0.774        129.750
            152           2000     31/05/2000          0.000          0.000         16.300         11.536          0.086          0.120          0.133          0.143          0.154          0.155          0.160          0.166         16.733          0.000          0.000        292.412         66.132       1648.338        138.686         64.506        134.099        329.348        500.861        320.116        115.132         45.589          0.000       8815.753        366.069         89.514          0.524         49.428          0.214          0.000        876.331         38.127        800.469          1.363              0          1.000          0.471        182.703
            182           2000     30/06/2000          0.000          0.000        105.400         15.526          0.239          0.241          0.223          0.131          0.141          0.154          0.160          0.166         39.771          0.267          0.000        342.248          5.556       1702.277         59.803        142.257        190.499        335.893        494.336        318.497        115.400         45.592          0.180       8812.797        366.522         77.785          0.190         17.953          0.191        291.521       1656.682         38.828       1320.184          2.281              0          1.000          0.962        165.152
            205           2000     23/07/2000          2.000          0.000          0.000         17.177          0.143          0.180          0.186          0.138          0.138          0.151          0.160          0.166         11.797          0.000          0.000        313.274          1.305       1703.863         82.614        125.410        177.342        349.628        492.155        315.848        115.263         45.603          0.000       8805.109        354.096         56.933          0.190         17.900          0.002        710.880       2265.947         34.774       1490.310          3.478            203          1.000          1.000        163.145
            213           2000     31/07/2000          0.000          0.000          0.000          0.000          0.125          0.175          0.182          0.140          0.138          0.151          0.160          0.166          2.934          0.000          0.000        310.340          1.167       1707.581         87.426        123.648        174.450        352.620        493.098        315.542        115.192         45.606          0.000       8803.448        353.253         83.134          0.726         78.648          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         56.327
            244           2000     31/08/2000          0.000          0.000        115.600          0.000          0.257          0.259          0.257          0.185          0.141          0.151          0.159          0.166         49.384          7.049          0.000        369.507          1.798       1719.000         39.556        107.246        191.289        405.116        500.454        314.750        114.972         45.616          0.279       8794.404        344.950         50.736          0.351         38.029          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        155.937
            274           2000     30/09/2000          0.000          0.000         54.300          0.000          0.295          0.266          0.243          0.215          0.164          0.152          0.159          0.166         35.105          0.717          0.000        387.986          2.024       1728.533         32.021         95.339        160.624        416.083        545.441        318.558        114.837         45.630          0.069       8787.734        334.777         39.814          0.209         22.612          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         90.529
            305           2000     31/10/2000          0.000          0.000         61.900          0.000          0.235          0.240          0.243          0.237          0.217          0.165          0.160          0.166         45.645          0.618          0.000        403.623          2.200       1733.424         27.296         63.390        125.050        377.913        618.682        359.336        116.105         45.650          0.130       8784.756        330.212         36.292          0.141         15.244          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         57.647
            335           2000     30/11/2000          0.000          0.000          2.800          0.000          0.201          0.213          0.221          0.221          0.215          0.189          0.165          0.166         12.556          0.000          0.000        393.867          2.266       1735.147         35.991         57.958        114.108        344.440        578.962        428.532        129.139         46.018          0.000       8784.011        328.896         35.530          0.138         14.937          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         25.214
            366           2000     31/12/2000          0.000          0.000          0.000          0.000          0.175          0.195          0.208          0.211          0.208          0.196          0.175          0.168          8.072          0.000          0.000        385.795          2.296       1735.828         43.644         55.180        107.395        327.122        548.340        452.441        153.832         47.874          0.000       8783.868        328.640         35.390          0.138         14.937          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         21.669
             31           2001     31/01/2001          0.000          0.000          9.200          0.000          0.194          0.199          0.203          0.205          0.204          0.197          0.182          0.172          7.054          0.000          0.000        387.941          2.302       1735.953         42.002         58.504        104.826        316.767        528.986        456.668        176.375         51.825          0.000       8783.861        328.626         35.383          0.138         14.937          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         10.591
             59           2001     28/02/2001          0.000          1.000          9.400          0.000          0.183          0.198          0.202          0.202          0.201          0.196          0.186          0.177         10.292          0.000          0.000        387.049          2.312       1736.151         40.938         59.075        103.752        310.621        516.627        456.947        191.572         56.620          0.000       8783.733        328.404         35.257          0.137         14.876          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         27.705
             90           2001     31/03/2001          0.000          0.000          0.000          0.000          0.157          0.183          0.195          0.199          0.199          0.195          0.188          0.182          6.432          0.000          0.000        380.617         19.518       1750.290         59.850         55.919        100.565        304.594        506.017        456.813        204.298         62.234          0.000       8782.649        326.458         34.773          0.124         13.389          0.000          0.000          0.000          0.000        116.770          0.000              0          1.000          1.000         90.229
            120           2001     30/04/2001          0.000          0.000         36.100          6.803          0.193          0.200          0.194          0.196          0.197          0.195          0.190          0.187         22.448          0.000          0.000        387.466        121.740       1740.200         48.225         64.780         92.391        299.945        497.239        456.312        214.042         67.267          0.000       8779.809        321.783         36.359          0.102         11.077          0.877          0.000        583.779         40.923        408.070          2.446              0          1.000          1.000         96.761
            151           2001     31/05/2001          0.000          0.000         11.600         49.950          0.082          0.123          0.134          0.150          0.186          0.193          0.191          0.191         16.383          0.000          0.000        332.733         30.152       1770.665        124.404         57.633         83.219        277.004        481.137        453.595        221.968         71.704          0.000       8778.170        319.639         51.171          0.069          7.433          1.201          0.000       3514.688        131.494        933.790          6.846              0          1.000          0.585        151.535
            181           2001     30/06/2001          0.000          0.000         55.000         33.301          0.201          0.215          0.134          0.122          0.139          0.171          0.188          0.193         20.317          0.000          0.000        334.115          8.099       1776.309         78.582        122.006         85.535        283.816        479.615        432.460        219.828         74.467          0.000       8776.615        319.006         60.545          0.031          3.343          0.473        804.561       5185.569        130.012       1560.374          8.471              0          1.000          0.698        166.383
            206           2001     25/07/2001          2.000          0.000         37.000         34.346          0.141          0.156          0.140          0.119          0.131          0.160          0.179          0.192         29.211          0.000          0.000        307.558          0.611       1743.959         74.343        118.399         96.962        284.389        472.177        412.028        211.616         74.046          0.000       8769.789        311.785         51.698          0.009          0.978          0.002       2436.872       6544.141        115.276       1685.594         12.924            204          1.000          1.000        149.490
            212           2001     31/07/2001          0.000          0.000         27.100          0.000          0.168          0.200          0.145          0.119          0.132          0.160          0.179          0.191         14.554          0.000          0.000        320.104          1.051       1745.290         53.947        136.426        100.208        285.058        473.280        411.539        211.035         73.796          0.000       8769.104        324.411        115.990          2.095        145.528          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         34.885
            243           2001     31/08/2001          0.000          0.000         57.700          0.000          0.210          0.219          0.181          0.123          0.134          0.160          0.178          0.189         41.007          0.368          0.000        336.430          1.380       1753.688         50.979        122.259        121.618        290.018        478.171        409.238        208.471         72.934          0.005       8763.559        333.632         71.857          0.965         67.019          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000        160.261
            273           2001     30/09/2001          0.000          0.000         88.200          0.000          0.253          0.255          0.252          0.157          0.137          0.161          0.177          0.187         47.616          4.390          0.000        372.624          1.784       1760.397         33.538         92.232        143.543        320.883        484.855        406.835        206.181         72.330          0.107       8758.368        331.348         54.155          0.434         30.179          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         87.638
            304           2001     31/10/2001          0.000          0.000         21.300          0.000          0.193          0.209          0.212          0.189          0.146          0.161          0.176          0.186         32.610          0.000          0.000        361.314          2.062       1766.429         47.041         75.466        117.992        340.121        504.705        405.159        204.104         71.841          0.000       8754.464        326.534         45.799          0.289         20.070          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         67.185
            334           2001     30/11/2001          0.000          0.000          0.000          0.000          0.153          0.185          0.195          0.188          0.158          0.163          0.176          0.185          9.358          0.000          0.000        351.956          2.120       1768.919         57.260         67.974        108.942        329.649        525.094        406.101        202.460         71.440          0.000       8753.404        324.844         43.992          0.289         20.070          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         36.181
            365           2001     31/12/2001          0.000          0.000          3.900          0.000          0.147          0.177          0.186          0.183          0.165          0.165          0.175          0.184          6.883          0.000          0.000        348.972          2.125       1769.298         61.580         65.441        104.083        318.232        537.161        410.428        201.283         71.090          0.000       8753.374        324.797         43.943          0.289         20.070          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         11.806
             31           2002     31/01/2002          0.000          0.000          4.800          0.000          0.149          0.168          0.180          0.180          0.169          0.167          0.175          0.183          6.894          0.000          0.000        346.878          2.082       1769.700         66.045         62.936        100.560        310.087        541.789        416.743        200.710         70.830          0.000       8753.321        324.713         43.858          0.289         20.070          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         16.697
             59           2002     28/02/2002          0.000          1.000          9.200          0.000          0.152          0.162          0.175          0.177          0.171          0.169          0.175          0.183         10.643          0.000          0.000        345.436          1.923       1770.274         69.312         61.576         98.156        304.820        542.409        422.669        200.656         70.676          0.000       8753.188        324.501         43.642          0.289         20.070          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         39.299
             90           2002     31/03/2002          0.000          0.000         15.800          0.000          0.146          0.167          0.173          0.175          0.172          0.171          0.176          0.182         15.713          0.000          0.000        345.522         18.968       1784.360         78.858         66.229         97.122        300.687        541.286        428.349        201.235         70.594          0.000       8752.127        322.925         42.674          0.247         17.172          0.000          0.000          0.000          0.000        118.060          0.000              0          1.000          1.000         83.798
            120           2002     30/04/2002          0.000          0.000         28.300         21.245          0.127          0.142          0.164          0.175          0.173          0.172          0.176          0.182         15.014          0.000          0.000        337.564        119.786       1727.538         51.969         58.064         73.002        298.863        539.939        432.661        202.437         70.603          0.000       8749.506        319.071         46.822          0.221         15.329          2.252          0.000       1553.562         96.625        471.740          6.122              0          1.000          0.935        117.972
            151           2002     31/05/2002          0.000          0.000         69.100         54.600          0.112          0.166          0.139          0.143          0.167          0.173          0.177          0.182         26.938          0.000          0.000        325.125         14.901       1751.361         72.281        115.250         76.763        256.402        520.522        435.413        203.965         70.765          0.000       8746.425        316.914         67.096          0.081          5.601          2.827          0.000       6053.317        215.929        932.060         11.804              0          1.000          0.762        124.099
            181           2002     30/06/2002          0.000          0.000         60.000         53.530          0.137          0.152          0.132          0.119          0.131          0.156          0.175          0.182         31.992          0.000          0.000        299.603          0.813       1730.962         50.297        146.308         79.003        259.064        509.591        415.258        200.523         70.918          0.000       8742.127        316.671         82.634          0.014          0.986          0.939       1567.172       8735.049        208.695       1556.908         15.339              0          1.000          0.644        167.843
            203           2002     22/07/2002          2.000          0.000         39.900         35.092          0.102          0.136          0.132          0.114          0.122          0.144          0.166          0.181         22.487          0.000          0.000        281.925          0.466       1673.250         36.183        146.832         83.624        257.562        494.735        391.074        192.771         70.468          0.000       8739.639        315.854         95.692          0.005          0.350          0.002       3969.547      10123.708        187.844       1660.029         21.315            201          1.000          0.802        119.834
            212           2002     31/07/2002          0.000          0.000         22.400          0.000          0.123          0.137          0.131          0.115          0.122          0.144          0.166          0.180         20.082          0.000          0.000        284.243          0.476       1673.859         36.473        146.791         83.640        257.948        495.614        391.019        192.209         70.165          0.000       8741.347        341.592        297.685          3.437        214.336          0.000          0.000          0.000          0.000          0.000          0.000              0          1.000          1.000         58.533
