Summary data matching this run is in the file : peanut.sum
Title =run  of peanut model
   year    day    das            gdd            lai            eff           ftsw           atsw           ttsw             hi            veg          yield            phs      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)
   1985    242    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.810         91.070         93.370         95.743        102.164
   1985    243    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         50.042         91.450         93.372         95.758        102.146
   1985    244    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         52.110         92.075         93.380         95.773        102.129
   1985    245    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         53.913         93.054         93.399         95.787        102.111
   1985    246    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         50.518         93.416         93.423         95.802        102.094
   1985    247    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         47.518         93.490         93.447         95.817        102.076
   1985    248    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.919         93.461         93.471         95.831        102.059
   1985    249    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.449         93.408         93.493         95.846        102.042
   1985    250    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.019         93.336         93.514         95.860        102.025
   1985    251    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.622         93.249         93.535         95.875        102.008
   1985    252    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.255         93.150         93.553         95.889        101.992
   1985    253    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.786         93.128         93.571         95.903        101.975
   1985    254    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.919         93.020         93.588         95.917        101.959
   1985    255    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.618         93.052         93.605         95.931        101.942
   1985    256    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.555         92.934         93.620         95.944        101.926
   1985    257    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.257         92.809         93.634         95.958        101.910
   1985    258    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.977         92.680         93.646         95.971        101.894
   1985    259    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.712         92.547         93.656         95.985        101.878
   1985    260    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.461         92.411         93.665         95.998        101.863
   1985    261    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.222         92.273         93.672         96.011        101.847
   1985    262    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.995         92.133         93.677         96.024        101.831
   1985    263    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.034         91.999         93.681         96.037        101.816
   1985    264    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         54.542         97.490         93.759         96.050        101.801
   1985    265    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         50.454         97.642         93.839         96.063        101.786
   1985    266    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.748         97.470         93.914         96.076        101.770
   1985    267    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.022         97.266         93.985         96.090        101.756
   1985    268    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.409         97.043         94.051         96.104        101.741
   1985    269    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.878         96.807         94.113         96.117        101.726
   1985    270    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         44.410         96.563         94.170         96.131        101.711
   1985    271    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.992         96.316         94.223         96.145        101.697
   1985    272    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.615         96.068         94.270         96.159        101.682
   1985    273    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         43.270         95.819         94.314         96.173        101.668
   1985    274    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.953         95.573         94.353         96.187        101.654
   1985    275    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.660         95.329         94.389         96.202        101.640
   1985    276    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.387         95.088         94.420         96.216        101.626
   1985    277    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         42.131         94.850         94.448         96.230        101.612
   1985    278    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.890         94.617         94.473         96.244        101.598
   1985    279    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.663         94.387         94.493         96.258        101.584
   1985    280    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.447         94.162         94.511         96.271        101.571
   1985    281    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.242         93.941         94.526         96.285        101.557
   1985    282    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         41.047         93.725         94.538         96.299        101.544
   1985    283    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.860         93.513         94.547         96.312        101.531
   1985    284    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.681         93.305         94.553         96.326        101.518
   1985    285    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         40.509         93.101         94.557         96.339        101.505
   1985    286    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         48.590         93.284         94.563         96.352        101.492
   1985    287    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         53.918        110.631         98.075         96.385        101.479
   1985    288    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         49.536        109.573         98.388         96.420        101.466
   1985    289    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         47.667        108.533         98.656         96.456        101.454
   1985    290    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.713        107.569         98.886         96.494        101.442
   1985    291    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         46.176        106.685         99.083         96.532        101.430
   1985    292    136          0.000          0.000          0.000          1.000         35.639        134.700          0.001          0.000          0.000          0.000         45.804        105.874         99.250         96.572        101.418
