year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),sw(19),sw(20),sw(21),sw(22),sw(23),sw(24),sw(25),sw(26),sw(27),sw(28),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),no3(21),no3(22),no3(23),no3(24),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep,es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain130
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
2001,1,17,17,8.000000,0.055218,0.058617,0.068486,0.118183,0.133331,0.163038,0.166672,0.185016,0.195930,0.218247,0.245096,0.262804,0.272985,0.285416,0.285955,0.286094,0.285762,0.273639,0.261916,0.249736,0.249741,0.251403,0.259724,0.272415,0.286002,0.290302,0.307183,0.308386,0.434580,0.664940,1.164311,2.662774,3.093688,0.934232,0.514249,0.313238,0.281124,0.174523,0.001568,0.000392,0.000043,0.000049,0.000113,0.076612,0.038970,0.031808,0.032678,0.053959,0.046297,0.064350,0.078858,0.043408,0.071159,0.099756,0.151238,0.240805,0.358883,0.052672,0.032880,0.011653,8.954525,1.283918,0.974513,0.055485,33.262856,132.717209,245.941528,9.211650,1.026009,0.990953,0.039045,41.596458,99.874031,5.000000,10.595432,16.069588,1581.142110,5.437439,0.000000,0.198726,109.093979,0.000000,-0.000351,0.000107,-0.000079,12.599999,35.906811,12.338650,23.568165,-0.000564,0.000261,0.000000,0.569684,13.765018,1.038110,8941.316406,0.002497,0.026723,0.003161,0.000000,219.428802,25.747828,8681.335938,0.001626,1.615663,9.645636,416.220734,0.079316,0.014515,0.000000,?,5.805355,7.358795,0.000000,0.000000,178.930603,55.057625,10.443419,5.957835,0.682586,2.454652,120.688698,1345.058960,56.327301,30.937500,3.085398,0.956545,-12.158012
2001,1,23,23,8.000000,0.053715,0.055809,0.060991,0.107476,0.131059,0.159875,0.163551,0.182587,0.194304,0.217709,0.244592,0.262482,0.272667,0.285260,0.285724,0.285824,0.285422,0.273274,0.261562,0.249426,0.249429,0.251104,0.259505,0.272188,0.285736,0.289779,0.306932,0.308220,0.491712,0.729535,1.166662,2.491014,3.296512,1.040673,0.561774,0.335801,0.294269,0.175957,0.001361,0.000323,0.000036,0.000044,0.000103,0.071005,0.035362,0.029099,0.030695,0.052185,0.044739,0.062086,0.074754,0.038776,0.071967,0.100415,0.151866,0.240563,0.288977,0.040742,0.025705,0.009948,9.216108,1.368482,0.894530,0.045312,32.162460,131.760483,245.685867,9.496995,1.086914,0.907382,0.032460,40.340023,99.123688,0.000000,2.977792,3.604083,1577.581188,0.591532,0.000000,0.068954,41.560963,0.000000,-0.000231,0.000041,-0.000017,12.599999,39.399273,12.930180,26.469095,-0.000804,0.000302,0.000000,0.638638,14.085416,0.947972,8942.081055,0.000869,0.034201,0.003691,0.000000,219.507706,26.253534,8681.288086,0.000329,0.231456,10.608391,464.358490,0.088137,0.000000,0.000000,?,5.709078,7.282425,0.000000,0.000000,178.997299,55.157085,10.485047,5.977760,0.661137,2.490324,120.644302,1345.047485,57.943518,33.537083,3.434852,1.009650,-13.446738
2001,2,38,7,8.000000,0.200337,0.219253,0.229040,0.241072,0.245515,0.226774,0.158950,0.178631,0.191728,0.216957,0.243871,0.262050,0.272237,0.285015,0.285371,0.285417,0.284948,0.272764,0.261069,0.249008,0.249008,0.250699,0.259208,0.271876,0.285335,0.288751,0.299258,0.307515,0.262749,0.447484,0.752275,1.944744,6.798671,4.712776,0.676102,0.381231,0.321493,0.178740,0.001218,0.000260,0.000029,0.000041,0.000093,0.058282,0.027498,0.023084,0.026314,0.048296,0.041317,0.057225,0.065880,0.028580,0.089321,0.163563,0.292846,0.640949,1.326950,0.167424,0.018051,0.009976,14.918699,1.558175,2.681053,0.036752,58.508869,130.295776,245.321747,15.256750,1.219515,2.690078,0.027726,66.456390,97.961205,57.400002,22.108629,32.721535,1596.421076,12.991148,0.000000,0.144548,91.434853,0.000000,0.023067,0.000095,-0.000021,70.000000,77.814850,25.921329,51.893536,0.037859,0.000397,0.000000,0.783186,19.921751,2.725978,8950.803711,0.001826,0.080394,0.005026,0.000000,220.486649,26.866713,8680.802734,0.049266,6.693383,6.072595,276.063293,0.053260,0.000000,0.000000,?,5.479173,7.087746,0.000000,0.000000,184.163025,56.519875,10.605827,5.673476,1.628996,2.104066,121.090729,1344.826050,20.167632,36.922022,4.253535,1.117881,-19.142473
2001,2,51,20,8.000000,0.058701,0.068061,0.134645,0.145768,0.162685,0.189097,0.156089,0.176227,0.190157,0.216563,0.243479,0.261836,0.272021,0.284867,0.285160,0.285179,0.284699,0.272495,0.260805,0.248796,0.248796,0.250489,0.259053,0.271712,0.285073,0.287594,0.290612,0.306617,0.253450,0.432190,1.381363,3.387294,7.708471,5.074651,0.835590,0.411596,0.339212,0.180448,0.000900,0.000203,0.000023,0.000035,0.000078,0.048391,0.021307,0.018219,0.022737,0.045127,0.038557,0.053272,0.058675,0.020204,0.082753,0.117993,0.149106,0.357144,1.339897,0.136866,0.014418,0.008149,18.237419,1.767296,2.183759,0.028872,40.608749,129.415604,245.124527,18.655214,1.349051,2.190968,0.021663,48.413223,97.263237,18.400002,35.601498,48.215775,1571.685830,10.343003,0.000000,0.083689,73.483978,0.000000,0.023093,0.000080,-0.000007,88.399994,120.866562,36.264332,84.602226,0.045719,0.000476,0.000000,0.866875,23.372822,2.217161,8953.175781,0.001062,0.216513,0.006198,0.000000,219.718811,27.656710,8680.209961,0.000000,6.358029,2.992942,140.942978,0.027445,0.570446,0.000000,?,5.573623,7.632820,0.000000,0.000000,188.983337,57.840191,10.823486,8.023787,1.153628,1.875330,120.197517,1344.517700,58.093969,63.177158,5.353276,1.189237,-24.910229
2001,3,66,7,8.000000,0.058025,0.065776,0.114741,0.141011,0.158112,0.175519,0.152258,0.172756,0.187803,0.215950,0.242876,0.261513,0.271692,0.284612,0.284812,0.284795,0.284318,0.272083,0.260402,0.248476,0.248474,0.250171,0.258820,0.271464,0.284672,0.286325,0.288003,0.305610,0.292936,0.493323,1.404982,4.325983,10.027751,5.618613,0.999584,0.440501,0.353868,0.181512,0.000719,0.000152,0.000017,0.000030,0.000065,0.038566,0.015341,0.013376,0.019180,0.041965,0.035807,0.049465,0.051705,0.011902,0.077310,0.112401,0.158039,0.281679,1.094809,0.105255,0.013837,0.007516,22.163588,1.975824,1.829493,0.025827,38.293476,128.149521,244.813431,22.663380,1.475673,1.836412,0.018909,45.906376,96.248970,14.000000,16.074617,21.358116,1564.637526,5.262577,0.000000,0.060509,85.707138,0.000000,0.004834,0.000079,0.000005,102.399994,141.854340,41.526909,100.327454,0.050553,0.000555,0.000000,0.927383,27.446829,1.858037,8957.008789,0.000772,0.379875,0.007560,0.000000,218.911392,29.090277,8679.702148,0.000000,4.369595,5.220708,257.055695,0.049827,0.254359,0.000000,?,5.231163,7.623382,0.000000,0.000000,192.060303,58.970318,11.015947,9.859808,0.994365,1.820166,119.444786,1344.264282,76.695608,84.562588,6.565067,1.256165,-28.158978
2001,3,81,22,8.000000,0.263342,0.263492,0.263308,0.260510,0.236920,0.204967,0.150843,0.171229,0.186709,0.215674,0.242598,0.261374,0.271550,0.284483,0.284642,0.284610,0.284150,0.271897,0.260221,0.248336,0.248333,0.250033,0.258719,0.271354,0.284479,0.285808,0.287341,0.304540,0.134712,0.361610,0.906738,2.978640,11.352185,8.575437,1.186128,0.466508,0.364565,0.181623,0.000589,0.000126,0.000014,0.000028,0.000058,0.030192,0.010435,0.009272,0.016171,0.039255,0.033454,0.046331,0.045918,0.004808,0.058909,0.137641,0.270523,0.487097,1.066107,0.116801,0.010816,0.005470,24.309322,2.199119,2.137078,0.019011,57.903839,127.607964,244.669479,24.902386,1.605760,2.142486,0.013603,65.445992,95.806030,43.399998,14.944584,25.307116,1582.268924,10.945897,0.000000,0.038308,65.210449,0.000000,0.006783,0.000070,0.000015,145.799988,167.584641,52.472805,115.111809,0.057848,0.000624,0.000000,0.965690,29.755568,2.158806,8962.327148,0.000491,0.584689,0.008925,0.000000,220.382538,30.614946,8679.415039,0.006935,4.986679,7.133248,355.429138,0.068397,0.318008,0.000000,?,4.640346,7.807775,0.000000,0.000000,195.971039,59.957802,11.154959,8.165762,1.309539,1.719054,120.428719,1344.150391,28.584734,63.887690,7.863327,1.301725,-29.488235
2001,3,85,26,8.000000,0.069348,0.151010,0.189424,0.201036,0.204569,0.202856,0.150877,0.171228,0.186708,0.215675,0.242597,0.261374,0.271550,0.284483,0.284641,0.284609,0.284150,0.271897,0.260221,0.248336,0.248333,0.250033,0.258719,0.271354,0.284479,0.285808,0.287409,0.303489,0.176714,0.631333,1.126687,2.802786,9.924866,8.625198,1.251058,0.474051,0.367131,0.181637,0.000574,0.000123,0.000014,0.000027,0.000058,0.028037,0.009137,0.008181,0.015364,0.038533,0.032834,0.045486,0.044362,0.002893,0.090928,0.140028,0.278415,0.505832,1.039947,0.107434,0.009700,0.004735,23.287584,2.274164,2.162584,0.016612,49.315006,127.611252,244.669495,23.913113,1.648348,2.167434,0.011762,56.858856,95.807663,0.200000,4.484552,8.241323,1573.454821,3.480380,0.000000,0.006176,13.243494,0.000000,0.003358,0.000018,0.000004,145.999985,176.592712,55.953186,120.639481,0.061151,0.000642,0.000000,0.971867,28.788940,2.181912,8962.630859,0.000079,0.656457,0.009289,0.000000,221.236389,31.052036,8679.372070,0.000000,1.283904,6.862618,342.391998,0.065982,0.338590,0.000000,?,4.779547,8.003390,0.000000,0.000000,196.950363,60.238834,11.195585,8.045809,1.361852,1.702685,121.094795,1344.151611,34.854340,64.688102,8.291902,1.310894,-29.710783
2001,4,100,10,8.000000,0.056154,0.060144,0.072577,0.128238,0.147955,0.179719,0.149570,0.169667,0.185497,0.215354,0.242272,0.261222,0.271392,0.284315,0.284424,0.284379,0.283956,0.271684,0.260010,0.248179,0.248176,0.249875,0.258604,0.271228,0.284232,0.285141,0.286021,0.290113,0.379941,0.591375,1.095481,3.304603,8.560130,8.315369,1.464529,0.503195,0.375046,0.181349,0.000493,0.000100,0.000011,0.000024,0.000049,0.020371,0.004479,0.004225,0.012429,0.035896,0.030595,0.042443,0.038814,0.000037,0.097871,0.130159,0.169816,0.162936,0.656423,0.083301,0.006697,0.002771,22.246899,2.524365,1.300506,0.009788,36.531837,127.046310,244.497971,22.979164,1.791855,1.303854,0.006440,44.010334,95.340576,0.400000,16.584356,20.111801,1555.047954,3.169928,0.000000,0.002575,58.144596,0.000000,0.008701,0.000064,0.000015,146.399979,195.397064,59.123108,136.273880,0.069542,0.000705,0.000000,0.974441,27.886499,1.311108,8963.718750,0.000033,0.907881,0.010654,0.000000,222.332428,32.985111,8679.203125,0.000000,2.020354,8.765703,437.956512,0.083683,0.842288,0.000000,?,5.103229,8.222685,0.000000,0.000000,198.208878,60.928665,11.335518,8.224777,0.779590,1.801233,121.959312,1344.123291,64.423369,77.141565,9.791602,1.347896,-34.688309
2001,4,101,11,9.000000,0.055890,0.059400,0.069370,0.126304,0.146771,0.178567,0.149491,0.169567,0.185416,0.215331,0.242249,0.261211,0.271381,0.284303,0.284408,0.284362,0.283943,0.271669,0.259995,0.248168,0.248165,0.249864,0.258596,0.271219,0.284215,0.285099,0.285944,0.289878,0.392843,0.606342,1.086699,3.321229,8.599422,8.329625,1.478231,0.505347,0.375591,0.181341,0.000472,0.000096,0.000011,0.000023,0.000048,0.019908,0.004202,0.003986,0.012252,0.035735,0.030458,0.042264,0.038486,0.000036,0.097819,0.129979,0.169880,0.157998,0.627001,0.079369,0.006547,0.002662,22.336161,2.540746,1.262046,0.009423,36.177578,127.009300,244.485565,23.075275,1.801394,1.265319,0.006150,43.652134,95.309830,0.000000,0.464422,0.590057,1554.489390,0.113594,0.000000,0.000002,2.968667,0.000000,0.000466,0.000004,0.000001,0.000000,0.558561,0.113594,0.444967,0.000456,0.000003,0.000000,0.000002,27.988237,1.272120,8963.882812,0.000000,0.016374,0.000090,0.000000,222.307831,33.122585,8679.191406,0.000000,0.062753,9.004272,449.884918,0.085866,0.006899,0.000000,?,5.086269,8.206307,0.000000,0.000000,198.241898,60.956440,11.341949,8.273587,0.764676,1.810712,121.934059,1344.118408,65.738731,78.121023,9.888422,1.350447,-0.161680
2001,4,116,26,9.000000,0.240018,0.240442,0.241254,0.244678,0.243231,0.191783,0.148952,0.168810,0.184776,0.215145,0.242059,0.261125,0.271291,0.284198,0.284276,0.284225,0.283832,0.271545,0.259873,0.248078,0.248075,0.249775,0.258532,0.271147,0.284075,0.284765,0.285361,0.288330,0.183966,0.314831,0.645516,2.278428,10.446829,9.770551,1.682933,0.539794,0.382546,0.181244,0.000403,0.000083,0.000010,0.000022,0.000044,0.013406,0.000378,0.000653,0.009800,0.033470,0.028546,0.039808,0.033994,0.000031,0.073288,0.133845,0.252255,0.447500,0.626388,0.062041,0.004538,0.001161,23.640121,2.786719,1.595317,0.005699,55.637329,126.727547,244.383987,24.481586,1.945050,1.597586,0.003430,63.084949,95.073982,27.200001,4.712584,8.099644,1572.425259,4.293463,0.000000,0.000018,42.429131,0.000000,0.006103,0.000054,0.000027,27.200001,9.823487,4.407059,5.416428,0.006714,0.000058,0.000000,0.000019,29.478971,1.601018,8969.112305,0.000000,0.265993,0.001441,0.000000,223.852448,35.059460,8679.121094,0.000000,2.047701,9.984560,499.136169,0.094841,0.172176,0.000000,?,4.874288,7.969836,0.000000,0.000000,199.769470,61.475880,11.409782,6.905017,1.115684,1.862155,123.064667,1344.131470,23.279865,57.267054,11.298464,1.380216,-1.359326
2001,4,117,27,9.000000,0.214907,0.219947,0.225046,0.233169,0.234247,0.193567,0.148959,0.168810,0.184776,0.215145,0.242059,0.261125,0.271291,0.284198,0.284276,0.284225,0.283832,0.271545,0.259873,0.248078,0.248075,0.249775,0.258532,0.271147,0.284075,0.284765,0.285361,0.288329,0.225228,0.377781,0.719271,2.326862,10.240774,9.868901,1.698888,0.542269,0.383019,0.181239,0.000408,0.000083,0.000010,0.000022,0.000044,0.012978,0.000123,0.000432,0.009637,0.033321,0.028421,0.039645,0.033698,0.000031,0.082975,0.144548,0.260644,0.462014,0.635383,0.063870,0.004416,0.001064,23.758818,2.805619,1.649434,0.005480,54.026958,126.728195,244.383987,24.608261,1.955971,1.651642,0.003272,61.474915,95.074303,0.000000,0.703844,1.723844,1570.815540,0.867407,0.000000,0.000001,2.860112,0.000000,0.000611,0.000004,0.000002,27.200001,11.433196,5.274466,6.158730,0.007367,0.000061,0.000000,0.000020,29.612347,1.654916,8969.760742,0.000000,0.285231,0.001531,0.000000,224.193024,35.172440,8679.128906,0.000000,0.244160,9.683955,484.142914,0.092125,0.022670,0.000000,?,4.878060,7.953997,0.000000,0.000000,199.962204,61.526463,11.415396,7.062734,1.161975,1.857926,123.331619,1344.143677,24.948264,58.290347,11.405061,1.381924,-1.359326
2001,4,120,30,9.000000,0.079827,0.177093,0.200382,0.212849,0.218820,0.195057,0.148980,0.168810,0.184776,0.215145,0.242059,0.261125,0.271291,0.284198,0.284276,0.284225,0.283833,0.271545,0.259873,0.248078,0.248075,0.249775,0.258532,0.271147,0.284075,0.284765,0.285361,0.288329,0.172923,0.577893,1.011363,2.582873,9.937716,9.954220,1.746848,0.549863,0.384419,0.181199,0.000424,0.000085,0.000010,0.000022,0.000045,0.011686,0.000042,0.000034,0.009141,0.032867,0.028044,0.039151,0.032801,0.000031,0.092966,0.157315,0.282181,0.490526,0.676826,0.066167,0.004023,0.000753,24.236988,2.862541,1.765981,0.004776,50.608902,126.730217,244.383987,25.110411,1.988905,1.767992,0.002764,58.057903,95.075302,0.200000,1.815646,4.360042,1567.399516,2.194811,0.000000,0.000003,7.532943,0.000000,0.002004,0.000011,0.000006,27.400002,15.049261,7.469277,7.579983,0.009403,0.000072,0.000000,0.000023,30.135420,1.770759,8971.186523,0.000000,0.343284,0.001801,0.000000,224.677841,35.502594,8679.101562,0.000000,0.784612,9.377066,468.866882,0.089353,0.059263,0.000000,?,4.872799,7.906496,0.000000,0.000000,200.572083,61.696163,11.434272,7.657624,1.248597,1.844027,123.688568,1344.142456,30.336938,60.553276,11.725380,1.386975,-1.359373
2001,5,135,15,9.000000,0.201233,0.161306,0.106646,0.147029,0.164606,0.189484,0.149077,0.168797,0.184761,0.215145,0.242056,0.261126,0.271292,0.284196,0.284274,0.284222,0.283833,0.271544,0.259872,0.248078,0.248074,0.249775,0.258532,0.271147,0.284071,0.284748,0.285320,0.288058,0.338402,0.666524,1.479217,3.878818,9.850305,9.996559,1.977158,0.590490,0.391699,0.180887,0.000411,0.000083,0.000010,0.000022,0.000044,0.005250,0.000042,0.000034,0.006578,0.030526,0.026124,0.036547,0.028137,0.000031,0.085009,0.152020,0.175607,0.359835,0.593341,0.065332,0.001875,0.000000,26.209826,3.140440,1.431144,0.001875,41.927162,126.736137,244.382996,27.198404,2.151655,1.432081,0.000937,49.381031,95.076714,1.800000,7.041746,10.804749,1558.622643,3.477440,0.000000,0.000014,36.332710,0.000000,0.010095,0.000053,0.000030,29.200001,25.626556,10.946715,14.679837,0.019419,0.000124,0.000000,0.000038,32.321514,1.433022,8976.220703,0.000000,0.629392,0.003151,0.000000,226.221664,37.275986,8678.968750,0.000000,2.410995,11.313788,565.850830,0.106861,0.388893,0.000000,?,4.670117,7.801181,0.000000,0.000000,202.289185,62.377716,11.521960,9.646396,0.970251,1.884236,124.833885,1344.125732,65.953368,79.789035,13.262633,1.413356,-1.460766
2001,5,150,30,9.000000,0.064983,0.097569,0.093307,0.129010,0.146907,0.175130,0.149067,0.168665,0.184628,0.215120,0.242023,0.261118,0.271283,0.284175,0.284247,0.284195,0.283820,0.271526,0.259855,0.248069,0.248063,0.249765,0.258525,0.271137,0.284031,0.284604,0.285041,0.286946,0.374295,0.891534,1.425158,4.237679,9.916831,9.883813,2.190695,0.635683,0.400064,0.180605,0.000361,0.000077,0.000009,0.000021,0.000042,0.000059,0.000040,0.000033,0.003929,0.028095,0.024170,0.033773,0.023245,0.000031,0.071807,0.116616,0.189100,0.196899,0.291650,0.046549,0.000000,0.000000,26.729309,3.407228,0.912621,0.000000,36.858173,126.693871,244.366837,27.824657,2.311699,0.912621,0.000000,44.311531,95.038216,3.600000,4.248965,9.374894,1552.956175,5.165707,0.000000,0.000010,28.316994,0.000000,0.007847,0.000048,0.000030,32.800003,34.893311,16.112425,18.780886,0.027098,0.000172,0.000000,0.000053,33.037113,0.912621,8978.682617,0.000000,0.907528,0.004502,0.000000,226.594330,39.234657,8678.905273,0.000000,0.685707,18.173925,908.873779,0.166082,0.154301,0.000000,?,4.091403,7.602425,0.000000,0.000000,202.750443,62.637829,11.567860,10.234277,0.671639,2.024396,124.966667,1344.109497,82.119360,90.005777,14.696026,1.444574,-2.010517
2001,5,151,31,9.000000,0.075473,0.078723,0.092977,0.128860,0.146905,0.175125,0.149072,0.168665,0.184628,0.215121,0.242023,0.261118,0.271283,0.284175,0.284247,0.284195,0.283820,0.271526,0.259855,0.248069,0.248063,0.249765,0.258525,0.271137,0.284031,0.284604,0.285041,0.286946,0.412762,0.828294,1.458295,4.041884,9.167136,8.607548,2.191077,0.634232,0.397330,0.179915,0.000363,0.000078,0.000009,0.000021,0.000042,0.000059,0.000040,0.000033,0.003750,0.027909,0.024023,0.033558,0.022900,0.000031,0.072972,0.115173,0.189012,0.190243,0.277264,0.045128,0.000000,0.000000,24.515919,3.402735,0.889792,0.000000,36.708954,126.694298,244.366852,25.611458,2.307015,0.889792,0.000000,44.162533,95.038429,0.200000,0.258104,0.530138,1552.807387,0.348763,0.000000,0.000001,1.943960,0.000000,0.000438,0.000004,0.000002,33.000004,35.242100,16.461187,18.780914,0.027530,0.000175,0.000000,0.000054,30.681885,0.889790,8979.464844,0.000000,0.925697,0.004592,0.000000,226.597076,42.395237,8678.900391,0.000000,0.020332,19.559309,969.974365,0.176210,0.048011,0.000000,?,1.819320,7.286042,0.000000,0.000000,202.763992,62.648090,11.569603,9.796947,0.659821,2.283001,124.956795,1344.107666,78.415971,83.202287,14.698154,1.434704,-2.010504
2001,6,166,15,9.000000,0.288720,0.289291,0.289872,0.291681,0.282398,0.261603,0.157828,0.168667,0.184626,0.215122,0.242022,0.261119,0.271284,0.284174,0.284247,0.284194,0.283821,0.271526,0.259854,0.248069,0.248063,0.249765,0.258525,0.271137,0.284031,0.284604,0.285042,0.286945,0.138681,0.232192,0.464623,1.591308,6.460233,6.927119,2.350013,0.651454,0.385536,0.174683,0.000365,0.000082,0.000010,0.000021,0.000043,0.000060,0.000041,0.000035,0.000711,0.025088,0.021818,0.030216,0.017312,0.000030,0.062163,0.106940,0.204120,0.446005,0.443714,0.056357,0.000000,0.000000,15.814156,3.561868,1.319299,0.000000,69.141273,127.569992,244.366867,16.989162,2.386679,1.319299,0.000000,77.032669,95.476418,44.800003,0.002943,10.244287,1586.115442,11.488901,0.000000,0.000008,24.808132,0.000000,0.515018,0.000053,0.000030,77.800011,46.734234,27.950089,18.784145,0.903276,0.000228,0.000000,0.000069,21.392431,1.319309,8976.489258,0.000000,1.236318,0.005907,0.000000,230.937439,43.741310,8679.100586,0.078546,1.436329,15.524425,770.513306,0.142694,0.317882,0.000000,?,3.027591,7.089663,0.000000,0.000000,204.020599,62.928890,11.574880,4.580215,0.967133,2.273059,128.139023,1344.297729,13.639121,30.501814,14.889704,1.392134,-2.010802
2001,6,178,27,9.000000,0.091323,0.183226,0.208533,0.225475,0.237269,0.240389,0.167721,0.168705,0.184624,0.215123,0.242021,0.261120,0.271285,0.284173,0.284247,0.284194,0.283821,0.271526,0.259854,0.248069,0.248062,0.249765,0.258525,0.271137,0.284031,0.284604,0.285042,0.286943,0.245366,0.865229,1.432610,2.259141,5.406233,6.381969,2.584394,0.695279,0.393656,0.174075,0.000348,0.000079,0.000010,0.000022,0.000044,0.000061,0.000042,0.000034,0.000018,0.022873,0.020104,0.027557,0.012766,0.000031,0.105441,0.174914,0.298322,0.495003,0.433163,0.038028,0.000000,0.000000,16.590548,3.847578,1.544871,0.000000,57.312592,128.562897,244.366898,17.882746,2.555207,1.544871,0.000000,65.698624,95.974785,6.600000,0.008330,18.024055,1575.279701,17.426355,0.000000,0.000007,19.891031,0.000000,1.325480,0.000042,0.000024,84.399994,64.169998,45.376446,18.793547,1.896224,0.000270,0.000000,0.000081,22.381840,1.544875,8980.046875,0.000000,1.560642,0.006948,0.000000,232.365341,44.648380,8679.107422,0.001878,1.131803,14.053288,697.762207,0.130134,0.000000,0.000000,?,2.966332,6.942844,0.000000,0.000000,205.007111,63.175064,11.571779,6.604424,1.218068,2.263081,128.923111,1344.323486,25.048677,30.380300,15.408914,1.421465,-2.010897
2001,7,193,12,9.000000,0.303438,0.304208,0.304977,0.307293,0.295477,0.260399,0.179482,0.168764,0.184623,0.215124,0.242020,0.261121,0.271285,0.284172,0.284246,0.284193,0.283822,0.271526,0.259854,0.248070,0.248062,0.249766,0.258525,0.271138,0.284031,0.284604,0.285043,0.286942,0.128679,0.360611,0.946030,2.627855,6.404762,7.047536,2.865774,0.750841,0.405499,0.173500,0.000333,0.000075,0.000010,0.000022,0.000045,0.000062,0.000042,0.000034,0.000018,0.020062,0.017926,0.024093,0.006912,0.000031,0.053747,0.137761,0.294282,0.576874,0.520177,0.052695,0.000000,0.000000,17.515472,4.195780,1.635536,0.000000,71.151215,129.744736,244.366913,18.948360,2.762727,1.635536,0.000000,80.125290,96.568687,28.200001,0.038943,13.293621,1590.300196,13.140649,0.000000,0.000008,24.723000,0.000000,1.073301,0.000053,0.000030,112.599976,77.349426,58.517101,18.832317,3.078103,0.000322,0.000000,0.000096,23.561001,1.635548,8984.123047,0.000000,1.959660,0.008245,0.000000,234.114578,45.691628,8679.121094,0.063694,1.235656,12.023273,597.156921,0.112460,0.000000,0.000000,?,2.927680,6.771275,0.000000,0.000000,206.085464,63.462086,11.568820,6.198096,1.236056,2.263202,129.885162,1344.356201,21.379033,28.901323,15.966956,1.464244,-2.010917
2001,7,204,23,9.000000,0.095611,0.193546,0.216378,0.232864,0.243529,0.246146,0.194834,0.168832,0.184621,0.215125,0.242019,0.261121,0.271286,0.284172,0.284246,0.284193,0.283823,0.271525,0.259854,0.248070,0.248062,0.249766,0.258525,0.271138,0.284031,0.284604,0.285043,0.286941,0.401225,1.288317,1.930354,2.611371,5.360187,6.710325,3.226865,0.799542,0.415324,0.173164,0.000326,0.000074,0.000009,0.000022,0.000045,0.000062,0.000043,0.000034,0.000018,0.017961,0.016296,0.021451,0.002501,0.000031,0.131447,0.202275,0.325644,0.533030,0.469149,0.047149,0.000000,0.000000,18.301779,4.615058,1.708694,0.000000,58.934868,131.286743,244.366943,19.915211,3.001462,1.708694,0.000000,68.676590,97.343147,7.799999,0.105321,17.968372,1579.625899,18.348711,0.000000,0.000006,20.178251,0.000000,1.639064,0.000039,0.000022,120.399956,95.823746,76.865807,18.957924,4.620157,0.000361,0.000000,0.000107,24.696518,1.708698,8987.310547,0.000000,2.425038,0.009193,0.000000,235.494980,46.278145,8679.132812,0.048328,1.174146,10.115504,502.515320,0.095506,0.005875,0.000000,?,2.919167,6.653312,0.000000,0.000000,207.123215,63.701683,11.564719,8.017996,1.348779,2.233832,130.588516,1344.382324,28.035400,29.347286,16.562089,1.499732,-2.011008
