year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],surfaceom_n,surfaceom_wt,surfaceom_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
(year),(month),(day),(day),(),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(cc/cc),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(?),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ppm),(ppm),(ppm),(ppm),()
1995,2,45,14,5.000000,0.058757,0.069236,0.153371,0.189609,0.205621,0.218908,0.224755,0.247478,0.249660,0.230668,0.246924,0.265792,0.277784,0.296085,0.305227,0.311809,0.313354,0.313978,0.212554,0.361669,1.236005,1.775748,2.154908,2.501328,1.988250,1.398993,1.020955,0.209056,0.075131,0.015582,0.000153,0.027029,0.056140,0.049158,0.065341,0.088020,0.261305,0.845047,0.147426,0.074860,0.032527,0.028694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.242212,4.654819,1.456297,0.136081,48.950287,131.255417,255.245850,9.236337,3.623129,1.493727,0.098651,60.188034,119.568184,3.200000,17.812130,31.114918,0.293787,0.692356,3.067425,7.584351,15.421612,21.890757,22.475495,24.747836,37.448980,46.133620,49.384705,53.158432,55.556890,44.412705,30.522696,23.385650,15.667676,7.849446,9.644550,0.000000,0.000000,80.117195,0.000000,-0.186788,0.001178,0.000000,139.889984,130.900085,65.145454,65.754601,33.258373,-0.000797,0.000000,0.000000,13.112955,1.593025,4636.102539,0.000000,3.280012,0.005484,0.000000,115.049126,5.887065,4500.460449,0.003668,4.113679,4.334624,211.125046,0.037745,0.206473,0.000000,0.000000,?,3.122003,3.619983,0.000000,0.000000,0.000000,0.000000,27.028811,6.756056,4.287462,4.304279,0.745506,0.583321,59.083298,1146.274902,23.413319,13.973298,8.846302,2.726257,-11.719051
1995,3,60,1,5.000000,0.055635,0.059543,0.072064,0.143097,0.164639,0.195405,0.195655,0.208222,0.213046,0.224859,0.246449,0.265350,0.277090,0.294338,0.299830,0.304059,0.306015,0.307234,0.326062,0.500296,0.890766,2.158899,2.610629,2.222456,1.692063,1.189579,0.962985,0.193810,0.061616,0.003657,0.000124,0.018401,0.047825,0.042586,0.059498,0.080674,0.141220,0.773093,0.159533,0.085994,0.033307,0.022089,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.709108,4.069245,1.256604,0.141390,39.927258,116.530106,253.052475,9.555140,3.192405,1.299601,0.098393,49.710011,107.533737,2.790000,23.156435,28.087183,0.278175,0.595431,1.441289,5.723878,12.347948,19.540535,19.565509,20.822220,31.956946,44.971818,49.289790,53.069934,55.417957,44.150708,29.982974,22.804393,15.300748,7.680858,4.854927,0.000000,0.000000,89.028748,0.000000,-0.001282,0.001815,0.000000,142.679977,158.443558,70.000389,88.443138,33.257584,0.000912,0.000000,0.000000,12.955330,1.398205,4633.517090,0.000000,3.308202,0.007027,0.000000,114.108757,5.943672,4499.110840,0.000000,3.413043,4.462264,217.507065,0.038972,0.879560,0.000000,0.000000,?,3.603363,4.262807,0.000000,0.000000,0.000000,0.000000,28.500259,7.405704,4.710349,4.746233,0.581676,0.605417,58.267353,1145.706055,37.717421,21.142207,8.648194,3.013382,-13.776650
1995,3,75,16,5.000000,0.053734,0.055757,0.060734,0.107731,0.150931,0.184052,0.184199,0.195669,0.202119,0.219512,0.245253,0.264339,0.275629,0.291605,0.295034,0.297524,0.298953,0.300011,0.399903,0.588478,0.917647,1.761608,2.287584,1.320898,0.995410,0.783408,0.750200,0.188519,0.051558,0.000403,0.000075,0.013401,0.040885,0.043196,0.058930,0.082321,0.101899,0.460778,0.094983,0.049283,0.017208,0.012083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.276118,2.743316,0.842107,0.078574,36.075191,111.235138,250.525558,7.773823,2.219832,0.866749,0.053932,45.285141,102.997116,0.000000,10.700823,12.202982,0.268668,0.557568,1.214684,4.309226,11.319820,18.405225,18.419898,19.566868,30.317813,43.902485,49.050660,52.867867,55.125896,43.740798,29.503449,22.314296,14.947629,7.500285,1.450530,0.000000,0.000000,79.392372,0.000000,0.000000,0.000228,0.000000,142.679977,170.052643,71.450912,98.601669,33.257584,0.001097,0.000000,0.000000,10.170117,0.920845,4630.183105,0.000000,3.329450,0.008544,0.000000,113.909630,6.679278,4498.502930,0.000000,1.466718,5.519948,270.391205,0.049083,1.668215,0.000000,0.000000,?,4.637450,5.122789,0.000000,0.000000,0.000000,0.000000,28.895462,7.760775,4.986040,4.430164,0.439939,0.693136,58.072308,1145.539673,40.879918,20.208661,5.403993,2.474453,-15.983006
1995,3,90,31,5.000000,0.053250,0.054813,0.058344,0.082294,0.140035,0.173008,0.173150,0.185090,0.194612,0.217261,0.244356,0.263632,0.274634,0.289952,0.292583,0.294471,0.295581,0.296408,0.445072,0.654272,1.003297,1.412943,1.736450,0.653721,0.495500,0.523183,0.597225,0.185076,0.044070,0.000278,0.000052,0.009809,0.034750,0.043144,0.059214,0.083943,0.101995,0.234578,0.044155,0.023128,0.007681,0.003639,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.905755,1.823019,0.567029,0.034448,33.076538,106.752151,249.114395,6.153505,1.553234,0.578593,0.022884,41.734043,99.810555,0.000000,7.318077,8.477291,0.266252,0.548130,1.166889,3.291780,10.502656,17.300833,17.315005,18.509016,29.191737,43.452300,48.871123,52.726393,54.926783,43.492842,29.258264,22.085314,14.779029,7.410204,1.143564,0.000000,0.000000,60.801628,0.000000,0.000000,-0.000097,0.000000,142.679977,178.292816,72.594498,105.698280,33.257584,0.000991,0.000000,0.000000,7.860012,0.601604,4628.622559,0.000000,3.340221,0.010022,0.000000,114.069588,7.855409,4498.236816,0.000000,0.567956,7.991704,393.978973,0.072300,1.397016,0.000000,0.000000,?,5.319547,5.745262,0.000000,0.000000,0.000000,0.000000,28.984053,7.931669,5.121179,4.094401,0.366489,0.804660,58.040768,1145.497070,42.923385,16.533435,2.861679,2.045870,-17.164516
1995,4,101,11,5.000000,0.074277,0.174208,0.201359,0.208021,0.161392,0.167678,0.167808,0.180967,0.192204,0.216834,0.244125,0.263455,0.274373,0.289428,0.291790,0.293487,0.294485,0.295211,0.096676,0.288428,0.454937,1.373970,1.889142,0.552329,0.397926,0.454894,0.545579,0.182042,0.039374,0.000251,0.000048,0.007334,0.029388,0.032164,0.062744,0.123096,0.193664,0.162303,0.025000,0.013379,0.002895,0.000124,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.655482,1.600128,0.598971,0.016398,43.333691,104.888504,248.687439,4.854445,1.381478,0.605660,0.009708,51.724091,98.684494,16.570000,3.244304,7.463415,0.371386,1.742082,4.027171,8.320840,12.104368,16.767844,16.780804,18.096743,28.830576,43.366770,48.825083,52.690996,54.874617,43.414254,29.178986,22.011532,14.724238,7.380275,5.214142,0.000000,0.000000,31.801489,0.000000,-0.000010,-0.000125,0.000000,159.249969,186.449158,77.808632,108.640488,33.257584,0.000864,0.000000,0.000000,6.369190,0.615479,4631.332520,0.000000,3.345050,0.011086,0.000000,115.011795,11.184512,4498.151855,0.000000,0.333275,10.838548,515.214233,0.094638,0.475361,0.000000,0.000000,?,1.098977,5.522819,0.000000,0.000000,0.000000,0.000000,29.210211,7.979968,5.153582,2.843725,0.465769,1.036720,58.656643,1145.472290,16.512400,15.607110,2.371316,1.892363,-17.533419
1995,4,102,12,6.000000,0.068098,0.146509,0.192404,0.203435,0.163175,0.167679,0.167807,0.180968,0.192204,0.216834,0.244125,0.263455,0.274373,0.289429,0.291790,0.293488,0.294484,0.295204,0.082956,0.288112,0.516327,1.368252,1.927736,0.562974,0.402602,0.456279,0.546761,0.182480,0.039545,0.000318,0.000062,0.007528,0.029377,0.044023,0.077979,0.161648,0.274426,0.218438,0.037763,0.027002,0.011351,0.008200,0.001351,0.000727,0.000241,0.000018,0.000654,0.000560,4.746357,1.607894,0.814277,0.048267,42.797165,104.888512,248.687424,4.947658,1.386821,0.827778,0.034403,51.187527,98.684555,0.000000,0.007287,1.071507,0.340488,1.465090,3.848089,8.137416,12.238144,16.767937,16.780723,18.096766,28.830553,43.366869,48.825070,52.691013,54.874685,43.414332,29.178966,22.011587,14.724197,7.380112,0.536528,0.000000,0.000000,2.900177,0.000000,-0.000001,-0.000012,0.000000,0.000000,0.536528,0.536528,0.000000,-0.000001,-0.000012,0.000000,0.000000,6.468259,0.865229,4687.459473,0.000000,0.000433,0.000095,0.000000,115.832352,66.118019,4498.175781,0.000000,0.154043,21.032993,840.434875,0.151690,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.285252,7.998369,5.171604,2.898226,0.630889,4.956241,59.142181,1145.484253,16.814333,15.751867,2.399194,1.896464,-0.000014
1995,4,117,27,6.000000,0.059820,0.073340,0.167004,0.200520,0.215140,0.174250,0.167798,0.180971,0.192201,0.216842,0.244124,0.263456,0.274379,0.289437,0.291787,0.293498,0.294470,0.295113,0.172737,0.309713,1.097647,1.983878,3.262321,1.022024,0.631257,0.575986,0.656750,0.197792,0.047858,0.003404,0.000637,0.016869,0.034715,0.105880,0.142693,0.205685,0.402422,0.640677,0.129597,0.095062,0.055021,0.050894,0.016262,0.007322,0.002321,0.000250,0.004501,0.003807,7.848320,2.085714,1.626954,0.220900,45.953873,105.544540,248.687256,8.163948,1.746157,1.674485,0.169708,54.343784,98.685577,12.000000,0.000000,9.147285,0.299101,0.733396,3.340084,8.020802,16.135517,17.424975,16.779822,18.097105,28.830209,43.368353,48.824869,52.691273,54.875713,43.415490,29.178687,22.012360,14.723475,7.377821,8.842956,0.000000,0.000000,41.621529,0.000000,0.000260,-0.000173,0.000000,12.000000,9.379484,9.379484,0.000000,0.000302,-0.000184,0.000000,0.000000,10.078667,1.867512,4693.576660,0.000000,0.010809,0.001567,0.000000,124.251060,59.260479,4498.119141,0.000000,3.118777,14.916643,598.964233,0.110055,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.807356,8.452928,5.488441,4.651415,1.070239,3.740913,62.823120,1145.348633,24.734160,20.218265,3.762001,2.277992,-0.000319
1995,4,119,29,6.000000,0.059085,0.069971,0.157023,0.197377,0.213651,0.174754,0.167798,0.180972,0.192201,0.216843,0.244124,0.263457,0.274379,0.289438,0.291787,0.293499,0.294467,0.295101,0.187383,0.322693,1.147550,2.104887,3.360917,1.096804,0.670216,0.597607,0.676250,0.200768,0.049450,0.003989,0.000767,0.018492,0.035752,0.106089,0.140195,0.179014,0.369080,0.640502,0.132353,0.094790,0.055213,0.051867,0.017574,0.007784,0.002458,0.000278,0.004578,0.003861,8.220234,2.169566,1.567233,0.223336,45.529865,105.594887,248.687241,8.555342,1.809733,1.614628,0.172049,53.919739,98.685738,0.000000,0.000000,0.450691,0.295427,0.699706,3.140453,7.895082,16.023792,17.475405,16.779750,18.097150,28.830163,43.368550,48.824842,52.691307,54.875850,43.415644,29.178652,22.012456,14.723365,7.377536,0.423925,0.000000,0.000000,5.614544,0.000000,0.000086,-0.000023,0.000000,12.000000,9.803409,9.803409,0.000000,0.000391,-0.000207,0.000000,0.000000,10.540083,1.810820,4693.577148,0.000000,0.012906,0.001772,0.000000,124.745697,58.409973,4498.069824,0.000000,0.404725,14.916643,598.964233,0.110055,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.985983,8.520777,5.533237,4.882819,1.007879,3.615126,62.817291,1145.301636,26.660738,20.974545,3.994197,2.345635,-0.000370
1995,4,120,30,6.000000,0.123009,0.081677,0.154365,0.195889,0.212980,0.174977,0.167797,0.180972,0.192201,0.216843,0.244124,0.263457,0.274380,0.289438,0.291786,0.293500,0.294466,0.295096,0.214122,0.326930,1.168832,2.174101,3.412840,1.137348,0.692400,0.609906,0.686289,0.202333,0.050280,0.004294,0.000837,0.019345,0.036302,0.093116,0.141309,0.164408,0.351032,0.648738,0.133841,0.094032,0.054973,0.052991,0.018299,0.008042,0.002535,0.000293,0.004599,0.003873,8.434173,2.216068,1.532444,0.224316,45.825775,105.617096,248.687225,8.780373,1.844728,1.579460,0.173279,54.215633,98.685822,1.500000,0.000000,0.205433,0.615046,0.816770,3.087304,7.835543,15.973463,17.497651,16.779717,18.097173,28.830140,43.368649,48.824829,52.691325,54.875918,43.415720,29.178635,22.012503,14.723309,7.377395,1.204044,0.000000,0.000000,2.317399,0.000000,0.000045,-0.000012,0.000000,13.500000,11.007453,11.007453,0.000000,0.000438,-0.000219,0.000000,0.000000,10.803493,1.777278,4693.577148,0.000000,0.014022,0.001876,0.000000,125.010292,57.944698,4498.040039,0.000000,0.229870,14.916643,598.964233,0.110055,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.088633,8.559593,5.558456,5.021598,0.966111,3.546477,62.810402,1145.274536,27.746654,21.365689,4.126412,2.380457,-0.000389
1995,5,129,9,6.000000,0.255993,0.256342,0.256847,0.259091,0.257908,0.253734,0.261129,0.223728,0.192220,0.216848,0.244124,0.263457,0.274383,0.289443,0.291785,0.293505,0.294455,0.295047,0.277775,0.423666,0.676087,1.183268,2.860098,3.385423,2.244118,1.080279,0.770690,0.218111,0.058429,0.007321,0.001638,0.027462,0.041759,0.101834,0.155628,0.254186,0.461743,0.693860,0.260498,0.182658,0.139047,0.053610,0.021382,0.008984,0.002896,0.000420,0.004529,0.003734,8.806316,4.342412,1.927749,0.401189,64.060486,127.104469,248.687119,9.928376,3.191139,2.019078,0.305368,77.116920,107.631790,47.500000,0.000000,15.690923,1.279964,2.563425,5.136946,10.363652,19.343070,25.373426,26.112873,22.372820,28.832999,43.369538,48.824710,52.691481,54.876535,43.416407,29.178485,22.012908,14.722772,7.376173,15.652825,0.000000,0.000000,16.572186,0.000000,13.636996,-0.000104,0.000000,61.000000,26.660282,26.660282,0.000000,13.612833,-0.000322,0.000000,0.000000,13.331248,2.349970,4697.851074,0.000000,1.699696,0.002843,0.000000,130.540680,53.582619,4498.046387,0.118342,2.152483,10.523718,425.185638,0.078903,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.101851,0.031662,0.032042,3.514162,1.204678,3.146588,65.093849,1145.219482,11.417484,14.786166,8.593916,2.672944,-0.000509
1995,5,144,24,6.000000,0.262204,0.262563,0.263016,0.264855,0.261733,0.254649,0.262116,0.287218,0.291662,0.313016,0.319332,0.316129,0.277563,0.289451,0.291783,0.293513,0.294436,0.294972,0.106818,0.162518,0.260244,0.464706,1.098599,2.156217,2.723437,3.036800,3.611917,2.546729,0.800975,0.131070,0.004826,0.039029,0.049304,0.080691,0.123478,0.202177,0.368829,0.532691,0.323557,0.219853,0.179214,0.214658,0.108426,0.037664,0.012668,0.000645,0.004290,0.003419,4.249102,12.319370,1.631423,0.740983,64.886002,156.080765,267.377106,5.610821,10.557164,1.741349,0.612225,77.991806,148.180191,92.100006,0.000000,24.265894,1.311018,2.625628,5.260326,10.594197,19.629974,25.464855,26.211616,28.721839,43.749290,62.603248,63.866319,63.225773,55.512639,43.417691,29.178254,22.013501,14.721778,7.374305,24.465940,0.000000,0.000000,25.785286,0.000000,66.807762,18.065983,0.000000,153.099991,51.126232,51.126232,0.000000,80.421402,18.689676,0.000000,0.000000,17.279196,2.416743,4701.037109,0.000000,9.036933,0.470569,0.000000,138.033081,45.270554,4498.037109,0.223286,3.417700,7.115017,289.971100,0.053988,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.362267,0.412759,0.411918,1.360486,0.952739,2.718963,66.585472,1145.052124,4.386421,5.596536,10.390190,8.255944,0.634339
1995,6,154,3,6.000000,0.263103,0.263477,0.263962,0.265965,0.263098,0.255214,0.260943,0.285329,0.290477,0.312479,0.319419,0.320959,0.290774,0.289499,0.291781,0.293518,0.294421,0.294926,0.186897,0.278583,0.432199,0.689151,1.381811,2.247059,2.792418,3.147407,3.896357,2.800863,0.945576,0.190378,0.013690,0.044907,0.052883,0.093506,0.140544,0.231030,0.397018,0.476337,0.265559,0.200028,0.174427,0.231913,0.119346,0.045386,0.017020,0.002220,0.004227,0.003307,5.215700,13.109833,1.603994,0.748407,65.121849,155.662003,270.999542,6.611909,11.240836,1.704008,0.625700,78.169014,147.647385,18.199999,0.000000,14.399349,1.315513,2.634772,5.279234,10.638608,19.732320,25.521399,26.094342,28.532866,43.571490,62.495854,63.883826,64.191800,58.154823,43.424810,29.178123,22.013839,14.721064,7.373161,14.924330,0.000000,0.000000,15.254478,0.000000,3.026181,3.962605,0.000000,171.299988,66.050568,66.050568,0.000000,83.461151,22.312111,0.000000,0.000000,19.191505,2.406184,4702.314453,0.000000,9.272275,0.572467,0.000000,141.525864,41.152050,4498.039551,0.109992,1.680636,5.726726,234.745087,0.043652,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.938603,0.578258,0.576110,2.047434,1.020877,2.557833,67.132645,1144.970703,6.477827,7.002778,10.701240,8.942445,3.282077
1995,6,158,7,6.000000,0.253046,0.253379,0.253869,0.256057,0.254886,0.248797,0.256868,0.282401,0.289438,0.311874,0.319064,0.321030,0.295516,0.289571,0.291781,0.293519,0.294415,0.294909,0.206606,0.333627,0.574677,0.867541,1.515421,2.289990,2.815066,3.173364,3.999009,2.878621,0.989894,0.210062,0.018393,0.047333,0.054351,0.087408,0.147013,0.250288,0.399213,0.452858,0.249689,0.195555,0.172253,0.231524,0.120094,0.046634,0.017839,0.003439,0.004187,0.003242,5.787862,13.361007,1.586469,0.742743,63.114822,154.128708,271.936737,7.195395,11.458527,1.684247,0.621648,75.958229,146.874100,4.100000,0.000000,7.104051,1.265230,2.533789,5.077378,10.242276,19.116470,24.879678,25.686816,28.240095,43.415765,62.374831,63.812718,64.206003,59.103162,43.435658,29.178089,22.013962,14.720769,7.372724,6.182377,0.000000,0.000000,6.304661,0.000000,-0.066310,1.010032,0.000000,175.399979,72.232948,72.232948,0.000000,83.385765,23.249306,0.000000,0.000000,20.067446,2.385466,4702.628906,0.000000,9.256708,0.600310,0.000000,142.687500,39.483101,4498.004883,0.014288,0.791678,5.398817,221.681213,0.041195,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.236503,0.659966,0.652195,2.487591,1.034875,2.480213,67.177811,1144.913696,8.470198,7.927306,10.959187,9.210960,4.240685
1995,6,159,8,6.000000,0.259774,0.260059,0.260329,0.261058,0.254771,0.247786,0.256107,0.281848,0.289212,0.311680,0.318920,0.320936,0.296660,0.289600,0.291781,0.293520,0.294414,0.294905,0.160951,0.333714,0.634861,0.943351,1.561988,2.306404,2.824876,3.182880,4.025064,2.896765,1.000209,0.214760,0.019717,0.047957,0.054728,0.078787,0.149838,0.256587,0.405427,0.450101,0.246215,0.194626,0.171694,0.230936,0.120156,0.046894,0.018026,0.003806,0.004179,0.003225,5.941269,13.429689,1.586955,0.740859,63.434818,153.847870,272.136658,7.353707,11.517147,1.684268,0.620099,76.240196,146.707962,1.100000,0.000000,0.969308,1.298872,2.600589,5.206571,10.442333,19.107838,24.778615,25.610749,28.184810,43.381738,62.336043,63.783915,64.187253,59.332077,43.439972,29.178085,22.013991,14.720694,7.372616,0.798645,0.000000,0.000000,0.813780,0.000000,-0.019246,0.210995,0.000000,176.499985,73.031593,73.031593,0.000000,83.367119,23.449226,0.000000,0.000000,20.302259,2.384700,4702.737305,0.000000,9.252934,0.606378,0.000000,142.997650,39.057449,4497.995605,0.002895,0.210315,5.286476,217.203766,0.040351,0.000000,0.000000,0.000000,?,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.316603,0.681665,0.672362,2.593540,1.040673,2.459985,67.203804,1144.899292,9.033906,8.174594,11.030039,9.278245,4.473742
1995,6,174,23,6.000000,0.076191,0.179934,0.209258,0.227342,0.239937,0.247278,0.255943,0.282291,0.290691,0.315641,0.322297,0.325186,0.337115,0.346391,0.346069,0.345663,0.346146,0.347579,0.073319,0.276023,0.447631,0.566745,1.218037,2.048097,2.468871,3.018807,4.547363,4.286894,2.099653,0.763433,0.213358,0.084520,0.064812,0.082256,0.124775,0.200029,0.332267,0.444489,0.265082,0.193261,0.165465,0.222923,0.123197,0.049402,0.019594,0.006284,0.009621,0.005904,4.629852,15.371761,1.448898,0.729547,58.182236,154.384521,303.176910,5.864287,13.087499,1.545529,0.608216,70.979385,147.758057,46.650002,0.000078,19.468664,0.380955,1.799335,4.185166,9.093698,17.995275,24.727806,25.594299,28.229070,43.603685,63.128148,64.459322,65.037213,67.423016,51.958668,34.606855,25.924743,17.307284,8.689477,19.482559,0.000000,0.000000,21.177561,0.000000,32.420605,31.042627,0.000000,223.149979,92.514305,92.514168,0.000139,115.787025,54.489544,0.000000,0.000000,22.293007,2.251042,4703.544434,0.000000,11.854191,1.926041,0.000000,145.709000,35.369865,4497.922363,0.271772,1.874792,4.207978,174.164505,0.032219,0.000000,0.000000,0.000000,?,0.030053,0.004960,0.000000,0.000000,0.000000,0.000000,2.990075,0.871185,0.851873,1.769730,0.887490,2.298401,67.495567,1144.782471,6.232288,6.768647,9.646174,10.428850,34.326405
1995,6,181,30,6.000000,0.298470,0.299163,0.299853,0.301919,0.290701,0.256682,0.252533,0.280220,0.289852,0.313838,0.320940,0.323479,0.335640,0.346656,0.349779,0.353761,0.356879,0.358940,0.040541,0.099851,0.262965,0.853392,1.682836,2.221092,2.512330,3.055203,4.627316,4.327613,2.138675,0.791925,0.228129,0.093210,0.068421,0.035547,0.090744,0.213490,0.398422,0.469505,0.255353,0.191078,0.165030,0.221084,0.121759,0.049424,0.019981,0.006979,0.010439,0.006041,5.160677,15.591800,1.463061,0.723663,70.028603,154.515350,304.243622,6.416842,13.266297,1.558600,0.603412,82.655266,146.894104,17.600000,0.000404,5.637331,1.492348,2.991632,5.997069,12.076759,21.802601,25.668191,25.253331,28.021997,43.477841,62.767598,64.187989,64.695750,67.127947,51.998453,34.977910,26.532111,17.843969,8.973509,5.856593,0.000000,0.000000,9.289592,0.000000,-0.118106,1.135831,0.000000,240.749969,98.371292,98.370766,0.000533,115.683640,55.556248,0.000000,0.000000,23.123459,2.261400,4703.779785,0.000000,11.835082,1.982592,0.000000,146.646362,33.876972,4497.871094,0.051716,0.827550,3.919362,162.622803,0.030032,0.000000,0.000000,0.000000,?,0.030318,0.004897,0.000000,0.000000,0.000000,0.000000,3.285021,0.956179,0.931472,1.817694,0.894705,2.230252,67.513458,1144.722534,7.066401,7.718510,9.948508,10.642928,35.870289
1995,7,196,15,6.000000,0.310279,0.311173,0.312084,0.314939,0.302803,0.273637,0.275472,0.299811,0.300445,0.322387,0.329433,0.332905,0.343522,0.353049,0.354589,0.358190,0.359560,0.360000,0.040815,0.069151,0.139134,0.464742,1.506431,2.287059,2.642393,3.200413,4.908873,4.875424,2.535957,0.986446,0.290107,0.111298,0.073676,0.039259,0.069301,0.145222,0.376424,0.516820,0.297882,0.200176,0.167931,0.219955,0.129469,0.052658,0.021557,0.008290,0.010404,0.005600,4.507332,16.895082,1.444908,0.743860,73.576317,162.902084,310.487335,5.828528,14.305906,1.544996,0.617443,87.349922,153.298782,36.889999,0.001104,16.622713,1.551394,3.111733,6.241685,12.597562,22.710236,27.363711,27.547209,29.981058,45.066796,64.477325,65.886613,66.581067,68.704412,52.957413,35.458855,26.864270,17.978006,9.000000,17.184105,0.000000,1.512219,17.412569,0.000000,15.714525,5.168327,0.402283,277.639954,115.556633,115.554878,0.001767,131.840485,63.312126,1.512220,1.512220,24.250885,2.269328,4704.241699,0.003295,13.200960,2.439346,0.000000,148.079285,31.830416,4497.812500,0.187930,1.184595,3.253816,135.960983,0.024970,0.000000,0.000000,0.000000,?,0.031398,0.004979,0.000000,0.000000,0.000000,0.000000,3.703969,1.071131,1.041000,1.215986,0.802479,2.143335,67.681404,1144.649292,3.689140,6.633268,9.592235,10.892438,40.891659
