Summary_file = pigeonp.sum
Title = pigeonp P Sample Simulation
            day           year            lai        biomass  green_biomass     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p          pod_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p
          (day)         (year)      (m^2/m^2)        (kg/ha)        (kg/ha)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)             (%)        (g/m^2)        (kg/ha)
             84           1989          3.643       5660.790       5110.558        652.132        141.076        117.815        280.836         44.476         67.929          0.000          1.281          0.151          0.281          0.557          0.025          0.267          0.000          0.100          0.001          0.099          0.000          0.000          0.000          0.000          0.466          0.150          1.000           0.300          1.000          1.229           1.130          0.267          0.281          0.557          0.151          0.000          0.025          0.292          0.100          0.000          0.007          -0.000            0.001          0.000          0.006          0.195          0.238          0.198          0.393           0.863          0.000          0.000
             85           1989          3.582       5669.732       5099.892        650.538        140.548        115.854        275.190         46.656         72.289          0.000          1.289          0.152          0.275          0.549          0.029          0.285          0.000          0.103          0.001          0.103          0.000          0.000          0.000          0.000          0.458          0.132          1.000           0.264          1.000          1.240           1.137          0.285          0.275          0.549          0.152          0.000          0.029          0.313          0.103          0.000          0.012           0.000            0.001          0.000          0.004          0.195          0.237          0.200          0.394           0.853          0.000          0.000
             86           1989          3.522       5682.292       5092.935        649.389        140.096        113.902        269.814         48.867         76.711          0.000          1.298          0.153          0.270          0.541          0.032          0.302          0.000          0.107          0.001          0.106          0.000          0.000          0.000          0.000          0.449          0.126          1.000           0.252          1.000          1.251           1.145          0.302          0.270          0.541          0.153          0.000          0.032          0.334          0.107          0.000          0.013           0.000            0.001          0.000          0.004          0.195          0.237          0.201          0.393           0.843          0.000          0.000
             87           1989          3.470       5698.239       5092.044        648.917        139.713        112.219        264.675         51.111         81.200          0.000          1.307          0.154          0.265          0.533          0.036          0.319          0.000          0.110          0.001          0.109          0.000          0.000          0.000          0.000          0.439          0.126          1.000           0.253          1.000          1.262           1.153          0.319          0.265          0.533          0.154          0.000          0.036          0.355          0.110          0.000          0.013           0.000            0.001          0.000          0.004          0.195          0.237          0.201          0.393           0.834          0.000          0.000
             88           1989          3.416       5713.758       5090.367        648.359        139.323        110.499        259.467         53.364         85.706          0.000          1.315          0.155          0.261          0.523          0.039          0.337          0.000          0.113          0.001          0.112          0.000          0.000          0.000          0.000          0.431          0.127          1.000           0.255          1.000          1.273           1.161          0.337          0.261          0.523          0.155          0.000          0.039          0.376          0.113          0.000          0.013           0.000            0.001          0.000          0.004          0.195          0.236          0.202          0.393           0.824          0.000          0.000
             89           1989          3.367       5725.933       5086.700        647.538        138.868        108.915        253.969         55.603         90.183          0.000          1.324          0.155          0.257          0.514          0.043          0.354          0.000          0.116          0.001          0.115          0.000          0.000          0.000          0.000          0.421          0.129          1.000           0.259          1.000          1.284           1.168          0.354          0.257          0.514          0.155          0.000          0.043          0.397          0.116          0.000          0.012           0.000            0.001          0.000          0.004          0.195          0.236          0.202          0.393           0.814          0.000          0.000
             90           1989          3.319       5736.942       5081.998        646.593        138.393        107.344        248.356         57.841         94.659          0.000          1.332          0.156          0.253          0.504          0.047          0.372          0.000          0.119          0.001          0.118          0.000          0.000          0.000          0.000          0.412          0.132          1.000           0.264          1.000          1.294           1.176          0.372          0.253          0.504          0.156          0.000          0.047          0.418          0.119          0.000          0.012           0.000            0.001          0.000          0.004          0.195          0.236          0.203          0.393           0.805          0.000          0.000
             91           1989          3.270       5748.520       5077.821        645.714        137.932        105.768        242.760         60.092         99.162          0.000          1.341          0.157          0.250          0.495          0.051          0.389          0.000          0.122          0.001          0.121          0.000          0.000          0.000          0.000          0.402          0.135          1.000           0.270          1.000          1.304           1.184          0.389          0.250          0.495          0.157          0.000          0.051          0.439          0.122          0.000          0.012           0.000            0.001          0.000          0.004          0.195          0.236          0.204          0.392           0.795          0.000          0.000
             92           1989          3.225       5754.496       5069.261        644.287        137.361        104.315        236.729         62.302        103.581          0.000          1.349          0.158          0.246          0.485          0.054          0.406          0.000          0.124          0.001          0.123          0.000          0.000          0.000          0.000          0.392          0.139          1.000           0.279          1.000          1.315           1.191          0.406          0.246          0.485          0.158          0.000          0.054          0.460          0.124          0.000          0.012           0.000            0.001          0.000          0.003          0.195          0.236          0.205          0.392           0.785          0.000          0.000
             93           1989          3.181       5761.763       5062.174        643.036        136.819        102.879        230.778         64.528        108.033          0.000          1.357          0.158          0.243          0.475          0.058          0.423          0.000          0.127          0.001          0.126          0.000          0.000          0.000          0.000          0.382          0.143          1.000           0.285          1.000          1.325           1.199          0.423          0.243          0.475          0.158          0.000          0.058          0.481          0.127          0.000          0.012           0.000            0.001          0.000          0.003          0.195          0.236          0.206          0.391           0.776          0.000          0.000
             94           1989          3.135       5773.576       5059.124        642.282        136.370        101.393        225.131         66.804        112.585          0.000          1.365          0.159          0.239          0.465          0.063          0.439          0.000          0.129          0.001          0.129          0.000          0.000          0.000          0.000          0.373          0.148          1.000           0.296          1.000          1.335           1.206          0.439          0.239          0.465          0.159          0.000          0.063          0.502          0.129          0.000          0.011           0.000            0.001          0.000          0.003          0.195          0.236          0.206          0.390           0.767          0.000          0.000
             95           1989          3.088       5790.663       5060.911        642.119        136.028         99.863        219.826         69.142        117.261          0.000          1.373          0.160          0.236          0.455          0.067          0.456          0.000          0.132          0.001          0.131          0.000          0.000          0.000          0.000          0.364          0.154          1.000           0.308          1.000          1.344           1.213          0.456          0.236          0.455          0.160          0.000          0.067          0.523          0.132          0.000          0.011           0.000            0.001          0.000          0.004          0.195          0.236          0.207          0.389           0.757          0.000          0.000
             96           1989          3.043       5808.575       5064.333        642.137        135.704         98.414        214.538         71.501        121.980          0.000          1.380          0.160          0.232          0.444          0.071          0.473          0.000          0.135          0.001          0.134          0.000          0.000          0.000          0.000          0.356          0.160          1.000           0.320          1.000          1.354           1.220          0.473          0.232          0.444          0.160          0.000          0.071          0.544          0.135          0.000          0.011           0.000            0.001          0.000          0.003          0.194          0.236          0.207          0.388           0.747          0.000          0.000
             97           1989          2.999       5826.431       5068.117        642.193        135.381         97.007        209.207         73.874        126.725          0.000          1.387          0.161          0.229          0.432          0.074          0.491          0.000          0.137          0.001          0.136          0.000          0.000          0.000          0.000          0.349          0.163          1.000           0.325          1.000          1.363           1.226          0.491          0.229          0.432          0.161          0.000          0.074          0.565          0.137          0.000          0.010           0.000            0.001          0.000          0.003          0.194          0.236          0.207          0.387           0.736          0.000          0.000
             98           1989          2.954       5847.146       5074.122        642.528        135.116         95.536        204.024         76.292        131.561          0.000          1.393          0.161          0.225          0.421          0.078          0.508          0.000          0.140          0.001          0.139          0.000          0.000          0.000          0.000          0.343          0.164          1.000           0.327          1.000          1.372           1.232          0.508          0.225          0.421          0.161          0.000          0.078          0.586          0.140          0.000          0.010           0.000            0.001          0.000          0.003          0.193          0.235          0.206          0.386           0.724          0.000          0.000
             99           1989          2.913       5868.734       5082.377        643.108        134.870         94.202        198.852         78.735        136.448          0.000          1.400          0.162          0.221          0.409          0.082          0.526          0.000          0.142          0.001          0.142          0.000          0.000          0.000          0.000          0.338          0.164          1.000           0.328          1.000          1.380           1.238          0.526          0.221          0.409          0.162          0.000          0.082          0.608          0.142          0.000          0.010           0.000            0.001          0.000          0.003          0.192          0.235          0.206          0.385           0.713          0.000          0.000
            100           1989          2.869       5889.293       5088.851        643.490        134.605         92.794        193.566         81.183        141.343          0.000          1.406          0.162          0.217          0.398          0.086          0.543          0.000          0.145          0.001          0.144          0.000          0.000          0.000          0.000          0.333          0.162          1.000           0.323          1.000          1.388           1.244          0.543          0.217          0.398          0.162          0.000          0.086          0.629          0.145          0.000          0.009           0.000            0.001          0.000          0.003          0.191          0.234          0.205          0.384           0.701          0.000          0.000
            101           1989          2.827       5901.904       5087.741        642.957        134.183         91.422        187.733         83.547        146.072          0.000          1.412          0.162          0.213          0.386          0.089          0.561          0.000          0.147          0.001          0.147          0.000          0.000          0.000          0.000          0.327          0.159          1.000           0.318          1.000          1.396           1.249          0.561          0.213          0.386          0.162          0.000          0.089          0.651          0.147          0.000          0.009           0.000            0.001          0.000          0.003          0.190          0.233          0.205          0.384           0.688          0.000          0.000
            102           1989          2.776       5919.074       5088.664        642.720        133.854         89.797        182.154         85.979        150.936          0.000          1.417          0.163          0.209          0.374          0.093          0.578          0.000          0.150          0.001          0.149          0.000          0.000          0.000          0.000          0.322          0.155          1.000           0.310          1.000          1.404           1.255          0.578          0.209          0.374          0.163          0.000          0.093          0.671          0.150          0.000          0.010           0.000            0.001          0.000          0.004          0.189          0.233          0.205          0.383           0.677          0.000          0.000
            103           1989          2.731       5937.069       5091.864        642.729        133.543         88.317        181.008         84.013        155.848          0.000          1.423          0.163          0.205          0.362          0.097          0.595          0.000          0.153          0.001          0.152          0.000          0.000          0.000          0.000          0.315          0.157          1.000           0.315          1.000          1.412           1.260          0.595          0.205          0.362          0.163          0.000          0.097          0.692          0.153          0.000          0.009           0.000            0.001          0.000          0.003          0.188          0.233          0.200          0.382           0.665          0.000          0.000
            104           1989          2.692       5959.272       5101.708        643.046        132.875         87.081        181.008         81.181        160.900          0.000          1.429          0.163          0.202          0.353          0.101          0.610          0.000          0.155          0.001          0.154          0.000          0.000          0.000          0.000          0.310          0.156          1.000           0.312          1.000          1.420           1.266          0.610          0.202          0.353          0.163          0.000          0.101          0.711          0.155          0.000          0.009           0.000            0.001          0.000          0.003          0.188          0.232          0.195          0.379           0.656          0.000          0.000
            105           1989          2.657       5981.122       5111.965        643.407        132.211         85.922        181.008         78.290        165.976          0.000          1.434          0.163          0.202          0.355          0.104          0.610          0.000          0.157          0.001          0.156          0.000          0.000          0.000          0.000          0.303          0.153          1.000           0.306          1.000          1.427           1.271          0.610          0.202          0.355          0.163          0.000          0.104          0.714          0.157          0.000          0.008           0.000            0.001          0.000          0.003          0.191          0.235          0.196          0.367           0.661          0.000          0.000
            106           1989          2.620       6002.026       5120.929        643.642        131.549         84.728        181.008         75.299        171.058          0.000          1.440          0.164          0.202          0.357          0.106          0.610          0.000          0.159          0.001          0.159          0.000          0.000          0.000          0.000          0.219          0.241          1.000           0.481          1.000          1.434           1.276          0.610          0.202          0.357          0.164          0.000          0.106          0.716          0.159          0.000          0.008           0.000            0.001          0.000          0.003          0.195          0.239          0.197          0.357           0.666          0.000          0.000
            107           1989          2.576       6021.368       5126.287        643.520        130.892         83.330        182.942         75.299        171.058          0.000          1.444          0.165          0.203          0.359          0.107          0.610          0.000          0.162          0.001          0.161          0.000          0.000          0.000          0.000          0.146          0.329          1.000           0.658          1.000          1.440           1.279          0.610          0.203          0.359          0.165          0.000          0.107          0.717          0.162          0.000          0.008           0.000            0.001          0.000          0.003          0.196          0.244          0.196          0.357           0.669          0.000          0.000
            108           1989          2.536       6039.594       5131.509        643.388        130.237         82.029        184.765         75.299        171.058          0.000          1.449          0.167          0.205          0.360          0.107          0.610          0.000          0.164          0.001          0.163          0.000          0.000          0.000          0.000          0.087          0.436          1.000           0.872          1.000          1.445           1.282          0.610          0.205          0.360          0.167          0.000          0.107          0.717          0.164          0.000          0.008           0.000            0.001          0.000          0.003          0.196          0.250          0.195          0.357           0.672          0.000          0.000
            109           1989          2.493       6052.205       5130.237        642.610        129.586         80.641        186.026         75.299        171.058          0.000          1.453          0.169          0.206          0.361          0.107          0.610          0.000          0.167          0.001          0.166          0.000          0.000          0.000          0.000          0.081          0.498          1.000           0.996          1.000          1.450           1.284          0.610          0.206          0.361          0.169          0.000          0.107          0.717          0.167          0.000          0.008           0.000            0.001          0.000          0.003          0.197          0.256          0.194          0.357           0.674          0.000          0.000
            110           1989          2.449       6058.445       5122.172        641.155        128.938         79.211        186.650         75.299        171.058          0.000          1.457          0.171          0.207          0.362          0.107          0.610          0.000          0.169          0.001          0.169          0.000          0.000          0.000          0.000          0.074          0.558          1.000           1.000          1.000          1.455           1.286          0.610          0.207          0.362          0.171          0.000          0.107          0.717          0.169          0.000          0.007           0.000            0.001          0.000          0.003          0.198          0.262          0.194          0.357           0.677          0.000          0.000
            111           1989          0.000       6058.445       4330.065        561.300        128.293          0.000        186.650         75.299        171.058          0.000          1.321          0.172          0.068          0.363          0.107          0.610          0.000          0.312          0.001          0.311          0.000          0.000          0.000          0.000          0.065          0.617          1.000           1.000          1.000          1.460           1.149          0.610          0.068          0.363          0.172          0.000          0.107          0.717          0.312          0.000          0.007           0.000            0.001          0.000          0.143          0.206          0.000          0.195          0.357           0.539          0.000          0.000
            112           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          8.313
            113           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          8.168
            114           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          7.841
            115           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          7.510
            116           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          7.119
            117           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          6.728
            118           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          6.381
            119           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          6.121
            120           1989          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          1.000          1.000           1.000          1.000          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000          0.000          5.905
