Summary_file = grasp.sum
Title = Grass growth.
           year            day      sw_dep(1)      sw_dep(2)      sw_dep(3)      sw_dep(4)      sw_dep(5)      sw_dep(6)      sw_dep(7)            eos             es  soilwat_cover     green_pool      dead_pool  growth_transp   growth_photo growth_regrowth         growth          death        n_index      rad_index       sw_index     temp_index   growth_index     basal_area      cover_tot   surfaceom_wt surfaceom_cover
         (year)          (day)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)         (kg/ha)        (kg/ha)        (kg/ha)             ()             ()             ()             ()             ()       (m^2/ha)             ()        (kg/ha)       (m^2/m^2)
           1989              3         67.885         67.610        134.487        132.233        126.743        124.128        124.212          4.934          4.934          0.207          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        521.097           0.188
           1989              4         66.738         67.075        134.701        132.186        126.631        124.029        124.175          6.083          1.469          0.188          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        484.839           0.176
           1989              5         66.167         66.699        134.710        132.149        126.535        123.930        124.126          6.786          0.938          0.176          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        467.553           0.171
           1989              6         69.634         74.850        136.212        132.362        126.500        123.844        124.070          3.866          3.866          0.171          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        420.799           0.155
           1989              7         67.500         72.740        137.005        132.690        126.538        123.783        124.012          5.029          3.151          0.155          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        388.879           0.144
           1989              8         67.500         71.012        137.226        132.997        126.630        123.752        123.960          5.724          0.949          0.144          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        370.509           0.138
           1989              9         67.500         69.826        137.127        133.223        126.749        123.752        123.919          5.811          0.754          0.138          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        363.772           0.135
           1989             10         67.500         68.985        136.858        133.350        126.869        123.775        123.890          7.500          0.645          0.135          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        363.772           0.135
           1989             11         68.450         74.850        143.202        134.721        127.239        123.868        123.886          5.750          5.050          0.135          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        327.396           0.123
           1989             12         67.500         72.900        142.552        135.687        127.729        124.040        123.917          6.412          1.661          0.123          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        305.152           0.115
           1989             13         67.500         71.114        141.690        136.287        128.241        124.280        123.989          6.528          0.977          0.115          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        294.381           0.111
           1989             14         67.500         69.894        140.714        136.573        128.707        124.566        124.105          5.445          0.767          0.111          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        292.003           0.110
           1989             15         67.500         69.031        139.738        136.606        129.087        124.870        124.258          5.909          0.653          0.110          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        292.003           0.110
           1989             16         67.500         68.416        138.820        136.449        129.359        125.168        124.440          5.891          0.579          0.110          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        292.003           0.110
           1989             17         67.415         68.087        137.944        136.170        129.521        125.438        124.639          6.121          0.525          0.110          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        292.003           0.110
           1989             18         67.245         67.841        137.287        135.807        129.578        125.666        124.845          6.618          0.484          0.110          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        292.003           0.110
           1989             19         67.059         67.624        136.781        135.412        129.545        125.842        125.044          7.080          0.451          0.110          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        292.003           0.110
           1989             20         67.293         67.902        136.425        135.014        129.439        125.962        125.228          5.726          4.489          0.110          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        263.863           0.100
           1989             21         67.111         67.629        136.140        134.639        129.279        126.025        125.387          7.039          0.455          0.100          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        247.722           0.094
           1989             22         66.903         67.409        135.912        134.294        129.082        126.036        125.517          4.736          0.428          0.094          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        238.433           0.091
           1989             23         66.659         67.249        135.730        133.981        128.862        126.001        125.614          4.166          3.005          0.091          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        231.360           0.088
           1989             24         66.507         67.045        135.554        133.702        128.630        125.927        125.677          3.851          0.785          0.088          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             25         66.342         66.903        135.383        133.450        128.394        125.820        125.705          5.579          0.368          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             26         66.195         66.780        135.223        133.221        128.159        125.688        125.702          6.208          0.353          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             27         66.060         66.676        135.078        133.012        127.930        125.537        125.669          4.806          1.940          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             28         65.952         66.575        134.944        132.822        127.708        125.371        125.609          5.732          0.328          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             29         65.853         66.487        134.814        132.658        127.498        125.196        125.527          5.832          0.317          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             30         65.764         66.406        134.676        132.526        127.304        125.018        125.425          6.820          0.307          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             31         65.683         66.329        134.536        132.421        127.127        124.840        125.308          8.172          0.298          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
           1989             32         65.609         66.255        134.393        132.337        126.969        124.666        125.179          6.632          0.290          0.087          0.000          0.000          0.000          0.000           0.000          0.000          0.000          1.000          0.000          0.000          0.000          0.000          0.000          0.000        228.489           0.087
