ApsimVersion = 6.1
Title = Continuous winter wheat at Xifeng
            day           year           date          event           flag           rain           w_ep          sw(1)          sw(2)          sw(3)          sw(4)          sw(5)          sw(6)          sw(7)          sw(8)          sw(9)             es         runoff          drain         sw_dep          nh4()        tot_no3         no3(1)         no3(2)         no3(3)         no3(4)         no3(5)         no3(6)         no3(7)         no3(8)         no3(9)           dnit       hum_c(1)      biom_c(1)       fom_c(1)    surfaceom_n   surfaceom_wt          w_lai        w_yield      w_biomass      w_root_wt     w_root_dep       w_biom_n          w_mat       n_stress       w_stress             eo
             59           1994     28/02/1994          0.000          0.000         12.600          0.002          0.251          0.252          0.252          0.256          0.263          0.269          0.270          0.280          0.280          8.754          0.000          0.000        802.230            1.4          457.0           12.7           22.3           35.2           56.8           52.7           49.1           74.0           75.2           78.8            0.0        10457.5          170.9           59.1            0.1            1.4          0.002            0.0         1310.6          49.92        633.690           5.60              0          1.000          1.000         23.886
             90           1994     31/03/1994          0.000          0.000         17.200          0.075          0.240          0.240          0.249          0.258          0.264          0.270          0.270          0.280          0.280         20.359          0.000          0.000        798.996           97.7          460.9           17.2           21.5           35.0           56.9           53.0           49.2           74.0           75.2           78.8            0.0        10456.1          172.1           61.8            0.1            1.3          0.011            0.0         1317.6          42.95        788.430           5.60              0          1.000          1.000         75.626
            120           1994     30/04/1994          0.000          0.000         83.600          1.193          0.242          0.250          0.264          0.270          0.270          0.270          0.271          0.281          0.281         31.780          1.792         34.964        812.867           15.9          523.0           43.5           39.3           48.4           54.7           54.7           51.2           76.5           76.1           78.5            0.7        10450.7          175.3           51.7            0.0            0.9          0.030            0.0         1396.5          39.05       1177.530           5.63              0          1.000          1.000        114.887
            151           1994     31/05/1994          0.000          0.000          6.800          3.111          0.221          0.231          0.246          0.258          0.266          0.270          0.270          0.280          0.280         19.883          0.000          1.590        795.083            0.7          534.5           66.0           37.2           46.0           52.1           53.3           50.5           75.5           75.9           78.1            0.0        10435.2          176.4           32.7            0.0            0.9          0.030          298.6         1548.8          34.47       1824.510           6.36              0          1.000          1.000        193.410
            179           1994     28/06/1994          2.000          2.000        101.000          1.886          0.263          0.266          0.274          0.277          0.277          0.277          0.274          0.284          0.283         44.541          2.148         15.994        831.514            0.8          527.0           18.5           45.6           63.2           57.8           55.9           52.6           77.7           77.0           78.7            0.8        10421.5          174.1           24.9            0.0            0.2          0.000          386.6         1638.6          30.11       2350.589           6.62            177          1.000          1.000        137.379
            181           1994     30/06/1994          0.000          0.000         17.800          0.000          0.258          0.261          0.274          0.276          0.276          0.277          0.274          0.284          0.284          9.505          1.039          8.678        830.092            1.5          523.1           16.4           41.6           63.6           58.2           55.9           52.8           78.4           77.4           78.8            0.2        10420.1          177.0           51.7            2.2           48.9          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         12.045
            212           1994     31/07/1994          0.000          0.000         46.000          0.000          0.244          0.249          0.259          0.268          0.270          0.270          0.270          0.280          0.280         41.039          3.237         22.617        809.200            1.1          525.1           25.2           39.5           63.0           57.5           55.1           52.1           78.2           76.8           77.5            0.3        10399.4          179.2           24.1            1.1           23.9          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        201.062
            243           1994     31/08/1994          0.000          1.000         48.800          0.000          0.245          0.250          0.261          0.269          0.270          0.270          0.270          0.280          0.280         41.549          2.713          3.398        810.340            1.1          535.6           28.7           42.0           66.0           58.4           55.3           52.3           78.4           76.9           77.5            0.1        10377.2          173.7           14.4            0.4            8.5          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        183.785
            264           1994     21/09/1994          0.000          3.000         32.200          0.000          0.248          0.253          0.263          0.270          0.270          0.270          0.270          0.280          0.280         29.498          0.252          0.488        812.302            1.2          540.1           28.7           43.9           67.8           58.9           55.4           52.3           78.5           77.0           77.5            0.0        10368.3          170.6           12.2            0.2            5.5          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         70.248
            273           1994     30/09/1994          0.000          0.000         13.100          0.000          0.249          0.254          0.265          0.270          0.270          0.270          0.270          0.280          0.280         12.034          0.111          0.018        813.239            9.5          563.7           48.7           46.2           69.0           59.1           55.4           52.3           78.5           77.0           77.5            0.0        10364.8          169.4           11.7            0.2            4.2          0.080            0.0           18.4           3.98        122.300           0.11              0          1.000          1.000         36.900
            304           1994     31/10/1994          0.000          0.000         79.700          5.231          0.235          0.243          0.258          0.268          0.270          0.270          0.270          0.280          0.280         29.644         10.031         40.804        807.229            2.2          517.2           17.7           32.4           55.8           62.3           57.8           54.1           81.1           78.5           77.6            0.8        10359.7          167.6           16.1            0.2            3.5          0.912            0.0          541.2          42.68        410.720           2.65              0          1.000          1.000         67.467
            334           1994     30/11/1994          0.000          0.000         14.200          9.142          0.247          0.249          0.249          0.258          0.266          0.270          0.270          0.280          0.280          9.902          0.000          0.138        802.248            1.5          481.0           11.5           24.3           37.3           59.8           56.9           54.1           81.1           78.5           77.6            0.0        10357.2          167.1           27.2            0.2            3.5          2.141            0.0         1369.0          81.11        588.500           5.65              0          1.000          1.000         32.428
            365           1994     31/12/1994          0.000          0.000          7.000          0.655          0.249          0.251          0.253          0.259          0.264          0.270          0.270          0.280          0.280          4.544          0.000          0.000        804.049            1.4          478.3           10.4           23.6           37.1           59.3           56.7           54.1           81.2           78.5           77.6            0.0        10357.0          167.1           40.8            0.2            3.4          0.008            0.0         1469.3          73.54        611.000           5.90              0          1.000          1.000         12.892
             31           1995     31/01/1995          0.000          0.000          0.800          0.000          0.237          0.241          0.250          0.258          0.264          0.270          0.270          0.280          0.280          5.434          0.000          0.000        799.414            1.4          478.3           12.0           22.7           36.7           59.0           56.6           54.1           81.2           78.5           77.6            0.0        10357.0          167.1           52.7            0.2            3.4          0.002            0.0         1469.3          62.96        612.620           5.90              0          1.000          1.000         12.785
             59           1995     28/02/1995          0.000          0.000          1.600          0.003          0.207          0.222          0.240          0.253          0.262          0.269          0.270          0.280          0.280         13.891          0.000          0.000        787.121            1.3          478.5           16.5           21.0           35.9           57.9           56.1           53.8           81.2           78.5           77.6            0.0        10356.7          167.3           61.2            0.2            3.4          0.002            0.0         1469.6          54.73        640.220           5.90              0          1.000          1.000         37.254
             90           1995     31/03/1995          0.000          0.000          2.400          0.051          0.201          0.215          0.233          0.248          0.258          0.266          0.270          0.280          0.280          9.611          0.000          0.000        779.859           98.0          482.0           22.7           20.8           36.0           56.7           55.3           53.2           81.2           78.5           77.6            0.0        10354.6          169.3           61.6            0.2            3.4          0.005            0.0         1474.1          46.98        822.140           5.90              0          1.000          1.000         81.085
            120           1995     30/04/1995          0.000          0.000          6.900          0.374          0.208          0.217          0.230          0.244          0.255          0.262          0.270          0.280          0.280          9.604          0.000          0.000        776.780           19.2          561.6          100.4           24.6           36.5           55.8           54.5           52.5           81.2           78.5           77.6            0.0        10349.5          172.4           53.2            0.1            2.9          0.009            0.0         1503.2          41.16       1185.080           5.92              0          1.000          1.000        122.104
            151           1995     31/05/1995          0.000          0.000          6.800          0.908          0.199          0.212          0.227          0.241          0.252          0.260          0.269          0.280          0.280         11.726          0.000          0.000        770.947            0.7          578.2          118.7           25.6           37.3           55.0           53.5           51.7           80.3           78.4           77.6            0.0        10335.1          174.1           34.7            0.1            2.8          0.009          241.4         1545.8          35.46       1821.140           6.49              0          1.000          1.000        175.706
            173           1995     22/06/1995          2.000          2.000         15.400          0.733          0.220          0.225          0.228          0.240          0.250          0.259          0.268          0.279          0.280         11.553          0.000          0.000        774.061            0.8          582.4          104.8           43.4           39.0           54.7           53.2           51.4           80.1           78.2           77.6            0.0        10320.7          171.9           25.0            0.1            2.1          0.000          267.9         1574.1          31.92       2304.320           6.57            171          1.000          1.000        136.338
            181           1995     30/06/1995          0.000          0.000          0.100          0.000          0.214          0.221          0.229          0.240          0.250          0.259          0.268          0.279          0.280          1.789          0.000          0.000        772.372            1.3          587.3          107.5           44.4           40.4           54.8           53.2           51.3           80.0           78.1           77.6            0.0        10313.9          174.7           42.9            3.0           65.4          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         67.357
            212           1995     31/07/1995          0.000          0.000         37.400          0.000          0.234          0.238          0.244          0.246          0.251          0.258          0.267          0.278          0.280         26.701          0.000          0.000        783.071            1.1          601.9           80.7           74.0           51.2           56.2           53.4           51.2           79.7           77.9           77.6            0.0        10291.2          175.7           20.6            1.3           29.7          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        178.668
            243           1995     31/08/1995          0.000          1.000        190.000          0.000          0.282          0.290          0.284          0.283          0.282          0.280          0.275          0.284          0.283         65.687         30.746         31.221        845.418            1.1          593.0           12.0           51.0           86.5           75.3           65.2           58.4           84.8           81.0           78.8            1.9        10273.7          172.7           14.0            0.2            5.3          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        154.992
            264           1995     21/09/1995          0.000          3.000          9.100          0.000          0.243          0.249          0.258          0.267          0.270          0.270          0.270          0.280          0.280         22.823          0.000         22.857        808.838            1.1          584.6           22.9           45.4           79.4           72.0           63.7           57.4           84.7           80.8           78.3            0.3        10264.9          169.3           11.9            0.2            4.2          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         72.351
            273           1995     30/09/1995          0.000          0.000          0.400          0.000          0.236          0.243          0.254          0.264          0.270          0.270          0.270          0.280          0.280          4.554          0.000          0.001        804.683            8.9          608.9           48.9           45.1           78.6           71.2           63.7           57.4           84.7           80.8           78.3            0.0        10261.3          167.9           11.4            0.2            3.8          0.080            0.0           18.4           3.98        121.960           0.11              0          1.000          1.000         41.467
            304           1995     31/10/1995          0.000          0.000         56.900          6.309          0.242          0.250          0.263          0.270          0.270          0.270          0.270          0.281          0.281         33.055          0.500          9.565        812.153            1.7          577.3           23.7           41.2           69.5           73.7           64.9           58.4           85.7           81.5           78.7            0.3        10255.0          165.8           15.1            0.1            2.2          1.033            0.0          622.7          46.22        487.840           2.90              0          1.000          1.000         64.813
            334           1995     30/11/1995          0.000          0.000          1.100          6.567          0.215          0.226          0.242          0.257          0.266          0.270          0.270          0.280          0.280         13.457          0.000          1.003        792.226            1.4          550.4           26.5           32.3           54.0           69.8           64.0           58.3           85.6           81.4           78.5            0.0        10253.0          165.4           25.6            0.1            2.1          0.354            0.0         1279.9          72.76        626.740           5.06              0          1.000          1.000         37.598
            365           1995     31/12/1995          0.000          0.000          4.400          0.002          0.225          0.233          0.242          0.252          0.261          0.268          0.270          0.280          0.280          5.380          0.000          0.000        791.243            1.4          550.5           27.1           34.2           54.5           68.4           62.8           57.9           85.6           81.4           78.5            0.0        10253.0          165.4           37.2            0.1            2.1          0.002            0.0         1280.5          62.32        628.120           5.06              0          1.000          1.000         11.980
             31           1996     31/01/1996          0.000          0.000          5.800          0.000          0.233          0.238          0.245          0.252          0.259          0.266          0.270          0.280          0.280          4.506          0.000          0.000        792.537            1.3          550.5           25.5           36.3           55.4           68.2           62.3           57.4           85.6           81.4           78.5            0.0        10252.9          165.4           47.1            0.1            2.1          0.002            0.0         1280.6          53.35        631.960           5.06              0          1.000          1.000         11.341
             60           1996     29/02/1996          0.000          0.000          7.000          0.006          0.228          0.237          0.246          0.252          0.258          0.265          0.270          0.280          0.280          8.097          0.000          0.000        791.434            1.2          550.7           25.0           37.2           55.7           68.1           62.0           57.2           85.6           81.4           78.5            0.0        10252.6          165.6           54.2            0.1            2.1          0.002            0.0         1281.0          46.15        666.280           5.06              0          1.000          1.000         26.280
             91           1996     31/03/1996          0.000          0.000         11.800          0.020          0.242          0.243          0.241          0.250          0.257          0.264          0.270          0.280          0.280         11.712          0.000          0.000        791.502           98.2          553.9           27.5           39.7           55.1           67.4           61.7           57.0           85.6           81.4           78.5            0.0        10251.7          166.4           58.3            0.1            2.0          0.004            0.0         1283.4          39.58        779.740           5.06              0          1.000          1.000         60.047
            121           1996     30/04/1996          0.000          0.000         10.500          0.291          0.227          0.234          0.240          0.248          0.256          0.263          0.270          0.280          0.280         15.202          0.000          0.000        786.509           26.7          625.9           93.5           46.7           55.2           67.0           61.4           56.7           85.6           81.4           78.5            0.0        10247.6          169.1           51.1            0.1            1.5          0.010            0.0         1304.1          34.63       1095.640           5.06              0          1.000          1.000        104.480
            152           1996     31/05/1996          0.000          0.000          7.300          0.742          0.216          0.223          0.235          0.246          0.254          0.261          0.270          0.280          0.280         13.220          0.000          0.000        779.847            0.8          651.7          122.2           46.5           54.7           66.2           60.8           56.2           85.3           81.4           78.5            0.0        10236.2          171.0           35.5            0.1            1.4          0.010          129.9         1345.8          30.06       1660.180           5.37              0          1.000          1.000        158.585
            182           1996     30/06/1996          0.000          0.000        102.800          0.877          0.255          0.259          0.269          0.271          0.271          0.272          0.271          0.281          0.281         47.644          0.070         15.185        818.871            0.8          644.5           34.6           70.2           87.7           75.9           67.4           60.1           87.0           82.6           79.2            1.1        10221.5          169.3           25.0            0.0            0.3          0.010          244.2         1387.9          25.87       2327.260           5.66              0          1.000          1.000        172.328
            185           1996     03/07/1996          2.000          2.000          0.000          0.050          0.251          0.256          0.267          0.270          0.270          0.271          0.271          0.281          0.281          1.788          0.000          1.432        815.601            0.8          644.2           36.7           69.3           87.0           75.7           67.1           59.9           86.9           82.5           79.1            0.0        10219.9          169.0           24.1            0.0            0.3          0.000          244.2         1387.9          25.61       2327.260           5.66            183          1.000          1.000         15.202
            213           1996     31/07/1996          0.000          0.000        183.600          0.000          0.263          0.266          0.276          0.280          0.283          0.284          0.279          0.288          0.288         51.557         55.979         48.106        843.559            1.3          627.5           11.4           37.2           81.4           83.6           77.5           69.3           96.2           88.4           82.6            2.0        10203.0          174.8           25.9            0.8           19.0          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        156.887
            244           1996     31/08/1996          0.000          1.000         60.300          0.000          0.252          0.257          0.268          0.270          0.271          0.271          0.271          0.281          0.281         50.537          0.565         35.213        817.544            1.1          617.4           15.7           34.4           76.3           80.5           75.4           68.1           96.5           88.4           82.1            0.5        10184.8          170.8           16.0            0.3            6.2          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        162.592
            264           1996     20/09/1996          0.000          3.000         43.300          0.000          0.262          0.265          0.273          0.273          0.273          0.273          0.271          0.281          0.281         31.657          1.879          4.059        823.249            1.1          619.1           15.0           34.3           75.9           81.1           76.4           68.7           97.0           88.6           82.1            0.1        10177.3          168.4           13.7            0.2            3.7          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         70.027
            274           1996     30/09/1996          0.000          0.000         22.100          0.137          0.259          0.263          0.271          0.272          0.272          0.272          0.271          0.281          0.281         15.891          1.600          6.259        821.461            6.0          641.7           33.7           38.0           74.5           80.3           76.4           69.2           97.8           89.2           82.5            0.2        10172.7          166.8           12.9            0.1            2.7          0.107            0.0           35.2           5.55        171.250           0.20              0          1.000          1.000         39.810
            305           1996     31/10/1996          0.000          0.000         46.900          9.827          0.245          0.249          0.260          0.269          0.270          0.270          0.270          0.280          0.280         36.981          0.272         10.944        810.337            1.6          586.9           16.6           26.7           48.2           78.7           76.2           69.4           98.6           89.8           82.7            0.2        10167.0          165.1           17.7            0.1            1.5          1.567            0.0          972.4          70.29        538.390           4.46              0          1.000          1.000         69.867
            335           1996     30/11/1996          0.000          0.000         27.500          1.758          0.258          0.261          0.267          0.270          0.270          0.270          0.270          0.280          0.280          7.983          0.000         11.933        816.162            1.4          570.4            8.8           23.7           43.8           73.7           76.1           70.3          100.0           90.8           83.3            0.2        10166.0          164.9           30.2            0.1            1.4          0.701            0.0         1310.5          77.57        628.930           5.24              0          1.000          1.000         22.251
            366           1996     31/12/1996          0.000          0.000          0.000          0.007          0.236          0.243          0.256          0.265          0.270          0.270          0.270          0.280          0.280         10.629          0.000          0.033        805.492            1.3          570.8           12.8           22.6           42.5           72.4           76.1           70.3          100.0           90.8           83.3            0.0        10165.6          165.1           41.8            0.1            1.4          0.002            0.0         1311.8          66.46        677.050           5.24              0          1.000          1.000         23.634
             31           1997     31/01/1997          0.000          0.000          7.000          0.000          0.246          0.248          0.253          0.261          0.267          0.270          0.270          0.280          0.280          7.923          0.000          0.000        804.569            1.3          570.8           13.5           23.6           42.8           71.2           75.3           70.3          100.0           90.8           83.3            0.0        10165.6          165.1           52.4            0.1            1.4          0.002            0.0         1311.8          56.90        682.270           5.24              0          1.000          1.000         17.815
             59           1997     28/02/1997          0.000          0.000         11.400          0.002          0.241          0.247          0.254          0.262          0.269          0.270          0.270          0.280          0.280         10.836          0.000          0.000        805.131            1.2          570.9           13.1           23.7           42.9           71.1           75.7           70.3          100.0           90.8           83.3            0.0        10165.4          165.2           60.2            0.1            1.4          0.003            0.0         1312.1          49.46        706.450           5.24              0          1.000          1.000         27.176
             90           1997     31/03/1997          0.000          0.000         18.400          0.122          0.238          0.245          0.256          0.263          0.269          0.270          0.270          0.280          0.280         18.270          0.000          0.000        805.139           96.3          576.0           18.1           23.5           43.3           71.0           75.7           70.3          100.0           90.8           83.3            0.0        10163.6          166.9           60.8            0.1            1.3          0.013            0.0         1324.2          42.69        922.930           5.25              0          1.000          1.000         73.024
            120           1997     30/04/1997          0.000          0.000         11.900          0.762          0.230          0.237          0.249          0.258          0.266          0.270          0.270          0.280          0.280         18.169          0.000          0.000        798.108           14.6          658.5           95.2           31.1           43.1           69.9           74.8           70.3          100.0           90.8           83.3            0.0        10158.0          170.0           50.7            0.0            1.0          0.017            0.0         1383.5          38.11       1317.250           5.27              0          1.000          1.000        129.541
            151           1997     31/05/1997          0.000          0.000         23.800          1.645          0.228          0.236          0.248          0.257          0.264          0.270          0.270          0.280          0.280         23.668          0.000          0.000        796.595            0.7          670.0           87.3           51.5           45.4           69.1           73.7           69.6           99.2           90.8           83.3            0.0        10143.7          171.2           33.0            0.0            0.5          0.017          270.2         1468.1          32.83       1960.690           5.92              0          1.000          1.000        190.077
            171           1997     20/06/1997          2.000          2.000          9.200          1.301          0.227          0.236          0.244          0.254          0.262          0.268          0.270          0.280          0.280         11.468          0.000          0.000        793.026            0.8          672.9           83.3           59.5           46.1           68.4           73.1           69.1           99.2           90.7           83.3            0.0        10131.8          169.3           25.0            0.0            0.3          0.000          315.7         1516.6          29.85       2356.570           6.06            169          1.000          1.000        129.398
            181           1997     30/06/1997          0.000          0.000          1.700          0.000          0.221          0.230          0.242          0.253          0.261          0.268          0.270          0.280          0.280          4.773          0.000          0.000        789.953            1.3          678.7           88.6           59.4           47.3           68.3           72.9           68.9           99.2           90.7           83.3            0.0        10123.5          171.9           38.4            2.6           58.5          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         71.013
            212           1997     31/07/1997          0.000          0.000         67.200          0.000          0.288          0.280          0.269          0.260          0.261          0.267          0.270          0.280          0.280         39.244          0.773          0.000        817.136            1.1          692.4           47.1           93.2           66.7           70.3           73.1           68.7           99.2           90.8           83.3            0.2        10101.9          172.4           19.4            0.9           21.2          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        189.270
            243           1997     31/08/1997          0.000          1.000         65.400          0.000          0.238          0.245          0.258          0.268          0.270          0.270          0.270          0.280          0.280         42.404         12.404         20.205        807.522            0.9          691.1           44.4           67.7           80.7           73.8           75.0           70.8          101.7           92.6           84.4            0.8        10080.5          165.9           12.3            0.4           10.0          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        176.929
            264           1997     21/09/1997          0.000          3.000         54.300          0.000          0.249          0.255          0.268          0.270          0.271          0.272          0.271          0.282          0.282         23.268          9.860         11.214        817.480            1.1          689.6           30.5           61.8           88.7           77.2           75.5           71.9          103.8           94.3           85.7            0.5        10069.2          161.9           10.2            0.3            7.2          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         81.138
            273           1997     30/09/1997          0.000          0.000          8.100          0.000          0.241          0.248          0.260          0.269          0.270          0.270          0.270          0.280          0.280         12.676          0.000          3.280        809.623           13.3          706.7           53.4           60.4           86.7           76.9           75.3           71.5          103.4           93.9           85.3            0.0        10066.7          161.1           10.1            0.3            5.7          0.000            0.0            0.0           0.00        118.950           0.00              0          1.000          1.000         36.835
            304           1997     31/10/1997          0.000          0.000         12.600         11.696          0.197          0.217          0.240          0.258          0.268          0.270          0.270          0.280          0.280         21.472          0.000          0.015        789.040            1.5          670.5           50.4           47.2           70.1           73.9           74.7           71.5          103.4           93.9           85.3            0.0        10058.8          158.5           14.9            0.2            4.8          1.436            0.0          886.1          64.47        512.940           4.09              0          1.000          1.000         81.703
            334           1997     30/11/1997          0.000          0.000         20.600          6.116          0.250          0.250          0.240          0.250          0.260          0.268          0.270          0.280          0.280          7.891          0.000          0.000        795.633            1.3          644.5           29.7           53.4           64.1           71.0           72.6           71.0          103.4           93.9           85.3            0.0        10057.3          158.2           28.5            0.2            4.7          0.192            0.0         1501.0          86.56        631.140           6.23              0          1.000          1.000         31.866
            365           1997     31/12/1997          0.000          0.000          0.500          0.000          0.232          0.236          0.244          0.252          0.259          0.266          0.270          0.280          0.280          4.296          0.000          0.000        791.837            1.3          644.6           31.8           50.3           65.5           71.6           72.3           70.4          103.4           93.9           85.3            0.0        10057.2          158.2           42.5            0.2            4.7          0.002            0.0         1501.1          74.10        641.580           6.23              0          1.000          1.000         10.248
             31           1998     31/01/1998          0.000          0.000          2.900          0.000          0.228          0.234          0.243          0.251          0.258          0.265          0.270          0.280          0.280          5.122          0.000          0.000        789.615            1.2          644.6           33.3           50.1           65.3           71.2           71.9           70.1          103.4           93.9           85.3            0.0        10057.2          158.2           54.6            0.2            4.7          0.002            0.0         1501.1          63.44        642.540           6.23              0          1.000          1.000         12.210
             59           1998     28/02/1998          0.000          0.000          1.600          0.006          0.212          0.223          0.237          0.248          0.257          0.263          0.270          0.280          0.280          8.987          0.000          0.000        782.222            1.1          644.8           39.5           47.2           63.8           70.4           71.5           69.8          103.4           93.9           85.3            0.0        10056.8          158.6           62.5            0.2            4.7          0.003            0.0         1501.9          55.16        702.120           6.23              0          1.000          1.000         34.866
             90           1998     31/03/1998          0.000          0.000         30.500          0.056          0.239          0.240          0.248          0.254          0.258          0.263          0.270          0.280          0.280         18.826          0.000          0.000        793.839           95.5          650.5           34.8           51.0           68.4           72.0           71.9           69.7          103.4           93.9           85.3            0.0        10055.5          160.2           65.5            0.2            4.2          0.004            0.0         1506.7          47.36        862.920           6.23              0          1.000          1.000         63.083
            120           1998     30/04/1998          0.000          0.000         69.800          0.369          0.336          0.307          0.285          0.273          0.266          0.265          0.270          0.280          0.280         23.689          2.727          0.000        836.854            2.7          744.1           54.9           92.5           91.0           78.5           74.3           70.2          103.4           93.9           85.3            0.6        10046.4          165.6           45.9            0.1            2.6          0.006            0.0         1525.9          41.19       1363.140           6.23              0          1.000          1.000        133.006
            151           1998     31/05/1998          0.000          0.000        107.400          0.311          0.274          0.268          0.266          0.270          0.270          0.271          0.271          0.281          0.282         46.607          2.739         74.030        820.568            0.7          694.5           15.9           47.2           87.9           85.5           79.6           74.9          110.9          101.6           91.0            1.9        10037.7          166.8           37.5            0.0            0.9          0.006          233.5         1548.7          35.33       1883.700           6.78              0          1.000          1.000        142.469
            175           1998     24/06/1998          2.000          2.000         17.100          0.390          0.240          0.247          0.259          0.268          0.270          0.270          0.270          0.280          0.280         26.788          0.000          1.867        808.623            0.7          696.9           25.5           43.7           85.8           85.1           79.5           74.7          110.6          101.2           90.6            0.0        10025.5          166.0           27.5            0.0            0.4          0.000          250.4         1566.7          31.48       2351.340           6.83            173          1.000          1.000        140.811
            181           1998     30/06/1998          0.000          0.000          1.600          0.000          0.235          0.243          0.256          0.266          0.270          0.270          0.270          0.280          0.280          4.803          0.000          0.000        805.420            1.5          700.1           29.2           44.6           85.3           84.3           79.6           74.7          110.6          101.2           90.6            0.0        10021.1          168.5           49.3            3.1           65.8          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000         48.810
            212           1998     31/07/1998          0.000          0.000        159.400          0.000          0.260          0.263          0.272          0.273          0.275          0.276          0.274          0.284          0.283         55.106         32.133         50.254        827.327            1.2          679.2           11.7           28.7           72.0           82.8           83.1           79.5          117.8          107.8           95.8            1.6        10002.4          172.9           24.5            1.2           24.6          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        171.096
            243           1998     31/08/1998          0.000          1.000         77.900          0.000          0.256          0.260          0.269          0.271          0.272          0.273          0.272          0.283          0.283         54.585          5.645         23.065        821.931            1.1          673.2           12.1           27.5           66.5           79.3           81.9           79.5          119.3          109.7           97.6            0.6         9985.1          169.4           15.7            0.4            7.6          0.000            0.0            0.0           0.00          0.000           0.00              0          1.000          1.000        152.619
