Summary_file = output\dingxi_w.sum
Title = Continuous spring wheat at Dingxi
       day      year           date          event           flag           rain           w_ep              sw(1)              sw(2)              sw(3)              sw(4)              sw(5)              sw(6)              sw(7)              sw(8)             es         runoff          drain         sw_dep          nh4()        tot_no3             no3(1)             no3(2)             no3(3)             no3(4)             no3(5)             no3(6)             no3(7)             no3(8)           dnit       hum_c(1)      biom_c(1)       fom_c(1)    surfaceom_n   surfaceom_wt          w_lai        w_yield      w_biomass      w_root_wt     w_root_dep       w_biom_n     w_mat       n_stress       w_stress             eo
       152      1996     31/05/1996          0.000          0.000         19.400         29.680              0.108              0.125              0.136              0.159              0.182              0.182              0.179              0.179         11.429          0.000          0.000        327.521         11.217       1235.792            170.656             79.023             96.956            241.182            310.439            221.037             83.934             32.565          0.000       9020.560        340.459         44.207          0.088          7.248          1.353          0.000       2555.528        109.299        810.720          5.550         0          1.000          0.583        141.646
       182      1996     30/06/1996          0.000          0.000         71.100         54.092              0.119              0.136              0.132              0.127              0.143              0.169              0.179              0.181         39.139          0.000          0.000        305.391          0.870       1221.727             88.382            161.435            102.026            240.945            295.483            214.508             85.505             33.443          0.000       9015.704        334.689         51.393          0.024          2.005          0.835          0.000       5632.809        145.050       1412.100          7.635         0          1.000          0.836        156.684
       213      1996     31/07/1996          0.000          0.000         75.100         38.625              0.210              0.179              0.135              0.118              0.127              0.151              0.170              0.181         33.782          0.000          0.000        308.084          0.819       1178.005             42.412            179.735            113.937            238.186            285.488            202.137             82.578             33.532          0.000       9010.319        328.711         55.070          0.006          0.509          0.266       2934.291       7463.522        124.175       1666.503         12.458       213          1.000          0.878        166.837
       215      1996     02/08/1996          2.000          0.000          0.000          0.000              0.190              0.180              0.136              0.118              0.127              0.151              0.170              0.181          1.852          0.000          0.000        306.232          0.847       1178.161             42.218            179.736            114.235            238.244            285.542            202.111             82.552             33.523          0.000       9010.012        328.373         54.730          0.006          0.473          0.002       2934.291       7463.521        123.554       1666.503         12.458       213          1.000          1.000          5.714
       244      1996     31/08/1996          0.000          0.000         74.700          0.000              0.218              0.228              0.211              0.128              0.129              0.152              0.169              0.180         43.759          0.308          0.000        336.865          1.580       1187.155             36.984            134.468            161.561            250.199            287.492            201.304             81.839             33.309          0.141       9004.904        351.588         91.233          1.526        125.862          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        148.282
       274      1996     30/09/1996          0.000          0.000         23.200          0.000              0.175              0.192              0.198              0.145              0.131              0.152              0.168              0.178         32.010          0.000          0.000        328.054          1.705       1197.235             60.567            110.738            150.649            269.200            291.253            200.473             81.210             33.144          0.000       8998.308        347.847         62.124          1.172         96.609          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        117.804
       305      1996     31/10/1996          0.000          0.000         40.400          0.000              0.190              0.206              0.199              0.155              0.135              0.153              0.168              0.177         32.451          0.000          0.000        336.004          1.961       1202.536             54.382            110.035            148.457            279.437            296.900            199.698             80.629             33.000          0.000       8995.175        346.105         53.077          0.872         71.882          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         69.486
       335      1996     30/11/1996          0.000          0.000          3.300          0.000              0.125              0.178              0.185              0.161              0.139              0.153              0.167              0.177         15.208          0.000          0.000        324.096          1.987       1204.186             69.077             95.821            138.408            284.957            303.790            199.142             80.121             32.870          0.000       8994.658        345.330         51.927          0.867         71.505          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         25.639
       366      1996     31/12/1996          0.000          0.000          0.000          0.000              0.077              0.164              0.175              0.163              0.143              0.154              0.167              0.176          8.105          0.000          0.000        315.991          1.972       1204.582             78.159             88.557            131.083            284.478            311.020            198.879             79.660             32.746          0.000       8994.658        345.330         51.927          0.867         71.505          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         16.932
        31      1997     31/01/1997          0.000          0.000          3.300          0.000              0.063              0.152              0.168              0.162              0.147              0.154              0.166              0.175          7.638          0.000          0.000        311.653          1.962       1204.800             86.133             82.807            125.863            281.836            317.307            198.951             79.269             32.633          0.000       8994.658        345.330         51.927          0.867         71.505          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         18.244
        59      1997     28/02/1997          0.000          1.000          3.600          0.000              0.041              0.142              0.163              0.161              0.149              0.155              0.166              0.174          8.263          0.000          0.000        306.990          1.941       1204.938             92.899             78.170            122.189            279.010            321.894            199.255             78.980             32.541          0.000       8994.658        345.330         51.927          0.867         71.505          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         28.629
        90      1997     31/03/1997          0.000          0.000          1.100          0.000              0.021              0.132              0.159              0.159              0.151              0.156              0.166              0.174          5.749          0.000          0.000        302.340         31.630       1205.657            100.129             73.703            118.954            276.077            325.727            199.879             78.732             32.455          0.000       8994.658        345.330         54.787          0.780         64.355          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         77.345
       120      1997     30/04/1997          0.000          0.000         31.000          1.764              0.130              0.130              0.155              0.158              0.153              0.157              0.166              0.173         19.277          0.000          0.000        312.299        132.047       1217.775            115.663             72.009            116.505            273.610            328.335            200.712             78.556             32.384          0.000       8994.148        345.227         54.087          0.713         58.806          0.227          0.000        121.874         12.603        125.680          0.720         0          1.000          0.969        117.673
       151      1997     31/05/1997          0.000          0.000         21.800         11.556              0.101              0.124              0.145              0.157              0.154              0.158              0.166              0.173         16.429          0.000          0.000        306.114         11.057       1323.526            204.772             89.979            114.538            271.569            330.207            201.694             78.439             32.329          0.000       8991.889        343.457         57.766          0.561         46.261          0.505          0.000        885.864         36.195        473.496          1.924         0          1.000          0.494        164.940
       181      1997     30/06/1997          0.000          0.000         12.800         14.465              0.070              0.120              0.131              0.131              0.146              0.158              0.166              0.173         15.051          0.000          0.000        289.398          3.281       1327.740            212.592             90.547            114.873            269.811            326.974            202.281             78.372             32.291          0.000       8991.364        343.746         68.995          0.470         38.770          0.198          0.000       1623.845         42.569       1111.204          2.285         0          1.000          0.690        179.483
       212      1997     31/07/1997          2.000          0.000         78.600         15.440              0.175              0.186              0.134              0.125              0.137              0.153              0.165              0.172         45.528          0.000          0.000        307.030          1.028       1318.714            103.105            195.525            119.351            269.608            321.693            199.103             78.066             32.263          0.000       8985.097        339.803         56.757          0.150         12.379          0.002        973.093       2314.160         36.625       1522.361          3.929       210          1.000          1.000        176.951
       212      1997     31/07/1997          2.000          0.000          5.700          0.000              0.201              0.186              0.134              0.125              0.137              0.153              0.165              0.172          2.912          0.000          0.000        309.818          1.071       1318.969            102.035            196.368            119.782            269.678            321.712            199.080             78.053             32.261          0.000       8984.918        341.173        125.927          0.753         62.497          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000          2.955
       243      1997     31/08/1997          0.000          0.000         59.800          0.000              0.193              0.209              0.201              0.133              0.138              0.153              0.164              0.172         39.418          1.117          0.000        329.083          1.630       1329.630             81.047            163.777            173.807            280.116            322.569            198.391             77.697             32.226          0.260       8976.277        341.559         66.135          0.441         36.553          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        156.142
       273      1997     30/09/1997          0.000          0.000         34.800          0.000              0.183              0.212              0.204              0.146              0.139              0.153              0.164              0.172         30.446          0.000          0.000        333.436          1.907       1338.952             79.246            154.425            175.663            297.186            325.035            197.793             77.410             32.194          0.000       8968.928        332.032         47.714          0.360         29.902          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        112.789
       304      1997     31/10/1997          0.000          0.000          4.600          0.000              0.127              0.180              0.188              0.156              0.142              0.153              0.163              0.171         16.288          0.000          0.000        321.749          1.696       1344.819            102.687            133.562            162.358            309.634            329.897            197.364             77.154             32.163          0.000       8965.876        327.577         42.589          0.333         27.638          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         78.285
       334      1997     30/11/1997          0.000          0.000          7.200          0.000              0.137              0.167              0.177              0.159              0.145              0.153              0.163              0.171          9.356          0.000          0.000        319.592          1.534       1346.581            114.675            124.269            153.202            312.622            335.538            197.215             76.933             32.126          0.000       8965.694        327.293         42.320          0.333         27.638          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         31.329
       365      1997     31/12/1997          0.000          0.000          0.100          0.000              0.091              0.158              0.170              0.160              0.147              0.154              0.163              0.170          6.831          0.000          0.000        312.861          1.517       1346.957            122.826            117.996            147.072            311.864            341.025            197.354             76.738             32.083          0.000       8965.690        327.290         42.315          0.333         27.623          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         13.356
        31      1998     31/01/1998          0.000          0.000          5.900          0.000              0.100              0.151              0.164              0.159              0.150              0.154              0.163              0.170          6.818          0.000          0.000        311.944          1.518       1347.077            129.316            113.357            142.624            309.755            345.539            197.864             76.582             32.039          0.000       8965.690        327.290         42.315          0.333         27.621          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         12.348
        59      1998     28/02/1998          0.000          1.000          0.000          0.000              0.065              0.144              0.161              0.159              0.151              0.155              0.163              0.170          5.209          0.000          0.000        306.735          1.476       1347.317            135.880            108.509            139.517            307.606            348.649            198.666             76.485             32.005          0.000       8965.690        327.293         42.315          0.333         27.595          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         31.995
        90      1998     31/03/1998          0.000          0.000         17.000          0.000              0.105              0.137              0.157              0.158              0.153              0.155              0.163              0.170         14.902          0.000          0.000        308.833         28.670       1350.400            145.568            103.728            136.517            305.260            351.146            199.791             76.419             31.972          0.000       8965.693        327.435         43.395          0.286         23.698          0.000          0.000          0.000          0.000        100.535          0.000         0          1.000          1.000         64.430
       120      1998     30/04/1998          0.000          0.000         67.900         16.921              0.223              0.225              0.156              0.157              0.154              0.156              0.163              0.169         21.620          0.000          0.000        338.191        112.573       1345.306             68.010            175.485            135.544            303.982            352.908            201.024             76.401             31.953          0.000       8962.368        323.083         43.144          0.215         17.819          1.250          0.000        947.004         61.681        486.830          3.396         0          1.000          0.884        131.141
       151      1998     31/05/1998          0.000          0.000         85.900         71.825              0.221              0.164              0.156              0.140              0.150              0.157              0.163              0.169         32.689          0.000          0.000        319.578          7.358       1339.245             81.871            152.898            170.007            279.343            344.638            202.136             76.413             31.938          0.160       8957.427        318.137         54.089          0.068          5.675          3.320          0.000       6438.631        206.777       1000.757         11.897         0          1.000          0.900        128.722
       181      1998     30/06/1998          0.000          0.000         28.500         47.507              0.096              0.123              0.131              0.117              0.124              0.145              0.162              0.169         24.863          0.000          0.000        275.708          1.926       1297.467             68.608            159.868            172.171            271.753            327.042            190.335             75.762             31.929          0.000       8956.170        317.441         83.172          0.020          1.668          0.645       2174.753       9064.093        209.836       1444.755         16.288         0          1.000          0.472        172.500
       203      1998     22/07/1998          2.000          0.000         72.600         18.766              0.182              0.203              0.177              0.117              0.121              0.141              0.160              0.169         22.700          0.000          0.000        306.842          0.790       1264.019             32.811            140.357            200.850            273.226            323.549            186.542             74.787             31.896          0.053       8950.307        315.955         71.255          0.005          0.409          0.002       3073.062      10027.421        188.871       1565.457         19.996       201          1.000          0.892        111.709
       212      1998     31/07/1998          0.000          0.000         25.000          0.000              0.217              0.226              0.194              0.120              0.122              0.141              0.160              0.169         12.859          0.000          0.000        318.983          1.427       1267.511             36.641            127.371            209.052            277.522            324.033            186.438             74.582             31.872          0.000       8949.870        344.266        182.395          4.005        279.309          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         57.209
       243      1998     31/08/1998          0.000          0.000        106.300          0.000              0.246              0.248              0.246              0.197              0.126              0.142              0.159              0.168         58.066          5.957          0.000        361.260          1.916       1278.681             28.327             76.960            179.574            370.002            331.889            186.094             74.034             31.801          0.293       8945.441        377.980         96.226          0.978         68.245          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        144.747
       273      1998     30/09/1998          0.000          0.000         12.100          0.000              0.204              0.215              0.218              0.207              0.145              0.143              0.158              0.168         19.919          0.000          0.000        353.441          2.107       1291.777             38.911             70.213            155.249            368.068            367.022            186.956             73.617             31.742          0.000       8937.559        367.712         63.205          0.787         54.892          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        117.446
       304      1998     31/10/1998          0.000          0.000         27.000          0.000              0.183              0.205              0.212              0.205              0.164              0.146              0.158              0.167         26.639          0.000          0.000        353.802          2.341       1298.525             41.386             64.732            143.955            351.783            398.864            192.807             73.318             31.679          0.000       8934.010        362.965         53.954          0.570         39.753          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         62.888
       334      1998     30/11/1998          0.000          0.000          0.000          0.000              0.146              0.184              0.197              0.196              0.174              0.151              0.158              0.167          9.196          0.000          0.000        344.606          2.298       1302.240             51.008             61.381            134.404            333.097            413.269            204.203             73.251             31.627          0.000       8932.638        360.383         51.192          0.570         39.753          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         43.604
       365      1998     31/12/1998          0.000          0.000          0.000          0.000              0.115              0.171              0.188              0.189              0.177              0.157              0.159              0.166          6.788          0.000          0.000        337.819          2.260       1303.104             57.442             59.457            127.997            320.422            414.590            217.837             73.772             31.587          0.000       8932.565        360.244         51.051          0.570         39.753          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         20.576
        31      1999     31/01/1999          0.000          0.000          0.000          0.000              0.088              0.163              0.181              0.184              0.177              0.162              0.160              0.166          5.560          0.000          0.000        332.258          2.255       1303.314             62.418             58.167            123.437            311.820            410.955            229.617             75.320             31.579          0.000       8932.565        360.244         51.050          0.570         39.753          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         18.263
        59      1999     28/02/1999          0.000          1.000          0.000          0.000              0.070              0.155              0.176              0.181              0.176              0.165              0.161              0.166          4.384          0.000          0.000        327.874          2.187       1303.708             67.027             56.783            120.187            306.039            406.796            237.834             77.393             31.649          0.000       8932.565        360.244         51.050          0.570         39.753          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         40.976
        90      1999     31/03/1999          0.000          0.000          5.500          0.000              0.074              0.148              0.171              0.178              0.175              0.167              0.163              0.167          7.384          0.000          0.000        325.990         31.972       1304.500             71.292             56.150            117.372            300.874            402.363            244.514             80.086             31.849          0.000       8932.586        360.432         52.609          0.495         34.548          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         81.454
       120      1999     30/04/1999          0.000          0.000         26.000          3.338              0.171              0.162              0.169              0.175              0.174              0.168              0.164              0.167         10.822          0.000          0.000        337.830        126.432       1316.920             74.316             66.840            116.207            296.895            398.543            249.140             82.821             32.159          0.000       8930.829        357.745         50.141          0.424         29.589          0.461          0.000        255.931         22.142        238.253          1.276         0          1.000          1.000        121.645
       151      1999     31/05/1999          0.000          0.000         70.600         47.282              0.204              0.162              0.143              0.162              0.173              0.169              0.166              0.168         28.795          0.000          0.000        332.353          7.141       1353.900             83.830            127.971            114.824            262.351            394.221            252.544             85.583             32.576          0.000       8926.908        352.942         56.104          0.198         13.836          2.793          0.000       3400.957        127.534        730.493          7.746         0          1.000          0.726        144.760
       181      1999     30/06/1999          0.000          0.000         65.600         63.388              0.100              0.164              0.140              0.129              0.144              0.163              0.167              0.169         32.276          0.000          0.000        302.289          1.147       1326.287             42.626            153.940            130.161            257.496            374.084            247.225             87.715             33.041          0.000       8921.656        347.375         69.944          0.036          2.493          1.811          0.000       7618.569        178.821       1338.178         10.389         0          1.000          0.841        137.128
       212      1999     31/07/1999          0.000          0.000        142.200         77.079              0.170              0.196              0.202              0.162              0.131              0.149              0.163              0.169         34.941          3.628          0.000        328.842          1.368       1248.097             17.304             77.533            149.696            295.384            356.855            231.828             86.157             33.341          0.392       8912.622        338.526         67.311          0.004          0.282          0.804       4873.444      11877.970        153.240       1607.102         18.922         0          1.000          0.968        158.236
       215      1999     03/08/1999          2.000          0.000          0.000          3.437              0.156              0.189              0.196              0.161              0.130              0.148              0.163              0.169          1.321          0.000          0.000        324.084          1.314       1249.044             18.329             77.279            148.838            295.919            357.441            231.778             86.117             33.343          0.000       8911.847        337.659         66.616          0.004          0.278          0.002       4873.444      11877.970        151.712       1607.102         18.922       213          1.000          1.000         11.815
       243      1999     31/08/1999          0.000          0.000         29.700          0.000              0.149              0.190              0.186              0.165              0.135              0.148              0.162              0.169         29.759          0.000          0.000        324.025          1.670       1259.748             24.160             77.894            142.693            298.846            365.987            231.231             85.594             33.344          0.000       8911.049        385.541        152.081          2.114        196.792          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        143.692
       273      1999     30/09/1999          0.000          0.000         40.700          0.000              0.167              0.181              0.182              0.166              0.140              0.149              0.161              0.169         39.967          0.000          0.000        324.757          1.567       1269.764             30.202             76.806            139.526            298.929            374.686            231.101             85.184             33.330          0.000       8908.019        398.875        105.279          0.964         89.752          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        112.053
       304      1999     31/10/1999          0.000          0.000         29.300          0.000              0.147              0.184              0.187              0.169              0.145              0.150              0.161              0.168         27.440          0.000          0.000        326.618          1.841       1274.637             34.508             68.937            138.460            299.906            383.197            231.470             84.856             33.304          0.000       8906.433        398.517         93.881          0.792         73.773          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         56.897
       334      1999     30/11/1999          0.000          0.000          0.000          0.000              0.078              0.167              0.178              0.169              0.149              0.151              0.160              0.168         10.534          0.000          0.000        316.084          1.692       1276.695             41.676             64.008            132.338            297.624            390.489            232.667             84.622             33.272          0.000       8906.313        398.330         93.232          0.792         73.773          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         33.742
       365      1999     31/12/1999          0.000          0.000          0.000          0.000              0.047              0.153              0.171              0.168              0.152              0.152              0.160              0.168          6.672          0.000          0.000        309.412          1.676       1277.153             48.505             59.759            127.093            293.409            395.927            234.767             84.460             33.233          0.000       8906.313        398.330         93.232          0.792         73.773          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         16.995
        31      2000     31/01/2000          0.000          0.000          3.600          0.000              0.060              0.142              0.166              0.165              0.155              0.153              0.160              0.168          5.233          0.000          0.000        307.779          1.648       1277.437             54.404             56.737            122.869            289.107            399.282            237.455             84.383             33.199          0.000       8906.313        398.330         93.232          0.792         73.773          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         12.003
        60      2000     29/02/2000          0.000          1.000          8.100          0.000              0.041              0.135              0.161              0.164              0.156              0.154              0.160              0.167         12.114          0.000          0.000        303.765          1.640       1277.535             58.648             55.005            119.715            285.466            400.932            240.216             84.381             33.172          0.000       8906.313        398.330         93.232          0.792         73.773          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         25.120
        91      2000     31/03/2000          0.000          0.000         34.300          0.000              0.211              0.131              0.158              0.162              0.157              0.155              0.161              0.167         18.685          0.000          0.000        319.380         28.296       1281.231             64.163             55.396            117.054            282.199            401.617            243.143             84.503             33.155          0.000       8906.227        398.748         95.223          0.664         61.839          0.000          0.000          0.000          0.000        100.000          0.000         0          1.000          1.000         81.279
       121      2000     30/04/2000          0.000          0.000          6.100          5.351              0.102              0.130              0.155              0.160              0.157              0.156              0.161              0.167         12.324          0.000          0.000        307.806        120.453       1292.730             76.022             55.856            115.775            279.764            401.623            245.727             84.809             33.153          0.000       8904.743        396.696         90.875          0.636         59.176          0.341          0.000        348.574         27.645        277.689          1.368         0          1.000          0.791        129.639
       152      2000     31/05/2000          0.000          0.000         16.300         13.269              0.087              0.120              0.133              0.141              0.157              0.157              0.161              0.167         16.580          0.000          0.000        294.258         62.168       1345.775            133.911             56.608            115.234            273.229            400.307            248.045             85.277             33.165          0.000       8904.502        397.491         96.505          0.533         49.617          0.274          0.000       1084.184         45.301        835.426          1.668         0          1.000          0.470        181.855
       182      2000     30/06/2000          0.000          0.000        105.400         17.957              0.238              0.240              0.224              0.130              0.141              0.155              0.161              0.167         38.396          0.198          0.000        343.107          5.148       1394.004             54.954            132.497            169.463            279.174            393.307            245.795             85.616             33.199          0.181       8901.760        397.362         84.014          0.185         17.270          0.249        315.537       2106.406         47.025       1358.579          2.797         0          1.000          0.969        164.570
       205      2000     23/07/2000          2.000          0.000          0.000         20.002              0.137              0.177              0.183              0.136              0.137              0.151              0.161              0.167         11.902          0.000          0.000        311.204          1.260       1393.163             75.958            117.294            157.021            290.525            390.650            243.067             85.425             33.223          0.000       8894.825        384.126         62.747          0.184         17.093          0.002       1070.727       2881.288         42.115       1525.517          4.207       203          1.000          1.000        162.684
       213      2000     31/07/2000          0.000          0.000          0.000          0.000              0.117              0.172              0.179              0.138              0.137              0.151              0.161              0.167          2.941          0.000          0.000        308.263          1.171       1396.613             80.056            115.978            154.767            293.036            391.410            242.779             85.359             33.228          0.000       8893.629        383.430         93.342          0.843         91.383          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         56.373
       244      2000     31/08/2000          0.000          0.000        115.600          0.000              0.256              0.259              0.257              0.179              0.140              0.151              0.160              0.167         49.400          6.508          0.000        367.955          1.849       1408.375             37.078            101.165            175.714            337.299            396.742            241.975             85.157             33.245          0.226       8885.269        374.911         56.563          0.407         44.138          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000        155.937
       274      2000     30/09/2000          0.000          0.000         54.300          0.000              0.294              0.266              0.242              0.213              0.160              0.152              0.160              0.167         35.103          0.696          0.000        386.456          2.108       1418.296             30.294             90.233            147.609            356.611            431.392            243.872             85.021             33.265          0.065       8878.937        363.803         44.316          0.242         26.233          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         90.529
       305      2000     31/10/2000          0.000          0.000         61.900          0.000              0.235              0.240              0.242              0.236              0.214              0.163              0.160              0.167         45.636          0.607          0.000        402.112          2.296       1423.403             25.859             59.985            116.062            330.427            500.497            271.657             85.631             33.285          0.117       8876.102        358.804         40.372          0.163         17.685          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         57.647
       335      2000     30/11/2000          0.000          0.000          2.800          0.000              0.200              0.213              0.220              0.221              0.213              0.186              0.165              0.167         12.555          0.000          0.000        392.357          2.367       1425.199             34.083             54.715            105.802            301.113            475.364            326.675             93.954             33.493          0.000       8875.386        357.349         39.520          0.160         17.328          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         25.214
       366      2000     31/12/2000          0.000          0.000          0.000          0.000              0.174              0.195              0.207              0.211              0.207              0.194              0.174              0.169          8.072          0.000          0.000        384.285          2.398       1425.908             41.281             51.956             99.582            286.121            451.538            349.548            111.245             34.637          0.000       8875.250        357.067         39.364          0.160         17.328          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         21.669
        31      2001     31/01/2001          0.000          0.000          9.200          0.000              0.194              0.199              0.202              0.205              0.203              0.195              0.181              0.173          7.053          0.000          0.000        386.432          2.405       1426.037             39.774             55.023             97.159            277.064            436.325            355.372            128.143             37.177          0.000       8875.243        357.052         39.355          0.160         17.328          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         10.591
        59      2001     28/02/2001          0.000          1.000          9.400          0.000              0.183              0.197              0.201              0.202              0.200              0.195              0.184              0.177         10.291          0.000          0.000        385.541          2.415       1426.243             38.735             55.612             96.181            271.767            426.651            356.908            140.015             40.374          0.000       8875.123        356.806         39.215          0.159         17.258          0.000          0.000          0.000          0.000          0.000          0.000         0          1.000          1.000         27.705
