Summary_file = SugarWT.sum
Title = APSwim Sample Simulation
           date        WTdepth       drain230            lai             ep     root_depth    nfact_photo    swdef_photo           sw50          sw100          sw140          sw200       uptake50      uptake100      uptake140      uptake200
     27/11/2002        130.000         -2.872          2.720          4.158       2300.000          1.000          1.000          0.366          0.370          0.408          0.399          0.188          0.324          0.359          0.262
     28/11/2002        130.000         -3.201          2.804          4.988       2300.000          1.000          1.000          0.364          0.369          0.408          0.399          0.226          0.391          0.430          0.313
     29/11/2002        130.000         -3.168          2.886          4.800       2300.000          1.000          1.000          0.361          0.370          0.408          0.399          0.217          0.376          0.415          0.303
     30/11/2002        130.000         -3.432          2.975          5.437       2300.000          1.000          1.000          0.358          0.369          0.408          0.399          0.246          0.428          0.471          0.342
     01/12/2002        130.000         -3.682          3.080          5.896       2300.000          1.000          1.000          0.355          0.369          0.408          0.399          0.268          0.465          0.511          0.371
     02/12/2002        130.000         -3.454          3.186          5.188       2300.000          1.000          1.000          0.352          0.369          0.408          0.399          0.234          0.409          0.452          0.330
     03/12/2002        130.000         -2.087          3.294          2.021       2300.000          1.000          1.000          0.351          0.371          0.408          0.399          0.087          0.159          0.181          0.138
     04/12/2002        130.000         -2.825          3.398          4.385       2300.000          1.000          1.000          0.349          0.370          0.408          0.399          0.197          0.348          0.385          0.282
     05/12/2002        130.000         -3.184          3.499          4.975       2300.000          1.000          1.000          0.347          0.370          0.408          0.399          0.224          0.395          0.436          0.318
     06/12/2002        130.000         -3.227          3.602          4.863       2300.000          1.000          1.000          0.344          0.369          0.408          0.399          0.218          0.387          0.427          0.312
     07/12/2002        130.000         -4.307          3.703          7.254       2300.000          1.000          1.000          0.341          0.368          0.408          0.399          0.329          0.577          0.634          0.459
     08/12/2002        130.000         -2.601          3.807          2.705       2300.000          1.000          1.000          0.340          0.369          0.408          0.399          0.117          0.217          0.244          0.183
     09/12/2002        130.000         -2.881          3.904          3.984       2300.000          1.000          1.000          0.338          0.369          0.408          0.399          0.176          0.319          0.355          0.261
     10/12/2002        130.000         -3.090          3.996          4.416       2300.000          1.000          1.000          0.337          0.369          0.408          0.399          0.195          0.354          0.393          0.288
     11/12/2002        130.000         -5.168          4.096          9.085       2300.000          1.000          1.000          0.333          0.366          0.408          0.399          0.411          0.726          0.796          0.574
     12/12/2002        130.000         -4.775          4.190          7.186       2300.000          1.000          1.000          0.330          0.365          0.408          0.399          0.322          0.576          0.635          0.460
     13/12/2002        130.000         -3.202          4.291          3.412       2300.000          1.000          1.000          0.328          0.367          0.408          0.399          0.146          0.277          0.311          0.231
     14/12/2002        130.000         -4.211          4.384          6.321       2300.000          1.000          1.000          0.326          0.366          0.408          0.399          0.281          0.510          0.563          0.410
     15/12/2002        130.000         -4.220          4.474          5.973       2300.000          1.000          1.000          0.324          0.366          0.408          0.399          0.264          0.483          0.535          0.390
     16/12/2002        130.000         -3.813          4.572          4.907       2300.000          1.000          1.000          0.322          0.366          0.408          0.399          0.212          0.401          0.446          0.328
     17/12/2002        130.000         -3.415          4.669          4.182       2300.000          1.000          1.000          0.320          0.367          0.408          0.399          0.175          0.337          0.378          0.280
     18/12/2002        130.000         -2.948          4.758          3.323       2300.000          1.000          1.000          0.320          0.368          0.408          0.399          0.130          0.266          0.300          0.225
     19/12/2002        130.000         -3.592          4.849          5.125       2300.000          1.000          1.000          0.318          0.367          0.408          0.399          0.211          0.406          0.453          0.333
     20/12/2002        130.000         -3.592          4.942          4.938       2300.000          1.000          1.000          0.316          0.367          0.408          0.399          0.201          0.389          0.434          0.320
     21/12/2002        130.000         -3.780          5.025          5.349       2300.000          1.000          1.000          0.315          0.367          0.408          0.399          0.219          0.421          0.469          0.344
     22/12/2002        130.000         -3.664          5.111          4.957       2300.000          1.000          1.000          0.315          0.367          0.408          0.399          0.200          0.391          0.435          0.321
     23/12/2002        130.000         -3.138          5.191          3.725       2300.000          1.000          1.000          0.315          0.367          0.408          0.399          0.141          0.293          0.330          0.247
     24/12/2002        130.000         -4.247          5.273          6.594       2300.000          1.000          1.000          0.341          0.366          0.408          0.399          0.279          0.515          0.571          0.419
     25/12/2002        130.000         -5.177          5.352          8.318       2300.000          1.000          1.000          0.353          0.364          0.408          0.399          0.372          0.649          0.718          0.522
     26/12/2002        130.000         -4.001          5.439          5.086       2300.000          1.000          1.000          0.354          0.365          0.408          0.399          0.226          0.395          0.442          0.326
     27/12/2002        130.000         -3.215          5.530          3.575       2300.000          1.000          1.000          0.353          0.366          0.408          0.399          0.156          0.277          0.313          0.234
     28/12/2002        130.000         -3.045          5.623          3.565       2300.000          1.000          1.000          0.352          0.367          0.408          0.399          0.155          0.276          0.312          0.235
     29/12/2002        130.000         -3.632          5.702          5.161       2300.000          1.000          1.000          0.350          0.367          0.408          0.399          0.227          0.401          0.449          0.333
     30/12/2002        130.000         -4.249          5.781          6.434       2300.000          1.000          1.000          0.347          0.366          0.408          0.399          0.284          0.502          0.559          0.411
     31/12/2002        130.000         -3.989          5.859          5.552       2300.000          1.000          1.000          0.344          0.366          0.408          0.399          0.243          0.433          0.484          0.358
     01/01/2003        130.000         -2.790          5.938          2.806       2300.000          1.000          1.000          0.343          0.368          0.408          0.399          0.118          0.218          0.249          0.189
     02/01/2003        130.000         -2.918          6.018          3.665       2300.000          1.000          1.000          0.342          0.368          0.408          0.399          0.155          0.285          0.323          0.243
     03/01/2003        130.000         -3.305          6.098          4.677       2300.000          1.000          1.000          0.340          0.368          0.408          0.399          0.202          0.365          0.409          0.304
     04/01/2003        130.000         -3.585          6.165          5.203       2300.000          1.000          1.000          0.338          0.368          0.408          0.399          0.226          0.408          0.456          0.337
     05/01/2003        130.000         -4.388          6.231          6.893       2300.000          1.000          1.000          0.336          0.366          0.408          0.399          0.301          0.541          0.602          0.443
     06/01/2003        130.000         -2.806          6.293          2.813       2300.000          1.000          1.000          0.335          0.368          0.408          0.399          0.115          0.222          0.253          0.193
     07/01/2003        130.000         -2.718          6.349          3.240       2300.000          1.000          1.000          0.334          0.369          0.408          0.399          0.131          0.252          0.287          0.218
     08/01/2003        130.000         -3.214          6.402          4.578       2300.000          1.000          1.000          0.333          0.368          0.408          0.399          0.192          0.357          0.401          0.300
     09/01/2003        130.000         -4.800          6.454          8.085       2300.000          1.000          1.000          0.330          0.366          0.408          0.399          0.352          0.632          0.702          0.514
     10/01/2003        130.000         -5.338          6.492          8.568       2300.000          0.998          1.000          0.327          0.365          0.408          0.399          0.373          0.670          0.745          0.545
     11/01/2003        130.000         -3.081          6.535          2.888       2300.000          0.985          1.000          0.327          0.367          0.408          0.399          0.113          0.226          0.259          0.198
     12/01/2003        130.000         -2.033          6.573          1.238       2300.000          0.971          1.000          0.328          0.369          0.408          0.399          0.035          0.095          0.116          0.096
     13/01/2003        130.000         -2.311          6.611          2.616       2300.000          0.958          1.000          0.333          0.369          0.408          0.399          0.098          0.201          0.231          0.179
     14/01/2003        130.000         -3.145          6.647          4.673       2300.000          0.945          1.000          0.342          0.369          0.408          0.399          0.198          0.362          0.407          0.303
     15/01/2003        130.000         -2.864          6.683          3.695       2300.000          0.933          1.000          0.348          0.369          0.408          0.399          0.157          0.285          0.323          0.243
     16/01/2003        130.000         -2.477          6.720          2.865       2300.000          0.922          1.000          0.350          0.369          0.408          0.399          0.120          0.220          0.252          0.193
     17/01/2003        130.000         -1.801          6.705          1.466       2300.000          0.909          1.000          0.352          0.370          0.408          0.399          0.056          0.110          0.132          0.108
     18/01/2003        130.000         -1.724          6.706          1.723       2300.000          0.904          1.000          0.354          0.371          0.408          0.399          0.068          0.129          0.153          0.123
     19/01/2003        130.000         -2.394          6.705          3.483       2300.000          0.897          1.000          0.364          0.371          0.408          0.399          0.149          0.266          0.303          0.230
     20/01/2003        130.000         -2.774          6.704          4.151       2300.000          0.890          1.000          0.367          0.370          0.408          0.399          0.182          0.319          0.359          0.270
     21/01/2003        130.000         -3.470          6.703          5.578       2300.000          0.882          1.000          0.366          0.369          0.408          0.399          0.247          0.430          0.482          0.359
     22/01/2003        130.000         -4.115          6.701          6.748       2300.000          0.875          1.000          0.364          0.368          0.408          0.399          0.300          0.521          0.583          0.431
     23/01/2003        130.000         -4.194          6.698          6.608       2300.000          0.868          1.000          0.362          0.368          0.408          0.399          0.294          0.511          0.571          0.422
     24/01/2003        130.000         -3.596          6.655          5.104       2300.000          0.862          1.000          0.360          0.368          0.408          0.399          0.224          0.393          0.442          0.331
     25/01/2003        130.000         -2.073          6.613          1.809       2300.000          0.861          1.000          0.381          0.370          0.408          0.399          0.075          0.133          0.158          0.127
     26/01/2003        130.000         60.928          6.566          1.390       2300.000          0.866          1.000          0.411          0.414          0.408          0.399          0.059          0.108          0.123          0.093
     27/01/2003        130.000         35.539          6.544          4.454       2300.000          0.876          1.000          0.397          0.382          0.408          0.399          0.197          0.343          0.385          0.287
     28/01/2003        130.000          3.505          6.524          6.476       2300.000          0.877          1.000          0.388          0.388          0.408          0.399          0.289          0.500          0.557          0.413
     29/01/2003        130.000          0.574          6.504          5.772       2300.000          0.878          1.000          0.383          0.384          0.408          0.399          0.257          0.446          0.497          0.369
     30/01/2003        130.000         -1.498          6.486          7.121       2300.000          0.878          1.000          0.378          0.380          0.408          0.399          0.318          0.551          0.613          0.453
     31/01/2003        130.000         -3.108          6.467          8.436       2300.000          0.878          1.000          0.372          0.376          0.408          0.399          0.378          0.654          0.727          0.535
     01/02/2003        130.000         -3.674          6.447          8.103       2300.000          0.878          1.000          0.368          0.374          0.408          0.399          0.363          0.629          0.700          0.516
     02/02/2003        130.000         -2.025          6.423          3.443       2300.000          0.880          1.000          0.365          0.375          0.408          0.399          0.149          0.264          0.300          0.229
     03/02/2003        130.000         -2.865          6.403          5.780       2300.000          0.885          1.000          0.362          0.373          0.408          0.399          0.255          0.447          0.501          0.373
     04/02/2003        130.000         -2.855          6.383          5.178       2300.000          0.888          1.000          0.359          0.373          0.408          0.399          0.228          0.401          0.450          0.337
     05/02/2003        130.000         -3.128          6.364          5.572       2300.000          0.891          1.000          0.357          0.372          0.408          0.399          0.246          0.433          0.486          0.362
     06/02/2003        130.000         -3.706          6.359          6.568       2300.000          0.894          1.000          0.353          0.371          0.408          0.399          0.290          0.511          0.573          0.426
     07/02/2003        130.000         -2.459          6.336          3.247       2300.000          0.893          1.000          0.352          0.371          0.408          0.399          0.138          0.252          0.288          0.221
     08/02/2003        130.000         -2.295          6.314          3.264       2300.000          0.899          1.000          0.350          0.372          0.408          0.399          0.138          0.252          0.289          0.222
     09/02/2003        130.000         -1.992          6.285          2.664       2300.000          0.904          1.000          0.350          0.372          0.408          0.399          0.108          0.202          0.234          0.182
     10/02/2003        130.000         -1.937          6.259          2.688       2300.000          0.911          1.000          0.361          0.372          0.408          0.399          0.110          0.203          0.234          0.183
     11/02/2003        130.000         -2.571          6.245          4.206       2300.000          0.917          1.000          0.369          0.371          0.408          0.399          0.183          0.321          0.364          0.276
     12/02/2003        130.000         -2.268          6.216          3.211       2300.000          0.920          1.000          0.375          0.372          0.408          0.399          0.138          0.243          0.278          0.215
     13/02/2003        130.000         -2.475          6.195          3.819       2300.000          0.927          1.000          0.377          0.372          0.408          0.399          0.167          0.290          0.330          0.252
     14/02/2003        130.000         -2.631          6.172          4.169       2300.000          0.931          1.000          0.376          0.372          0.408          0.399          0.183          0.318          0.361          0.274
     15/02/2003        130.000         -2.713          6.173          4.397       2300.000          0.937          1.000          0.374          0.372          0.408          0.399          0.194          0.336          0.380          0.287
     16/02/2003        130.000         -2.564          6.154          4.105       2300.000          0.942          1.000          0.372          0.372          0.408          0.399          0.179          0.312          0.355          0.270
     17/02/2003        130.000         -2.590          6.135          4.327       2300.000          0.946          1.000          0.376          0.372          0.408          0.399          0.189          0.329          0.374          0.283
     18/02/2003        130.000         10.791          6.122          3.709       2300.000          0.951          1.000          0.398          0.381          0.408          0.399          0.163          0.282          0.320          0.243
     19/02/2003        130.000          7.510          6.100          4.243       2300.000          0.954          1.000          0.397          0.397          0.408          0.399          0.187          0.325          0.365          0.275
     20/02/2003        130.000         16.351          6.074          3.652       2300.000          0.959          1.000          0.397          0.380          0.408          0.399          0.160          0.277          0.316          0.240
     21/02/2003        130.000         11.071          6.059          4.282       2300.000          0.965          1.000          0.397          0.383          0.408          0.399          0.189          0.327          0.369          0.278
     22/02/2003        130.000          3.138          6.044          5.529       2300.000          0.968          1.000          0.389          0.388          0.408          0.399          0.245          0.425          0.476          0.357
     23/02/2003        130.000          1.907          6.005          3.158       2300.000          0.969          1.000          0.384          0.385          0.408          0.399          0.138          0.241          0.273          0.210
     24/02/2003        130.000          0.168          5.978          4.458       2300.000          0.979          1.000          0.380          0.382          0.408          0.399          0.196          0.342          0.385          0.291
     25/02/2003        130.000         -0.595          5.947          4.029       2300.000          0.985          1.000          0.376          0.380          0.408          0.399          0.177          0.309          0.349          0.265
     26/02/2003        130.000         -0.906          5.910          3.604       2300.000          0.993          1.000          0.381          0.379          0.408          0.399          0.156          0.273          0.311          0.239
     27/02/2003        130.000         -0.923          5.872          3.014       2300.000          1.000          1.000          0.391          0.378          0.408          0.399          0.131          0.227          0.260          0.202
     28/02/2003        130.000         -1.331          5.924          3.969       2300.000          1.000          1.000          0.397          0.380          0.408          0.399          0.175          0.301          0.341          0.260
     01/03/2003        130.000          0.960          5.884          2.678       2300.000          1.000          1.000          0.397          0.392          0.408          0.399          0.116          0.201          0.230          0.180
     02/03/2003        130.000          4.088          5.839          2.087       2300.000          1.000          1.000          0.391          0.390          0.408          0.399          0.089          0.156          0.180          0.144
     03/03/2003        130.000          2.237          5.815          4.071       2300.000          1.000          1.000          0.390          0.386          0.408          0.399          0.178          0.310          0.350          0.267
     04/03/2003        130.000          0.914          5.792          3.616       2300.000          1.000          1.000          0.387          0.384          0.408          0.399          0.158          0.276          0.312          0.238
     05/03/2003        130.000          0.928          5.760          1.872       2300.000          1.000          1.000          0.384          0.383          0.408          0.399          0.079          0.139          0.162          0.132
     06/03/2003        130.000          0.158          5.743          3.121       2300.000          1.000          1.000          0.385          0.382          0.408          0.399          0.135          0.236          0.269          0.209
     07/03/2003        130.000         -0.628          5.734          3.965       2300.000          1.000          1.000          0.396          0.381          0.408          0.399          0.174          0.301          0.341          0.261
     08/03/2003        130.000          5.382          5.725          4.665       2300.000          1.000          1.000          0.397          0.397          0.408          0.399          0.206          0.357          0.401          0.303
     09/03/2003        130.000          5.304          5.717          4.664       2300.000          1.000          1.000          0.390          0.391          0.408          0.399          0.205          0.357          0.402          0.304
     10/03/2003        130.000          1.498          5.710          5.958       2300.000          1.000          1.000          0.386          0.385          0.408          0.399          0.263          0.457          0.513          0.385
     11/03/2003        130.000          1.132          5.671          2.027       2300.000          1.000          1.000          0.384          0.383          0.408          0.399          0.086          0.152          0.175          0.140
     12/03/2003        130.000          1.260          5.640          0.704       2300.000          1.000          1.000          0.383          0.383          0.408          0.399          0.025          0.048          0.062          0.059
     13/03/2003        130.000         17.233          5.608          0.905       2300.000          1.000          1.000          0.398          0.385          0.408          0.399          0.035          0.063          0.080          0.070
     14/03/2003        130.000         43.302          5.578          1.311       2300.000          1.000          1.000          0.400          0.394          0.408          0.399          0.053          0.098          0.117          0.093
     15/03/2003        130.000         30.034          5.619          3.521       2300.000          1.000          1.000          0.398          0.383          0.408          0.399          0.153          0.268          0.306          0.232
     16/03/2003        130.000          5.399          5.610          3.666       2300.000          1.000          1.000          0.397          0.393          0.408          0.399          0.160          0.278          0.315          0.242
     17/03/2003        130.000          3.200          5.605          5.129       2300.000          1.000          1.000          0.389          0.389          0.408          0.399          0.226          0.393          0.442          0.332
     18/03/2003        130.000          1.104          5.600          5.131       2300.000          1.000          1.000          0.384          0.384          0.408          0.399          0.226          0.393          0.442          0.333
     19/03/2003        130.000         -0.130          5.596          4.444       2300.000          1.000          1.000          0.387          0.382          0.408          0.399          0.194          0.338          0.383          0.291
     20/03/2003        130.000         -1.187          5.592          5.173       2300.000          1.000          1.000          0.385          0.380          0.408          0.399          0.228          0.396          0.446          0.336
     21/03/2003        130.000         -2.332          5.588          6.729       2300.000          1.000          1.000          0.381          0.378          0.408          0.399          0.298          0.517          0.580          0.433
     22/03/2003        130.000         -2.886          5.583          7.004       2300.000          1.000          1.000          0.376          0.376          0.408          0.399          0.310          0.539          0.604          0.451
     23/03/2003        130.000         -3.062          5.579          6.683       2300.000          1.000          1.000          0.372          0.375          0.408          0.399          0.295          0.514          0.578          0.432
     24/03/2003        130.000         -2.551          5.572          5.019       2300.000          1.000          1.000          0.369          0.374          0.408          0.399          0.220          0.385          0.435          0.329
     25/03/2003        130.000         -2.626          5.561          5.113       2300.000          1.000          1.000          0.366          0.374          0.408          0.399          0.224          0.393          0.444          0.335
     26/03/2003        130.000         -2.176          5.539          3.820       2300.000          1.000          1.000          0.363          0.374          0.408          0.399          0.164          0.292          0.334          0.257
     27/03/2003        130.000         -2.014          5.524          3.506       2300.000          1.000          1.000          0.362          0.374          0.408          0.399          0.149          0.266          0.306          0.236
     28/03/2003        130.000         -2.364          5.517          4.299       2300.000          1.000          1.000          0.360          0.373          0.408          0.399          0.184          0.327          0.373          0.285
     29/03/2003        130.000         -2.683          5.510          4.784       2300.000          1.000          1.000          0.360          0.372          0.408          0.399          0.206          0.366          0.415          0.314
     30/03/2003        130.000         -2.937          5.507          5.082       2300.000          1.000          1.000          0.360          0.372          0.408          0.399          0.220          0.389          0.441          0.333
     31/03/2003        130.000         -3.029          5.503          5.033       2300.000          1.000          1.000          0.359          0.371          0.408          0.399          0.218          0.386          0.437          0.331
     01/04/2003        130.000         -3.150          5.499          5.133       2300.000          1.000          1.000          0.357          0.371          0.408          0.399          0.222          0.394          0.447          0.338
     02/04/2003        130.000         -2.833          5.490          4.242       2300.000          1.000          1.000          0.356          0.371          0.408          0.399          0.182          0.325          0.371          0.283
     03/04/2003        130.000         -3.462          5.488          5.738       2300.000          1.000          1.000          0.354          0.370          0.408          0.399          0.249          0.442          0.500          0.376
     04/04/2003        130.000         -3.422          5.499          5.318       2300.000          1.000          1.000          0.352          0.370          0.408          0.399          0.230          0.410          0.465          0.351
     05/04/2003        130.000         -3.893          5.503          6.301       2300.000          1.000          1.000          0.349          0.369          0.408          0.399          0.274          0.487          0.550          0.413
     06/04/2003        130.000         -3.024          5.507          4.012       2300.000          1.000          1.000          0.348          0.369          0.408          0.399          0.170          0.309          0.354          0.271
     07/04/2003        130.000         -2.994          5.511          4.211       2300.000          1.000          1.000          0.346          0.370          0.408          0.399          0.179          0.326          0.373          0.284
     08/04/2003        130.000         -3.337          5.515          5.017       2300.000          1.000          1.000          0.344          0.369          0.408          0.399          0.215          0.389          0.443          0.335
     09/04/2003        130.000         -2.973          5.517          4.002       2300.000          1.000          1.000          0.342          0.369          0.408          0.399          0.169          0.311          0.357          0.273
     10/04/2003        130.000         -3.463          5.524          5.224       2300.000          1.000          1.000          0.340          0.369          0.408          0.399          0.223          0.407          0.463          0.350
     11/04/2003        180.000         13.657          5.528          5.749       2300.000          1.000          1.000          0.338          0.364          0.376          0.399          0.249          0.454          0.510          0.378
     12/04/2003        180.000         -2.922          5.540          5.750       2300.000          1.000          1.000          0.336          0.359          0.371          0.399          0.249          0.454          0.510          0.379
     13/04/2003        180.000         -4.075          5.549          6.112       2300.000          1.000          1.000          0.333          0.355          0.372          0.399          0.265          0.481          0.543          0.402
     14/04/2003        180.000         -2.691          5.558          5.092       2300.000          1.000          1.000          0.331          0.353          0.373          0.399          0.219          0.402          0.457          0.340
     15/04/2003        180.000          1.355          5.567          5.551       2300.000          1.000          1.000          0.329          0.350          0.367          0.399          0.238          0.438          0.500          0.373
     16/04/2003        180.000         -4.434          5.568          4.291       2300.000          1.000          1.000          0.328          0.348          0.369          0.399          0.181          0.339          0.390          0.293
     17/04/2003        180.000         -3.035          5.563          3.252       2300.000          1.000          1.000          0.326          0.347          0.371          0.399          0.134          0.258          0.302          0.228
     18/04/2003        180.000          3.275          5.564          2.900       2300.000          1.000          1.000          0.325          0.346          0.366          0.399          0.111          0.223          0.265          0.203
     19/04/2003        180.000          0.362          5.543          0.639       2300.000          1.000          1.000          0.399          0.350          0.363          0.399          0.030          0.034          0.053          0.050
     20/04/2003        180.000         59.632          5.527          0.421       2300.000          1.000          1.000          0.404          0.399          0.387          0.399          0.017          0.032          0.038          0.031
     21/04/2003        180.000         67.187          5.529          1.758       2300.000          1.000          1.000          0.401          0.396          0.391          0.399          0.076          0.135          0.153          0.117
     22/04/2003        180.000         70.581          5.540          2.081       2300.000          1.000          1.000          0.402          0.397          0.387          0.399          0.091          0.160          0.181          0.136
     23/04/2003        180.000         14.035          5.551          2.436       2300.000          1.000          1.000          0.395          0.390          0.388          0.399          0.107          0.188          0.210          0.160
     24/04/2003        180.000          9.468          5.562          2.922       2300.000          1.000          1.000          0.397          0.393          0.392          0.399          0.129          0.226          0.251          0.190
     25/04/2003        180.000          8.675          5.561          1.957       2300.000          1.000          1.000          0.396          0.389          0.387          0.399          0.086          0.150          0.168          0.130
     26/04/2003        180.000          4.486          5.572          3.623       2300.000          1.000          1.000          0.397          0.390          0.385          0.399          0.161          0.279          0.311          0.234
     27/04/2003        180.000          3.451          5.582          4.669       2300.000          1.000          1.000          0.389          0.386          0.384          0.399          0.208          0.361          0.402          0.299
     28/04/2003        180.000          2.235          5.593          4.612       2300.000          1.000          1.000          0.384          0.382          0.380          0.399          0.205          0.357          0.398          0.296
     29/04/2003        180.000          1.066          5.604          4.542       2300.000          1.000          1.000          0.380          0.378          0.377          0.399          0.201          0.351          0.392          0.292
     30/04/2003        180.000         -1.207          5.622          4.502       2300.000          1.000          1.000          0.377          0.375          0.374          0.399          0.199          0.348          0.388          0.290
     01/05/2003        180.000         -2.854          5.634          3.545       2300.000          1.000          1.000          0.374          0.373          0.376          0.399          0.156          0.273          0.306          0.231
     02/05/2003        180.000          3.985          5.644          3.378       2300.000          1.000          1.000          0.371          0.371          0.372          0.399          0.148          0.260          0.292          0.222
     03/05/2003        180.000          0.349          5.660          2.335       2300.000          1.000          1.000          0.370          0.369          0.370          0.399          0.101          0.179          0.202          0.157
     04/05/2003        180.000          0.124          5.672          2.350       2300.000          1.000          1.000          0.368          0.367          0.368          0.399          0.101          0.179          0.202          0.158
     05/05/2003        180.000          0.484          5.672          0.860       2300.000          1.000          1.000          0.391          0.367          0.367          0.399          0.036          0.062          0.072          0.063
     06/05/2003        180.000         15.646          5.684          1.580       2300.000          1.000          1.000          0.399          0.395          0.392          0.399          0.069          0.121          0.135          0.106
     07/05/2003        180.000         27.826          5.696          1.820       2300.000          1.000          1.000          0.398          0.394          0.392          0.399          0.079          0.139          0.155          0.122
     08/05/2003        180.000         23.257          5.708          1.871       2300.000          1.000          1.000          0.398          0.394          0.391          0.399          0.082          0.143          0.160          0.124
     09/05/2003        180.000         10.366          5.712          1.386       2300.000          1.000          1.000          0.397          0.390          0.388          0.399          0.060          0.106          0.119          0.094
     10/05/2003        180.000         23.637          5.708          1.082       2300.000          1.000          1.000          0.398          0.394          0.392          0.399          0.046          0.082          0.092          0.075
     11/05/2003        180.000         26.123          5.703          1.424       2300.000          1.000          1.000          0.398          0.394          0.391          0.399          0.062          0.109          0.122          0.096
     12/05/2003        180.000         11.253          5.692          0.862       2300.000          1.000          1.000          0.397          0.392          0.389          0.399          0.037          0.065          0.074          0.061
     13/05/2003        180.000          7.357          5.684          0.883       2300.000          1.000          1.000          0.391          0.388          0.386          0.399          0.037          0.067          0.076          0.063
     14/05/2003        180.000          4.659          5.684          1.593       2300.000          1.000          1.000          0.396          0.385          0.383          0.399          0.069          0.122          0.137          0.107
     15/05/2003        180.000          8.424          5.676          1.266       2300.000          1.000          1.000          0.398          0.394          0.393          0.399          0.055          0.097          0.108          0.086
     16/05/2003        180.000         14.289          5.685          4.288       2300.000          1.000          1.000          0.397          0.393          0.392          0.399          0.190          0.331          0.369          0.275
     17/05/2003        180.000          7.681          5.692          4.303       2300.000          1.000          1.000          0.390          0.386          0.385          0.399          0.191          0.332          0.371          0.277
     18/05/2003        180.000          2.634          5.699          5.229       2300.000          1.000          1.000          0.384          0.382          0.381          0.399          0.232          0.404          0.451          0.335
     19/05/2003        180.000          1.201          5.706          4.447       2300.000          1.000          1.000          0.380          0.378          0.377          0.399          0.197          0.344          0.384          0.287
     20/05/2003        180.000         -0.695          5.712          4.315       2300.000          1.000          1.000          0.377          0.375          0.374          0.399          0.191          0.333          0.372          0.279
     21/05/2003        180.000         -3.997          5.719          5.048       2300.000          1.000          1.000          0.374          0.372          0.376          0.399          0.223          0.390          0.436          0.325
     22/05/2003        180.000          1.939          5.731          5.517       2300.000          1.000          1.000          0.370          0.369          0.372          0.399          0.244          0.426          0.477          0.356
     23/05/2003        180.000         -4.084          5.740          4.542       2300.000          1.000          1.000          0.367          0.367          0.373          0.399          0.200          0.350          0.393          0.295
     24/05/2003        180.000          2.775          5.748          4.848       2300.000          0.998          1.000          0.365          0.364          0.370          0.399          0.213          0.373          0.420          0.315
     25/05/2003        180.000         -2.830          5.756          4.185       2300.000          0.990          1.000          0.362          0.362          0.368          0.399          0.183          0.322          0.363          0.275
     26/05/2003        180.000         -3.821          5.764          3.481       2300.000          0.983          1.000          0.360          0.361          0.372          0.399          0.151          0.267          0.303          0.230
     27/05/2003        180.000         -1.875          5.771          3.047       2300.000          0.975          1.000          0.359          0.359          0.373          0.399          0.132          0.233          0.267          0.203
     28/05/2003        180.000          2.531          5.778          3.307       2300.000          0.968          1.000          0.357          0.358          0.368          0.399          0.143          0.253          0.290          0.222
     29/05/2003        180.000         -3.882          5.785          1.936       2300.000          0.961          1.000          0.356          0.357          0.371          0.399          0.081          0.147          0.172          0.135
     30/05/2003        180.000          3.506          5.781          0.628       2300.000          0.958          1.000          0.367          0.357          0.370          0.399          0.021          0.041          0.056          0.051
     31/05/2003        180.000          0.591          5.791          1.243       2300.000          0.958          1.000          0.399          0.395          0.372          0.399          0.055          0.094          0.103          0.085
     01/06/2003        180.000         10.723          5.799          2.363       2300.000          0.955          1.000          0.398          0.393          0.393          0.399          0.104          0.182          0.203          0.155
