Summary_file = sugar.sum
Title = Sugar Sample Simulation
           Date             es            eos             eo          drain   infiltration            esw          esw()             no3(1)             no3(2)             no3(3)             no3(4)             no3(5)             no3(6)             no3(7)     residue_wt     irrigation            lai        biomass  green_biomass    swdef_photo    nfact_photo
     15/01/1988          1.466          1.466          7.542          0.000          0.000        101.882        110.997              0.145              0.180              0.300              0.266              0.301              0.005              0.004        315.323          0.000          6.246       2886.078       2621.751          1.000          1.000
     16/01/1988          1.444          1.444          7.459          0.000         68.603        160.757        169.041              0.033              0.121              0.273              0.272              0.300              0.005              0.004        330.064         68.603          6.235       2929.326       2658.141          1.000          1.000
     17/01/1988          1.297          1.297          6.727          0.000          0.000        151.202        159.460              0.051              0.101              0.231              0.271              0.299              0.005              0.004        348.142          0.000          6.224       2967.730       2689.646          1.000          1.000
     18/01/1988          1.247          1.247          6.503          0.000          0.000        144.320        149.955              0.063              0.101              0.216              0.269              0.298              0.005              0.004        366.283          0.000          6.212       3003.461       2717.457          1.000          1.000
     19/01/1988          0.742          1.229          6.440          0.000          0.000        138.766        143.577              0.071              0.108              0.213              0.266              0.297              0.005              0.004        384.307          0.000          6.199       3038.526       2744.371          1.000          1.000
     20/01/1988          1.120          1.120          5.895          0.000          0.000        132.228        137.647              0.077              0.118              0.216              0.262              0.297              0.005              0.004        402.567          0.000          6.203       3070.637       2768.342          1.000          1.000
     21/01/1988          1.312          1.312          6.951          0.000          0.000        122.551        130.916              0.089              0.129              0.222              0.258              0.296              0.005              0.004        421.872          0.000          6.192       3109.380       2799.597          1.000          1.000
     22/01/1988          1.208          1.208          6.431          0.000          0.000        115.065        121.344              0.109              0.144              0.236              0.258              0.296              0.005              0.004        442.404          0.000          6.181       3144.356       2826.616          1.000          1.000
     23/01/1988          0.684          1.186          6.355          0.000          0.000        106.933        114.381              0.133              0.160              0.253              0.259              0.295              0.005              0.004        464.256          0.000          6.170       3179.027       2853.822          1.000          1.000
     24/01/1988          0.585          1.448          7.806          0.000          0.000         97.275        106.348              0.163              0.176              0.272              0.261              0.294              0.005              0.004        487.687          0.000          6.160       3223.437       2891.536          1.000          1.000
     25/01/1988          1.156          1.156          6.273          0.000         68.122        156.111        164.241              0.034              0.124              0.258              0.267              0.294              0.005              0.004        508.267         68.122          6.149       3257.755       2918.892          1.000          1.000
     26/01/1988          1.132          1.132          6.178          0.000          0.000        148.303        154.979              0.055              0.104              0.226              0.267              0.293              0.005              0.004        532.502          0.000          6.139       3291.183       2945.088          1.000          1.000
     27/01/1988          0.631          0.631          3.468          0.000         23.195        166.497        170.867              0.021              0.087              0.200              0.263              0.293              0.005              0.004        557.230          0.000          6.098       3308.298       2955.259          1.000          1.000
     28/01/1988          1.288          1.288          7.112          0.000          0.000        156.383        165.210              0.044              0.081              0.183              0.252              0.293              0.004              0.004        583.551          0.000          6.089       3347.173       2987.355          1.000          1.000
     29/01/1988          0.608          0.608          3.385          0.000         16.315        168.644        172.089              0.019              0.078              0.179              0.242              0.293              0.004              0.004        609.953          0.000          6.049       3363.929       2997.465          1.000          1.000
     30/01/1988          0.600          0.600          3.359          0.000          2.000        165.981        170.044              0.022              0.077              0.178              0.229              0.294              0.004              0.004        637.748          0.000          6.008       3380.288       3007.229          1.000          1.000
     31/01/1988          0.617          0.617          3.477          0.000          1.000        161.614        166.364              0.040              0.082              0.179              0.216              0.294              0.004              0.004        666.144          0.000          5.971       3397.302       3018.008          1.000          1.000
     01/02/1988          1.092          1.092          6.192          0.000          0.000        152.256        160.522              0.058              0.088              0.183              0.204              0.294              0.004              0.004        694.640          0.000          5.965       3430.465       3044.841          1.000          1.000
     02/02/1988          1.167          1.167          6.672          0.000          0.000        141.624        151.089              0.069              0.098              0.192              0.197              0.294              0.004              0.004        722.581          0.000          5.958       3465.519       3073.112          1.000          1.000
     03/02/1988          0.597          0.597          3.439          0.000          2.000        138.499        143.027              0.076              0.111              0.207              0.197              0.294              0.004              0.004        750.653          0.000          5.975       3481.673       3082.438          1.000          1.000
     04/02/1988          0.567          0.567          3.300          0.000         21.458        156.309        159.390              0.033              0.107              0.217              0.198              0.294              0.004              0.004        779.250          0.000          5.932       3497.241       3091.042          1.000          1.000
     05/02/1988          0.515          0.515          3.016          0.000         20.252        173.324        176.046              0.017              0.087              0.205              0.198              0.294              0.004              0.004        810.487          0.000          5.888       3511.195       3098.441          1.000          1.000
     06/02/1988          0.518          0.518          3.056          0.000         17.913        188.615        190.718              0.015              0.053              0.175              0.192              0.294              0.004              0.004        843.029          0.000          5.849       3525.595       3106.831          1.000          1.000
     07/02/1988          0.540          0.540          3.207          0.000          9.000        194.105        197.075              0.014              0.039              0.149              0.179              0.294              0.004              0.004        876.442          0.000          5.807       3540.445       3115.246          1.000          1.000
     08/02/1988          1.146          1.146          6.856          0.000          0.000        186.698        192.960              0.035              0.044              0.138              0.165              0.294              0.004              0.004        910.768          0.000          5.805       3576.237       3144.206          1.000          1.000
     09/02/1988          0.561          0.561          3.392          0.000          9.996        192.757        196.133              0.017              0.052              0.134              0.155              0.293              0.004              0.004        945.245          0.000          5.763       3591.753       3153.103          1.000          1.000
     10/02/1988          0.513          0.513          3.126          0.000         36.564        226.590        228.808              0.013              0.035              0.112              0.125              0.295              0.004              0.004        981.206          0.000          5.725       3606.152       3161.775          1.000          1.000
     11/02/1988          0.487          0.487          2.995          0.000          2.000        225.709        228.103              0.016              0.037              0.111              0.103              0.293              0.004              0.004       1017.697          0.000          5.684       3619.538       3169.323          1.000          1.000
     12/02/1988          0.526          0.526          3.258          0.000         19.666        242.329        244.850              0.014              0.032              0.080              0.090              0.275              0.004              0.004       1054.759          0.000          5.653       3634.859       3179.649          1.000          1.000
     13/02/1988          0.482          0.482          3.015          0.000          3.000        242.214        244.847              0.013              0.032              0.083              0.081              0.247              0.004              0.004       1092.403          0.000          5.615       3648.350       3187.802          1.000          1.000
     14/02/1988          0.417          0.417          2.630          0.000         26.021        266.007        267.818              0.012              0.030              0.066              0.078              0.201              0.004              0.004       1130.941          0.000          5.572       3659.469       3193.608          1.000          1.000
     15/02/1988          1.209          1.209          7.702          0.000          0.000        257.006        264.798              0.030              0.038              0.075              0.071              0.157              0.005              0.004       1170.153          0.000          5.572       3699.979       3228.474          1.000          1.000
     16/02/1988          0.610          0.610          3.934          0.000         24.221        278.088        280.616              0.015              0.034              0.064              0.070              0.121              0.005              0.004       1209.422          0.000          5.563       3718.706       3241.967          1.000          1.000
     17/02/1988          0.455          0.455          2.966          0.000          3.000        277.694        280.633              0.013              0.034              0.075              0.066              0.096              0.006              0.004       1249.518          0.000          5.522       3731.405       3249.319          1.000          1.000
     18/02/1988          0.958          0.958          6.304          0.000          0.000        269.962        276.736              0.031              0.042              0.090              0.064              0.084              0.006              0.004       1290.128          0.000          5.522       3763.918       3276.870          1.000          1.000
     19/02/1988          1.025          1.025          6.830          0.000          0.000        261.440        268.937              0.051              0.064              0.096              0.063              0.080              0.007              0.004       1330.401          0.000          5.522       3799.480       3307.545          1.000          1.000
     20/02/1988          0.838          0.838          5.658          0.000          0.000        254.269        260.602              0.056              0.072              0.099              0.063              0.079              0.007              0.004       1370.005          0.000          5.522       3828.595       3332.368          1.000          1.000
     21/02/1988          0.927          1.062          7.259          0.000          0.000        243.391        253.342              0.059              0.077              0.100              0.064              0.079              0.008              0.004       1409.565          0.000          5.522       3867.047       3366.541          1.000          1.000
     22/02/1988          0.957          0.957          6.620          0.000          0.000        234.760        242.434              0.064              0.083              0.105              0.068              0.083              0.008              0.004       1449.225          0.000          5.522       3901.331       3396.242          1.000          1.000
     23/02/1988          0.435          0.435          3.049          0.000         10.000        240.623        244.325              0.050              0.084              0.113              0.074              0.087              0.008              0.004       1489.145          0.000          5.489       3914.115       3404.771          1.000          1.000
     24/02/1988          0.858          0.858          6.069          0.000          0.000        233.443        239.764              0.057              0.083              0.118              0.079              0.090              0.009              0.004       1530.434          0.000          5.492       3945.249       3432.065          1.000          1.000
     25/02/1988          0.820          0.820          5.873          0.000          0.000        225.553        232.623              0.064              0.086              0.124              0.084              0.095              0.009              0.004       1571.443          0.000          5.488       3973.519       3455.570          1.000          1.000
     26/02/1988          0.901          0.901          6.538          0.000          0.000        218.291        224.651              0.069              0.092              0.133              0.090              0.100              0.009              0.004       1612.368          0.000          5.490       4005.534       3482.572          1.000          1.000
     27/02/1988          0.911          0.911          6.689          0.000          0.000        210.440        217.380              0.074              0.099              0.142              0.097              0.105              0.009              0.004       1653.398          0.000          5.494       4038.746       3511.074          1.000          1.000
     28/02/1988          0.474          0.474          3.531          0.000          6.000        213.962        215.966              0.071              0.103              0.153              0.104              0.111              0.010              0.004       1694.698          0.000          5.463       4054.037       3521.856          1.000          1.000
     29/02/1988          0.491          0.491          3.691          0.000         14.000        225.139        227.472              0.035              0.096              0.158              0.109              0.115              0.010              0.004       1736.713          0.000          5.427       4069.639       3532.262          1.000          1.000
     01/03/1988          0.502          0.502          3.811          0.000         14.891        235.255        239.528              0.018              0.082              0.152              0.112              0.119              0.010              0.004       1780.971          0.000          5.406       4084.760       3544.201          1.000          1.000
     02/03/1988          0.841          0.841          6.469          0.000          0.000        226.084        234.414              0.038              0.076              0.145              0.114              0.123              0.010              0.004       1826.038          0.000          5.410       4112.051       3568.230          1.000          1.000
     03/03/1988          0.831          0.831          6.481          0.000          0.000        217.061        225.253              0.060              0.079              0.146              0.118              0.129              0.010              0.004       1870.508          0.000          5.416       4140.496       3593.343          1.000          1.000
     04/03/1988          0.744          0.744          5.885          0.000          0.000        211.186        216.317              0.069              0.087              0.153              0.123              0.137              0.011              0.004       1914.066          0.000          5.419       4168.604       3617.864          1.000          1.000
     05/03/1988          0.393          0.393          3.152          0.000          6.000        213.439        216.793              0.067              0.092              0.161              0.128              0.143              0.011              0.004       1957.538          0.000          5.392       4181.277       3627.387          1.000          1.000
     06/03/1988          0.326          0.326          2.641          0.000          2.000        212.939        215.114              0.069              0.095              0.167              0.132              0.144              0.011              0.004       2001.313          0.000          5.360       4191.118       3634.314          1.000          1.000
     07/03/1988          0.511          0.511          4.193          0.000          5.000        214.710        217.428              0.063              0.094              0.170              0.134              0.141              0.010              0.004       2045.348          0.000          5.359       4211.074       3652.906          1.000          1.000
     08/03/1988          0.377          0.377          3.137          0.000         10.000        221.715        224.333              0.021              0.090              0.169              0.134              0.136              0.010              0.004       2090.263          0.000          5.350       4224.101       3665.760          1.000          1.000
     09/03/1988          0.675          0.675          5.687          0.000          0.000        215.821        221.040              0.045              0.085              0.165              0.132              0.132              0.010              0.004       2137.642          0.000          5.367       4252.301       3693.494          1.000          1.000
     10/03/1988          0.329          0.329          2.816          0.000          2.000        214.951        217.492              0.051              0.085              0.163              0.131              0.130              0.010              0.004       2184.806          0.000          5.351       4263.406       3704.083          1.000          1.000
     11/03/1988          0.657          0.657          5.700          0.000          0.000        209.652        214.293              0.055              0.086              0.160              0.130              0.129              0.009              0.004       2231.605          0.000          5.384       4291.555       3731.698          1.000          1.000
     12/03/1988          0.658          0.658          5.806          0.000          0.000        202.905        208.994              0.061              0.089              0.160              0.129              0.131              0.009              0.004       2278.152          0.000          5.401       4320.149       3759.708          1.000          1.000
     13/03/1988          0.638          0.638          5.721          0.000          0.000        197.457        202.266              0.066              0.094              0.164              0.130              0.135              0.009              0.004       2324.290          0.000          5.419       4348.240       3787.148          1.000          1.000
     14/03/1988          0.637          0.637          5.795          0.000          0.000        191.243        196.821              0.071              0.101              0.169              0.131              0.140              0.010              0.004       2370.086          0.000          5.437       4376.415       3814.501          1.000          1.000
     15/03/1988          0.624          0.624          5.774          0.000          0.000        184.159        190.618              0.076              0.108              0.176              0.134              0.145              0.010              0.004       2415.625          0.000          5.454       4404.730       3842.133          1.000          1.000
     16/03/1988          0.558          0.626          5.875          0.000          0.000        176.960        183.601              0.081              0.116              0.185              0.137              0.152              0.010              0.004       2460.816          0.000          5.478       4433.144       3870.285          1.000          1.000
     17/03/1988          0.416          0.416          3.966          0.000          6.000        180.882        182.545              0.077              0.122              0.196              0.143              0.158              0.010              0.004       2505.723          0.000          5.482       4451.432       3888.547          1.000          1.000
     18/03/1988          0.258          0.258          2.499          0.000         10.000        188.687        190.623              0.067              0.118              0.202              0.147              0.161              0.010              0.004       2551.024          0.000          5.468       4460.840       3898.009          1.000          1.000
     19/03/1988          0.337          0.337          3.306          0.000          6.000        191.814        194.350              0.061              0.109              0.203              0.149              0.162              0.010              0.004       2596.878          0.000          5.463       4475.045       3912.229          1.000          1.000
     20/03/1988          0.569          0.569          5.651          0.000          0.000        187.096        191.245              0.063              0.106              0.199              0.149              0.161              0.009              0.004       2643.066          0.000          5.483       4503.560       3940.903          1.000          1.000
     21/03/1988          0.548          0.548          5.527          0.000          0.000        185.060        186.548              0.062              0.107              0.198              0.150              0.160              0.009              0.004       2689.369          0.000          5.503       4531.563       3969.042          1.000          1.000
     22/03/1988          0.547          0.547          5.612          0.000          0.000        180.493        184.512              0.063              0.108              0.195              0.148              0.159              0.009              0.004       2735.897          0.000          5.522       4559.879       3997.505          1.000          1.000
     23/03/1988          0.372          0.372          3.878          0.000          1.000        178.301        181.120              0.065              0.111              0.195              0.148              0.160              0.009              0.004       2782.392          0.000          5.535       4577.750       4015.525          1.000          1.000
     24/03/1988          0.531          0.531          5.612          0.000          0.000        173.688        177.771              0.067              0.115              0.196              0.147              0.162              0.009              0.004       2828.772          0.000          5.556       4606.156       4044.222          1.000          1.000
     25/03/1988          0.527          0.527          5.664          0.000          0.000        168.523        173.161              0.071              0.119              0.198              0.148              0.164              0.009              0.004       2875.000          0.000          5.577       4634.602       4072.768          1.000          1.000
     26/03/1988          0.521          0.521          5.686          0.000          0.000        163.557        168.002              0.076              0.125              0.202              0.150              0.169              0.009              0.004       2921.045          0.000          5.597       4663.333       4101.657          1.000          1.000
     27/03/1988          0.520          0.520          5.767          0.000          0.000        159.822        163.037              0.079              0.132              0.209              0.153              0.173              0.009              0.004       2966.774          0.000          5.617       4693.061       4131.729          1.000          1.000
     28/03/1988          0.264          0.264          2.978          0.000          8.000        165.881        167.557              0.071              0.132              0.215              0.156              0.176              0.009              0.004       3012.551          0.000          5.614       4705.835       4144.967          1.000          1.000
     29/03/1988          0.480          0.480          5.480          0.000          0.000        160.222        165.402              0.073              0.131              0.217              0.158              0.179              0.009              0.004       3058.507          0.000          5.634       4733.260       4172.542          1.000          1.000
     30/03/1988          0.186          0.186          2.157          0.000          3.000        161.356        163.037              0.071              0.132              0.221              0.162              0.183              0.009              0.004       3104.395          0.000          5.618       4740.772       4180.310          1.000          1.000
     31/03/1988          0.170          0.170          1.998          0.000          3.000        162.937        164.186              0.067              0.131              0.222              0.165              0.185              0.009              0.004       3150.349          0.000          5.601       4747.417       4187.387          1.000          1.000
     01/04/1988          0.518          0.518          6.168          0.000          0.000        158.099        162.419              0.071              0.130              0.221              0.166              0.187              0.009              0.004       3196.405          0.000          5.620       4777.997       4217.606          1.000          1.000
     02/04/1988          0.474          0.474          5.737          0.000          0.000        151.938        157.625              0.079              0.133              0.222              0.168              0.194              0.009              0.004       3242.267          0.000          5.637       4805.305       4244.374          1.000          1.000
     03/04/1988          0.405          0.405          4.969          0.000          0.000        147.514        151.533              0.086              0.139              0.227              0.173              0.202              0.009              0.004       3287.541          0.000          5.644       4828.442       4266.969          1.000          1.000
     04/04/1988          0.229          0.229          2.854          0.000         14.000        158.825        161.285              0.074              0.135              0.235              0.179              0.210              0.009              0.004       3332.710          0.000          5.635       4839.654       4278.017          1.000          1.000
     05/04/1988          0.349          0.349          4.403          0.000          0.000        154.328        158.476              0.080              0.132              0.236              0.184              0.218              0.009              0.004       3377.909          0.000          5.643       4860.335       4298.812          1.000          1.000
     06/04/1988          0.380          0.380          4.867          0.000          0.000        148.672        153.948              0.084              0.134              0.238              0.188              0.224              0.009              0.004       3422.574          0.000          5.661       4884.350       4323.322          1.000          1.000
     07/04/1988          0.391          0.391          5.086          0.000          0.000        143.044        148.281              0.087              0.139              0.242              0.194              0.228              0.009              0.004       3466.957          0.000          5.678       4909.226       4348.391          1.000          1.000
     08/04/1988          0.358          0.358          4.721          0.000          0.000        138.443        142.686              0.089              0.146              0.248              0.199              0.230              0.009              0.004       3511.324          0.000          5.692       4932.073       4371.532          1.000          1.000
     09/04/1988          0.299          0.299          4.000          0.000          4.000        138.111        142.144              0.087              0.150              0.255              0.204              0.233              0.009              0.004       3555.862          0.000          5.696       4950.066       4389.918          1.000          1.000
     10/04/1988          0.373          0.373          5.072          0.000          0.000        130.579        137.738              0.089              0.154              0.261              0.208              0.235              0.009              0.004       3600.350          0.000          5.715       4975.166       4415.863          1.000          1.000
     11/04/1988          0.399          0.399          5.497          0.000          0.000        123.590        130.180              0.094              0.161              0.270              0.213              0.238              0.009              0.004       3644.550          0.000          5.734       5003.460       4445.231          1.000          1.000
     12/04/1988          0.365          0.365          5.103          0.000         67.167        184.804        190.393              0.020              0.101              0.241              0.219              0.242              0.009              0.004       3689.952         67.167          5.753       5029.178       4471.893          1.000          1.000
     13/04/1988          0.278          0.278          3.952          0.000          0.000        179.309        184.526              0.032              0.083              0.201              0.217              0.245              0.009              0.004       3737.130          0.000          5.768       5048.313       4492.325          1.000          1.000
     14/04/1988          0.299          0.299          4.321          0.000          0.000        173.432        179.010              0.052              0.079              0.181              0.212              0.245              0.009              0.004       3783.857          0.000          5.785       5069.780       4515.068          1.000          1.000
     15/04/1988          0.100          0.100          1.472          0.000         15.998        188.521        189.329              0.016              0.071              0.170              0.205              0.244              0.008              0.004       3829.784          0.000          5.766       5073.577       4520.150          1.000          1.000
     16/04/1988          0.105          0.105          1.561          0.000          3.000        190.121        191.415              0.011              0.067              0.160              0.195              0.241              0.008              0.004       3877.378          0.000          5.744       5077.466       4524.618          1.000          1.000
     17/04/1988          0.101          0.101          1.517          0.000          8.000        196.889        198.020              0.010              0.062              0.150              0.182              0.237              0.008              0.004       3925.398          0.000          5.720       5081.175       4528.882          1.000          1.000
     18/04/1988          0.097          0.097          1.485          0.000         15.923        211.434        212.714              0.009              0.039              0.131              0.168              0.233              0.008              0.004       3973.622          0.000          5.688       5084.836       4531.875          1.000          1.000
     19/04/1988          0.111          0.111          1.708          0.000          7.000        216.734        218.323              0.009              0.029              0.114              0.152              0.228              0.008              0.004       4022.055          0.000          5.661       5089.818       4536.579          1.000          1.000
     20/04/1988          0.314          0.314          4.913          0.000          0.000        212.759        216.420              0.020              0.031              0.107              0.137              0.224              0.008              0.004       4070.634          0.000          5.672       5114.496       4560.938          1.000          1.000
     21/04/1988          0.219          0.219          3.485          0.000         15.923        226.697        228.463              0.011              0.027              0.100              0.123              0.219              0.008              0.004       4118.783          0.000          5.671       5130.625       4576.888          1.000          1.000
     22/04/1988          0.164          0.164          2.649          0.000         46.539        272.008        273.072              0.009              0.022              0.066              0.096              0.194              0.008              0.004       4167.444          0.000          5.660       5141.717       4587.974          1.000          1.000
     23/04/1988          0.088          0.088          1.444          0.000         43.937        315.153        315.857              0.008              0.021              0.051              0.058              0.119              0.016              0.004       4216.292          0.000          5.630       5145.116       4591.145          1.000          1.000
     24/04/1988          0.149          0.149          2.461          0.000         20.290        333.780        335.294              0.009              0.022              0.047              0.042              0.070              0.011              0.004       4265.217          0.000          5.613       5154.659       4600.348          1.000          1.000
     25/04/1988          0.120          0.120          2.013          0.000          3.000        335.093        336.660              0.009              0.024              0.054              0.038              0.049              0.008              0.004       4314.131          0.000          5.588       5161.246       4606.343          1.000          1.000
     26/04/1988          0.189          0.189          3.218          0.000          2.000        334.196        336.904              0.009              0.026              0.068              0.040              0.041              0.006              0.004       4363.108          0.000          5.580       5175.235       4620.104          1.000          1.000
     27/04/1988          0.149          0.149          2.574          0.000          1.000        332.731        335.047              0.014              0.031              0.077              0.046              0.040              0.005              0.004       4412.000          0.000          5.562       5185.467       4630.203          1.000          1.000
     28/04/1988          0.309          0.309          5.408          0.000          0.000        327.109        332.422              0.026              0.039              0.080              0.051              0.041              0.005              0.004       4460.531          0.000          5.573       5213.831       4659.029          1.000          1.000
     29/04/1988          0.309          0.309          5.501          0.000          0.000        320.241        326.799              0.040              0.052              0.081              0.053              0.046              0.004              0.005       4508.430          0.000          5.580       5242.523       4688.093          1.000          1.000
     30/04/1988          0.194          0.194          3.496          0.000         15.923        333.463        335.971              0.014              0.038              0.082              0.054              0.052              0.004              0.005       4555.960          0.000          5.575       5258.425       4703.913          1.000          1.000
     01/05/1988          0.104          0.104          1.908          0.000         24.115        355.838        357.474              0.010              0.028              0.060              0.043              0.040              0.005              0.005       4604.375          0.000          5.547       5264.494       4709.796          1.000          1.000
     02/05/1988          0.161          0.161          2.979          0.000          8.000        361.434        363.677              0.010              0.026              0.049              0.035              0.031              0.005              0.005       4652.877          0.000          5.529       5276.703       4721.406          1.000          1.000
     03/05/1988          0.074          0.074          1.394          0.000          3.000        363.292        364.360              0.009              0.026              0.054              0.035              0.029              0.004              0.005       4701.338          0.000          5.495       5279.622       4724.147          1.000          1.000
     04/05/1988          0.254          0.254          4.837          0.000          0.000        357.907        363.038              0.019              0.029              0.065              0.038              0.030              0.004              0.004       4749.836          0.000          5.502       5303.787       4748.483          1.000          1.000
     05/05/1988          0.087          0.087          1.676          0.000          7.000        363.071        364.820              0.011              0.028              0.072              0.046              0.036              0.004              0.003       4797.936          0.000          5.477       5308.632       4753.670          1.000          1.000
     06/05/1988          0.125          0.125          2.447          0.000          4.000        364.865        366.946              0.010              0.027              0.072              0.050              0.041              0.004              0.003       4846.420          0.000          5.464       5318.418       4764.176          1.000          1.000
     07/05/1988          0.168          0.168          3.345          0.003          0.000        361.522        364.694              0.019              0.032              0.073              0.051              0.045              0.004              0.002       4894.980          0.000          5.482       5333.599       4782.097          1.000          1.000
     08/05/1988          0.154          0.154          3.104          0.362          0.000        357.666        361.006              0.029              0.041              0.073              0.051              0.050              0.004              0.002       4942.992          0.000          5.489       5347.584       4797.984          1.000          1.000
     09/05/1988          0.164          0.164          3.371          0.666          0.000        353.152        356.835              0.036              0.052              0.072              0.050              0.054              0.004              0.002       4990.527          0.000          5.500       5363.215       4815.460          1.000          1.000
     10/05/1988          0.153          0.153          3.179          0.908          0.000        348.824        352.092              0.039              0.056              0.072              0.049              0.058              0.004              0.002       5037.653          0.000          5.506       5377.517       4831.461          1.000          1.000
     11/05/1988          0.113          0.113          2.396          1.095          0.000        345.857        347.616              0.041              0.056              0.073              0.049              0.061              0.004              0.002       5084.163          0.000          5.504       5387.172       4842.913          1.000          1.000
     12/05/1988          0.060          0.060          1.293          1.245          3.000        346.492        347.552              0.036              0.054              0.073              0.049              0.063              0.004              0.002       5130.144          0.000          5.486       5389.857       4847.351          1.000          1.000
     13/05/1988          0.066          0.066          1.434          1.358         10.000        354.166        355.068              0.012              0.037              0.074              0.049              0.063              0.004              0.002       5176.964          0.000          5.471       5393.577       4852.971          1.000          1.000
     14/05/1988          0.057          0.057          1.261          1.438         13.000        364.893        365.671              0.008              0.026              0.061              0.049              0.060              0.004              0.002       5224.743          0.000          5.455       5396.213       4857.501          1.000          1.000
     15/05/1988          0.058          0.058          1.286          1.499          7.000        369.364        370.337              0.008              0.023              0.048              0.048              0.057              0.004              0.002       5272.660          0.000          5.436       5398.831       4861.702          1.000          1.000
     16/05/1988          0.165          0.165          3.727          1.546          2.000        367.082        369.654              0.008              0.022              0.050              0.046              0.054              0.004              0.002       5320.584          0.000          5.451       5416.888       4881.522          1.000          1.000
     17/05/1988          0.108          0.108          2.473          1.567          1.000        364.410        366.408              0.012              0.025              0.060              0.045              0.052              0.004              0.002       5368.350          0.000          5.454       5427.022       4893.937          1.000          1.000
     18/05/1988          0.167          0.167          3.891          1.587          0.000        359.205        362.656              0.021              0.030              0.064              0.044              0.050              0.004              0.002       5415.679          0.000          5.470       5445.461       4914.147          1.000          1.000
     19/05/1988          0.149          0.149          3.528          1.583          0.000        354.540        357.473              0.032              0.039              0.065              0.044              0.050              0.004              0.002       5462.269          0.000          5.481       5461.629       4932.002          1.000          1.000
