Summary_file = maize.sum
Title = 
           date            das          stage          zadok            lai        biomass          grain      biomass_n        grain_n        tillers      rootdepth            cep       ws_pheno       ws_photo       ws_expan      ws_tiller       Ns_pheno       Ns_photo       Ns_expan      Ns_tiller    n_conc_root    n_conc_leaf    n_conc_stem   n_conc_grain     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)    dm_green(6)  dm_senesced() dm_senesced(1) dm_senesced(2) dm_senesced(3) dm_senesced(4) dm_senesced(5) dm_senesced(6) dlt_dm_detached(1) dlt_dm_detached(2) dlt_dm_detached(3) dlt_dm_detached(4) dlt_dm_detached(5) dlt_dm_detached(6)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)     p_green(6)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)       p_sen(6)       p_demand    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p       flower_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_maize()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p()            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_maize()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p()
             ()         (days)             ()             ()      (m^2/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()           (mm)           (mm)             ()             ()             ()             ()             ()             ()             ()             ()            (%)            (%)            (%)            (%)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)            (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)             ()             ()              ()             ()        (g/m^2)         (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)        (g/m^2)         (g/m^2)          (g/m^2)        (g/m^2)        (g/m^2)            (%)            (%)            (%)            (%)         (g/m^2)        (g/m^2)        (kg/ha)           (mm)        (mm/mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)          (kg/ha)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)             ()             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)        (mm/mm)           (mm)           (mm)           (mm)        (kg/ha)        (kg/ha)          (kg/ha)             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)             ()             ()        (kg/ha)        (kg/ha)        (kg/ha)        (kg/ha)
     16/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.041        115.884          1.763          0.679          0.000          0.000          1.653          0.128            0.000       4330.028          0.335          1.716          0.350          2.400       2417.140         15.457         37.203          0.000        352.769         37.203        115.884          1.763          0.679          0.000          0.000          1.653          0.128            0.000       4330.028          0.335          1.716          0.350          2.400       2417.140         15.457         37.203          0.000        352.769         37.203
     17/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.040        115.251          1.759          0.633          0.000          0.000          1.680          0.111            0.000       4329.080          0.335          1.712          0.347          2.394       2417.129         15.489         37.186          0.000        352.771         37.186        115.251          1.759          0.633          0.000          0.000          1.680          0.111            0.000       4329.080          0.335          1.712          0.347          2.394       2417.129         15.489         37.186          0.000        352.771         37.186
     18/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.040        114.655          1.755          0.595          0.000          0.000          1.702          0.096            0.000       4328.142          0.335          1.708          0.345          2.387       2417.120         15.519         37.170          0.000        352.774         37.170        114.655          1.755          0.595          0.000          0.000          1.702          0.096            0.000       4328.142          0.335          1.708          0.345          2.387       2417.120         15.519         37.170          0.000        352.774         37.170
     19/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        114.092          1.752          0.564          0.000          0.000          1.720          0.081            0.000       4327.233          0.335          1.704          0.343          2.381       2417.111         15.547         37.155          0.000        352.777         37.155        114.092          1.752          0.564          0.000          0.000          1.720          0.081            0.000       4327.233          0.335          1.704          0.343          2.381       2417.111         15.547         37.155          0.000        352.777         37.155
     20/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        113.555          1.748          0.537          0.000          0.000          1.733          0.070            0.000       4326.365          0.334          1.700          0.341          2.375       2417.103         15.572         37.141          0.000        352.779         37.141        113.555          1.748          0.537          0.000          0.000          1.733          0.070            0.000       4326.365          0.334          1.700          0.341          2.375       2417.103         15.572         37.141          0.000        352.779         37.141
     21/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        113.892          1.750          1.263          0.000          0.000          1.745          0.068            0.000       4325.540          0.334          1.697          0.339          2.370       2417.095         15.593         37.131          0.000        352.781         37.131        113.892          1.750          1.263          0.000          0.000          1.745          0.068            0.000       4325.540          0.334          1.697          0.339          2.370       2417.095         15.593         37.131          0.000        352.781         37.131
     22/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        113.042          1.745          0.850          0.000          0.000          1.748          0.069            0.000       4324.734          0.334          1.694          0.337          2.365       2417.089         15.614         37.119          0.000        352.783         37.119        113.042          1.745          0.850          0.000          0.000          1.748          0.069            0.000       4324.734          0.334          1.694          0.337          2.365       2417.089         15.614         37.119          0.000        352.783         37.119
     23/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        112.550          1.741          0.492          0.000          0.000          1.756          0.070            0.000       4323.933          0.334          1.691          0.336          2.360       2417.082         15.632         37.110          0.000        352.785         37.110        112.550          1.741          0.492          0.000          0.000          1.756          0.070            0.000       4323.933          0.334          1.691          0.336          2.360       2417.082         15.632         37.110          0.000        352.785         37.110
     24/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        112.076          1.738          0.474          0.000          0.000          1.770          0.072            0.000       4323.103          0.334          1.688          0.334          2.356       2417.075         15.649         37.102          0.000        352.788         37.102        112.076          1.738          0.474          0.000          0.000          1.770          0.072            0.000       4323.103          0.334          1.688          0.334          2.356       2417.075         15.649         37.102          0.000        352.788         37.102
     25/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        111.619          1.735          0.457          0.000          0.000          1.784          0.073            0.000       4322.240          0.334          1.685          0.333          2.351       2417.068         15.667         37.094          0.000        352.790         37.094        111.619          1.735          0.457          0.000          0.000          1.784          0.073            0.000       4322.240          0.334          1.685          0.333          2.351       2417.068         15.667         37.094          0.000        352.790         37.094
     26/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        111.176          1.732          0.842          0.000          0.000          1.802          0.075            0.000       4321.327          0.333          1.681          0.331          2.346       2417.060         15.684         37.087          0.000        352.793         37.087        111.176          1.732          0.842          0.000          0.000          1.802          0.075            0.000       4321.327          0.333          1.681          0.331          2.346       2417.060         15.684         37.087          0.000        352.793         37.087
     27/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        110.747          1.729          0.829          0.000          0.000          1.821          0.076            0.000       4320.373          0.333          1.678          0.330          2.341       2417.052         15.702         37.079          0.000        352.796         37.079        110.747          1.729          0.829          0.000          0.000          1.821          0.076            0.000       4320.373          0.333          1.678          0.330          2.341       2417.052         15.702         37.079          0.000        352.796         37.079
     28/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        110.331          1.727          0.417          0.000          0.000          1.833          0.075            0.000       4319.427          0.333          1.674          0.328          2.336       2417.045         15.721         37.070          0.000        352.799         37.070        110.331          1.727          0.417          0.000          0.000          1.833          0.075            0.000       4319.427          0.333          1.674          0.328          2.336       2417.045         15.721         37.070          0.000        352.799         37.070
     29/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        109.925          1.724          0.405          0.000          0.000          1.845          0.075            0.000       4318.505          0.333          1.671          0.327          2.331       2417.039         15.738         37.061          0.000        352.802         37.061        109.925          1.724          0.405          0.000          0.000          1.845          0.075            0.000       4318.505          0.333          1.671          0.327          2.331       2417.039         15.738         37.061          0.000        352.802         37.061
     30/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        109.530          1.721          0.995          0.000          0.000          1.855          0.074            0.000       4317.611          0.333          1.668          0.326          2.326       2417.032         15.753         37.054          0.000        352.805         37.054        109.530          1.721          0.995          0.000          0.000          1.855          0.074            0.000       4317.611          0.333          1.668          0.326          2.326       2417.032         15.753         37.054          0.000        352.805         37.054
     31/07/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        109.145          1.719          0.385          0.000          0.000          1.859          0.075            0.000       4316.802          0.333          1.665          0.324          2.322       2417.027         15.766         37.047          0.000        352.807         37.047        109.145          1.719          0.385          0.000          0.000          1.859          0.075            0.000       4316.802          0.333          1.665          0.324          2.322       2417.027         15.766         37.047          0.000        352.807         37.047
     01/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        108.769          1.716          0.376          0.000          0.000          1.866          0.075            0.000       4316.019          0.333          1.663          0.324          2.319       2417.023         15.777         37.042          0.000        352.809         37.042        108.769          1.716          0.376          0.000          0.000          1.866          0.075            0.000       4316.019          0.333          1.663          0.324          2.319       2417.023         15.777         37.042          0.000        352.809         37.042
     02/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        108.401          1.714          0.368          0.000          0.000          1.877          0.076            0.000       4315.229          0.332          1.660          0.323          2.316       2417.018         15.787         37.038          0.000        352.812         37.038        108.401          1.714          0.368          0.000          0.000          1.877          0.076            0.000       4315.229          0.332          1.660          0.323          2.316       2417.018         15.787         37.038          0.000        352.812         37.038
     03/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        108.041          1.711          0.360          0.000          0.000          1.887          0.077            0.000       4314.446          0.332          1.658          0.322          2.312       2417.014         15.796         37.034          0.000        352.814         37.034        108.041          1.711          0.360          0.000          0.000          1.887          0.077            0.000       4314.446          0.332          1.658          0.322          2.312       2417.014         15.796         37.034          0.000        352.814         37.034
     04/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        107.689          1.709          0.353          0.000          0.000          1.895          0.077            0.000       4313.697          0.332          1.656          0.321          2.310       2417.010         15.805         37.030          0.000        352.816         37.030        107.689          1.709          0.353          0.000          0.000          1.895          0.077            0.000       4313.697          0.332          1.656          0.321          2.310       2417.010         15.805         37.030          0.000        352.816         37.030
     05/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        107.343          1.707          0.346          0.000          0.000          1.906          0.078            0.000       4312.929          0.332          1.654          0.321          2.307       2417.006         15.812         37.027          0.000        352.818         37.027        107.343          1.707          0.346          0.000          0.000          1.906          0.078            0.000       4312.929          0.332          1.654          0.321          2.307       2417.006         15.812         37.027          0.000        352.818         37.027
     06/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        107.004          1.705          0.339          0.000          0.000          1.915          0.078            0.000       4312.172          0.332          1.652          0.320          2.304       2417.002         15.819         37.025          0.000        352.821         37.025        107.004          1.705          0.339          0.000          0.000          1.915          0.078            0.000       4312.172          0.332          1.652          0.320          2.304       2417.002         15.819         37.025          0.000        352.821         37.025
     07/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        106.795          1.702          0.333          0.000          0.000          1.929          0.078            0.000       4311.432          0.332          1.650          0.320          2.302       2416.999         15.824         37.023          0.000        352.823         37.023        106.795          1.702          0.333          0.000          0.000          1.929          0.078            0.000       4311.432          0.332          1.650          0.320          2.302       2416.999         15.824         37.023          0.000        352.823         37.023
     08/08/1993              0          0.000              0          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000              0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000         -0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.080          0.193           0.080          0.643          0.000           0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000          0.000           0.000            0.000          0.000          0.028          0.000          0.000          0.000          0.000           0.000          0.000          0.039        106.766          1.700          0.327          0.000          0.000          1.944          0.079            0.000       4310.674          0.332          1.648          0.320          2.299       2416.995         15.829         37.022          0.000        352.825         37.022        106.766          1.700          0.327          0.000          0.000          1.944          0.079            0.000       4310.674          0.332          1.648          0.320          2.299       2416.995         15.829         37.022          0.000        352.825         37.022
