APSIM output file, version = 5.4
Title = WaterSupply Sample Simulation
           Date        biomass          yield  grain_protein     grain_size            esw      dam_water  channel_water     bore_water     irrigation        deficit
     02/04/1942          0.000          0.000          0.000          0.000        273.689         50.000       1000.000        100.000          0.000        126.737
     03/04/1942          0.000          0.000          0.000          0.000        273.414         50.000       1000.000        100.000          0.000        127.018
     04/04/1942          0.000          0.000          0.000          0.000        273.142         50.000       1000.000        100.000          0.000        127.295
     05/04/1942          0.000          0.000          0.000          0.000        272.874         50.000       1000.000        100.000          0.000        127.569
     06/04/1942          0.000          0.000          0.000          0.000        272.609         50.000       1000.000        100.000          0.000        127.840
     07/04/1942          0.000          0.000          0.000          0.000        272.347         50.000       1000.000        100.000          0.000        128.107
     08/04/1942          0.000          0.000          0.000          0.000        272.087         50.000       1000.000        100.000          0.000        128.372
     09/04/1942          0.000          0.000          0.000          0.000        271.831         50.000       1000.000        100.000          0.000        128.634
     10/04/1942          0.000          0.000          0.000          0.000        271.577         50.000       1000.000        100.000          0.000        128.893
     11/04/1942          0.000          0.000          0.000          0.000        271.325         50.000       1000.000        100.000          0.000        129.149
     12/04/1942          0.000          0.000          0.000          0.000        271.077         50.000       1000.000        100.000          0.000        129.402
     13/04/1942          0.000          0.000          0.000          0.000        270.831         50.000       1000.000        100.000          0.000        129.654
     14/04/1942          0.000          0.000          0.000          0.000        270.587         50.000       1000.000        100.000          0.000        129.902
     15/04/1942          0.000          0.000          0.000          0.000        270.345         50.000       1000.000        100.000          0.000        130.149
     16/04/1942          0.000          0.000          0.000          0.000        270.106         50.000       1000.000        100.000          0.000        130.393
     17/04/1942          0.000          0.000          0.000          0.000        269.869         50.000       1000.000        100.000          0.000        130.634
     18/04/1942          0.000          0.000          0.000          0.000        269.634         50.000       1000.000        100.000          0.000        130.874
     19/04/1942          0.000          0.000          0.000          0.000        269.401         50.000       1000.000        100.000          0.000        131.111
     20/04/1942          0.000          0.000          0.000          0.000        269.171         50.000       1000.000        100.000          0.000        131.346
     21/04/1942          0.000          0.000          0.000          0.000        268.942         50.000       1000.000        100.000          0.000        131.580
     22/04/1942          0.000          0.000          0.000          0.000        268.715         50.000       1000.000        100.000          0.000        131.811
     23/04/1942          0.000          0.000          0.000          0.000        268.490         50.000       1000.000        100.000          0.000        132.041
     24/04/1942          0.000          0.000          0.000          0.000        268.267         50.000       1000.000        100.000          0.000        132.268
     25/04/1942          0.000          0.000          0.000          0.000        268.046         50.000       1000.000        100.000          0.000        132.494
     26/04/1942          0.000          0.000          0.000          0.000        267.826         50.000       1000.000        100.000          0.000        132.718
     27/04/1942          0.000          0.000          0.000          0.000        267.608         50.000       1000.000        100.000          0.000        132.940
     28/04/1942          0.000          0.000          0.000          0.000        267.392         50.000       1000.000        100.000          0.000        133.161
     29/04/1942          0.000          0.000          0.000          0.000        267.177         50.000       1000.000        100.000          0.000        133.380
     30/04/1942          0.000          0.000          0.000          0.000        266.964         50.000       1000.000        100.000          0.000        133.597
     01/05/1942          0.000          0.000          0.000          0.000        266.753         50.000       1000.000        100.000          0.000        133.813
     02/05/1942          0.000          0.000          0.000          0.000        266.543         50.000       1000.000        100.000          0.000        134.027
     03/05/1942          0.000          0.000          0.000          0.000        266.335         50.000       1000.000        100.000          0.000        134.240
     04/05/1942          0.000          0.000          0.000          0.000        266.128         50.000       1000.000        100.000          0.000        134.451
     05/05/1942          0.000          0.000          0.000          0.000        265.922         50.000       1000.000        100.000          0.000        134.660
     06/05/1942          0.000          0.000          0.000          0.000        265.718         50.000       1000.000        100.000          0.000        134.869
     07/05/1942          0.000          0.000          0.000          0.000        265.516         50.000       1000.000        100.000          0.000        135.076
     08/05/1942          0.000          0.000          0.000          0.000        265.314         50.000       1000.000        100.000          0.000        135.281
     09/05/1942          0.000          0.000          0.000          0.000        265.114         50.000       1000.000        100.000          0.000        135.486
     10/05/1942          0.000          0.000          0.000          0.000        264.915         50.000       1000.000        100.000          0.000        135.689
     11/05/1942          0.000          0.000          0.000          0.000        264.718         50.000       1000.000        100.000          0.000        135.890
     12/05/1942          0.000          0.000          0.000          0.000        264.522         50.000       1000.000        100.000          0.000        136.091
     13/05/1942          0.000          0.000          0.000          0.000        264.327         50.000       1000.000        100.000          0.000        136.290
     14/05/1942          0.000          0.000          0.000          0.000        264.133         50.000       1000.000        100.000          0.000        136.488
     15/05/1942          0.000          0.000          0.000          0.000        263.940         50.000       1000.000        100.000          0.000        136.685
     16/05/1942          0.000          0.000          0.000          0.000        263.749         50.000       1000.000        100.000          0.000        136.880
     17/05/1942          0.000          0.000          0.000          0.000        263.558         50.000       1000.000        100.000          0.000        137.075
     18/05/1942          0.000          0.000          0.000          0.000        263.369         50.000       1000.000        100.000          0.000        137.268
     19/05/1942          0.000          0.000          0.000          0.000        263.181         50.000       1000.000        100.000          0.000        137.461
     20/05/1942          0.000          0.000          0.000          0.000        262.994         50.000       1000.000        100.000          0.000        137.652
     21/05/1942          0.000          0.000          0.000          0.000        262.808         50.000       1000.000        100.000          0.000        137.842
     22/05/1942          0.000          0.000          0.000          0.000        262.623         50.000       1000.000        100.000          0.000        138.031
     23/05/1942          0.000          0.000          0.000          0.000        262.439         50.000       1000.000        100.000          0.000        138.219
     24/05/1942          0.000          0.000          0.000          0.000        262.256         50.000       1000.000        100.000          0.000        138.406
     25/05/1942          0.000          0.000          0.000          0.000        262.074         50.000       1000.000        100.000          0.000        138.592
     26/05/1942          0.000          0.000          0.000          0.000        261.893         50.000       1000.000        100.000          0.000        138.777
     27/05/1942          0.000          0.000          0.000          0.000        292.142         50.000       1000.000        100.000          0.000        138.962
     28/05/1942          0.000          0.000          0.000          0.000        389.623         42.000        960.000        100.000         96.000        108.716
     29/05/1942          0.000          0.000          0.000          0.000        391.429         42.000        960.000        100.000          0.000         11.239
     30/05/1942          0.000          0.000          0.000          0.000        389.325         42.000        960.000        100.000          0.000          9.436
     31/05/1942          0.000          0.000          0.000          0.000        386.985         42.000        960.000        100.000          0.000         11.545
     01/06/1942          0.000          0.000          0.000          0.000        385.452         42.000        960.000        100.000          0.000         13.890
     02/06/1942          0.000          0.000          0.000          0.000        383.126         42.000        960.000        100.000          0.000         15.431
     03/06/1942          0.000          0.000          0.000          0.000        381.759         42.000        960.000        100.000          0.000         17.768
     04/06/1942          0.000          0.000          0.000          0.000        380.685         42.000        960.000        100.000          0.000         19.149
     05/06/1942          4.600          0.000          0.000          0.000        379.770         42.000        960.000        100.000          0.000         20.241
     06/06/1942          5.768          0.000          0.000          0.000        381.434         42.000        960.000        100.000          0.000         21.176
     07/06/1942          7.380          0.000          0.000          0.000        378.989         42.000        960.000        100.000          0.000         19.536
     08/06/1942          9.346          0.000          0.000          0.000        378.207         42.000        960.000        100.000          0.000         22.009
     09/06/1942         11.274          0.000          0.000          0.000        377.494         42.000        960.000        100.000          0.000         22.821
     10/06/1942         13.656          0.000          0.000          0.000        376.805         42.000        960.000        100.000          0.000         23.569
     11/06/1942         16.325          0.000          0.000          0.000        376.153         42.000        960.000        100.000          0.000         24.294
     12/06/1942         19.431          0.000          0.000          0.000        375.518         42.000        960.000        100.000          0.000         24.986
     13/06/1942         23.009          0.000          0.000          0.000        374.898         42.000        960.000        100.000          0.000         25.662
     14/06/1942         27.042          0.000          0.000          0.000        374.287         42.000        960.000        100.000          0.000         26.324
     15/06/1942         31.318          0.000          0.000          0.000        373.695         42.000        960.000        100.000          0.000         26.980
     16/06/1942         34.929          0.000          0.000          0.000        373.174         42.000        960.000        100.000          0.000         27.617
     17/06/1942         40.257          0.000          0.000          0.000        372.585         42.000        960.000        100.000          0.000         28.184
     18/06/1942         45.329          0.000          0.000          0.000        372.020         42.000        960.000        100.000          0.000         28.820
     19/06/1942         50.681          0.000          0.000          0.000        371.517         42.000        960.000        100.000          0.000         29.432
     20/06/1942         57.250          0.000          0.000          0.000        379.101         42.000        960.000        100.000          0.000         29.983
     21/06/1942         60.774          0.000          0.000          0.000        380.578         42.000        960.000        100.000          0.000         22.448
     22/06/1942         68.512          0.000          0.000          0.000        378.266         42.000        960.000        100.000          0.000         21.019
     23/06/1942         77.728          0.000          0.000          0.000        375.803         42.000        960.000        100.000          0.000         23.379
     24/06/1942         87.994          0.000          0.000          0.000        374.553         42.000        960.000        100.000          0.000         25.891
     25/06/1942         98.899          0.000          0.000          0.000        373.801         42.000        960.000        100.000          0.000         27.189
     26/06/1942        111.649          0.000          0.000          0.000        373.007         42.000        960.000        100.000          0.000         27.990
     27/06/1942        124.680          0.000          0.000          0.000        372.222         42.000        960.000        100.000          0.000         28.833
     28/06/1942        137.044          0.000          0.000          0.000        371.972         42.000        960.000        100.000          0.000         29.667
     29/06/1942        153.835          0.000          0.000          0.000        371.219         42.000       1000.000        100.000          0.000         29.966
     30/06/1942        173.347          0.000          0.000          0.000        370.396         42.000       1000.000        100.000          0.000         30.769
     01/07/1942        195.876          0.000          0.000          0.000        369.348         42.000       1000.000        100.000          0.000         31.641
     02/07/1942        218.318          0.000          0.000          0.000        368.247         42.000       1000.000        100.000          0.000         32.739
     03/07/1942        243.614          0.000          0.000          0.000        367.371         42.000       1000.000        100.000          0.000         33.889
     04/07/1942        263.500          0.000          0.000          0.000        374.265         42.000       1000.000        100.000          0.000         34.815
     05/07/1942        286.742          0.000          0.000          0.000        372.583         42.000       1000.000        100.000          0.000         27.970
     06/07/1942        303.527          0.000          0.000          0.000        371.497         42.000       1000.000        100.000          0.000         29.702
     07/07/1942        334.452          0.000          0.000          0.000        369.381         42.000       1000.000        100.000          0.000         30.839
     08/07/1942        351.036          0.000          0.000          0.000        368.394         42.000       1000.000        100.000          0.000         33.005
     09/07/1942        369.052          0.000          0.000          0.000        370.075         42.000       1000.000        100.000          0.000         34.043
     10/07/1942        386.197          0.000          0.000          0.000        370.397         42.000       1000.000        100.000          0.000         32.412
     11/07/1942        410.776          0.000          0.000          0.000        404.633         42.000       1000.000        100.000          0.000         32.140
     12/07/1942        449.609          0.000          0.000          0.000        404.819         42.000       1000.000        100.000          0.000         -2.045
     13/07/1942        497.300          0.000          0.000          0.000        402.511         42.000       1000.000        100.000          0.000         -2.180
     14/07/1942        528.816          0.000          0.000          0.000        401.207         42.000       1000.000        100.000          0.000          0.180
     15/07/1942        565.905          0.000          0.000          0.000        401.071         42.000       1000.000        100.000          0.000          1.536
     16/07/1942        613.121          0.000          0.000          0.000        400.364         42.000       1000.000        100.000          0.000          1.726
     17/07/1942        675.140          0.000          0.000          0.000        398.104         42.000       1000.000        100.000          0.000          2.489
     18/07/1942        746.011          0.000          0.000          0.000        395.258         42.000       1000.000        100.000          0.000          4.807
     19/07/1942        819.720          0.000          0.000          0.000        392.351         42.000       1000.000        100.000          0.000          7.714
     20/07/1942        891.460          0.000          0.000          0.000        390.333         42.000       1000.000        100.000          0.000         10.685
     21/07/1942        937.640          0.000          0.000          0.000        389.313         42.000       1000.000        100.000          0.000         12.768
     22/07/1942       1017.527          0.000          0.000          0.000        387.085         42.000       1000.000        100.000          0.000         13.856
     23/07/1942       1104.076          0.000          0.000          0.000        384.508         42.000       1000.000        100.000          0.000         16.155
     24/07/1942       1168.141          0.000          0.000          0.000        382.829         42.000       1000.000        100.000          0.000         18.804
     25/07/1942       1207.870          0.000          0.000          0.000        386.323         42.000       1000.000        100.000          0.000         20.556
     26/07/1942       1288.259          0.000          0.000          0.000        384.630         42.000       1000.000        100.000          0.000         17.136
     27/07/1942       1378.598          0.000          0.000          0.000        382.725         42.000       1000.000        100.000          0.000         18.903
     28/07/1942       1477.683          0.000          0.000          0.000        380.439         42.000       1000.000        100.000          0.000         20.884
     29/07/1942       1568.566          0.000          0.000          0.000        378.590         42.000       1000.000        100.000          0.000         23.245
     30/07/1942       1674.115          0.000          0.000          0.000        376.092         42.000       1000.000        100.000          0.000         25.168
     31/07/1942       1782.445          0.000          0.000          0.000        373.484         42.000       1000.000        100.000          0.000         27.742
     01/08/1942       1889.814          0.000          0.000          0.000        370.625         42.000       1000.000        100.000          0.000         30.425
     02/08/1942       1992.047          0.000          0.000          0.000        368.415         42.000       1000.000        100.000          0.000         33.359
     03/08/1942       2072.870          0.000          0.000          0.000        408.116         24.178       1000.000        100.000         35.644         35.644
     04/08/1942       2186.054          0.000          0.000          0.000        405.629         24.178       1000.000        100.000          0.000         -3.982
     05/08/1942       2306.708          0.000          0.000          0.000        402.759         24.178       1000.000        100.000          0.000         -1.420
     06/08/1942       2431.698          0.000          0.000          0.000        399.747         24.178       1000.000        100.000          0.000          1.525
     07/08/1942       2549.486          0.000          0.000          0.000        396.572         24.178       1000.000        100.000          0.000          4.612
     08/08/1942       2677.850          0.000          0.000          0.000        393.215         24.178       1000.000        100.000          0.000          7.862
     09/08/1942       2810.106          0.000          0.000          0.000        390.196         24.178       1000.000        100.000          0.000         11.294
     10/08/1942       2946.026          0.000          0.000          0.000        386.181         24.178       1000.000        100.000          0.000         14.388
     11/08/1942       3065.542          0.000          0.000          0.000        383.831         24.178       1000.000        100.000          0.000         18.477
     12/08/1942       3192.893          0.000          0.000          0.000        380.074         24.178       1000.000        100.000          0.000         20.902
     13/08/1942       3326.829          0.000          0.000          0.000        376.379         24.178       1000.000        100.000          0.000         24.733
     14/08/1942       3458.657          0.000          0.000          0.000        372.685         24.178       1000.000        100.000          0.000         28.503
     15/08/1942       3599.380          0.000          0.000          0.000        367.779         24.178       1000.000        100.000          0.000         32.272
     16/08/1942       3707.397          0.000          0.000          0.000        403.933         45.552        960.000        100.000         37.253         37.253
     17/08/1942       3846.699          0.000          0.000          0.000        399.470         45.552        960.000        100.000          0.000          1.172
     18/08/1942       3981.242          0.000          0.000          0.000        395.184         45.552        960.000        100.000          0.000          5.711
     19/08/1942       4118.366          0.000          0.000          0.000        390.407         45.552        960.000        100.000          0.000         10.070
     20/08/1942       4253.246          0.000          0.000          0.000        385.460         45.552        960.000        100.000          0.000         14.922
     21/08/1942       4387.401          0.000          0.000          0.000        380.730         45.552        960.000        100.000          0.000         19.943
     22/08/1942       4524.950          0.000          0.000          0.000        375.516         45.552        960.000        100.000          0.000         24.747
     23/08/1942       4608.069          0.000          0.000          0.000        373.323         45.552        960.000        100.000          0.000         30.036
     24/08/1942       4703.513          0.000          0.000          0.000        371.560         45.552        960.000        100.000          0.000         32.303
     25/08/1942       4840.991          0.000          0.000          0.000        367.566         45.552        960.000        100.000          0.000         34.140
     26/08/1942       4978.773          0.000          0.000          0.000        401.297         26.448        960.000        100.000         38.208         38.208
     27/08/1942       5118.199          0.000          0.000          0.000        396.795         26.448        960.000        100.000          0.000          4.551
     28/08/1942       5263.479          0.000          0.000          0.000        391.615         26.448        960.000        100.000          0.000          9.127
     29/08/1942       5392.699          0.000          0.000          0.000        388.521         26.448        960.000        100.000          0.000         14.380
     30/08/1942       5539.424          0.000          0.000          0.000        383.643         26.448        960.000        100.000          0.000         17.547
     31/08/1942       5677.458         43.017         17.130          0.001        379.825         26.448        960.000        100.000          0.000         22.500
     01/09/1942       5820.564         85.206         17.130          0.001        375.185         26.448        960.000        100.000          0.000         26.391
     02/09/1942       5957.328        124.583         17.130          0.001        371.570         26.448        960.000        100.000          0.000         31.104
     03/09/1942       6099.577        163.960         17.130          0.002        367.400         26.448        960.000        100.000          0.000         34.792
     04/09/1942       6242.970        207.969         17.130          0.002        401.655         46.930        920.000        100.000         39.035         39.035
     05/09/1942       6348.734        266.704         17.130          0.003        397.886         46.930        920.000        100.000          0.000          4.853
     06/09/1942       6408.190        323.618         17.130          0.004        398.686         46.930        920.000        100.000          0.000          8.695
     07/09/1942       6518.759        375.900         17.130          0.004        398.014         46.930        920.000        100.000          0.000          7.967
     08/09/1942       6657.157        425.369         17.130          0.005        393.619         46.930        920.000        100.000          0.000          8.712
     09/09/1942       6799.532        524.307         16.979          0.006        388.643         46.930        920.000        100.000          0.000         13.179
     10/09/1942       6938.968        630.526         16.870          0.007        383.635         46.930        920.000        100.000          0.000         18.226
     11/09/1942       7047.027        753.289         16.782          0.009        379.794         46.930        920.000        100.000          0.000         23.306
     12/09/1942       7150.154        887.302         16.714          0.010        377.090         46.930        920.000        100.000          0.000         27.218
     13/09/1942       7290.563       1000.800         16.670          0.012        371.879         46.930        920.000        100.000          0.000         29.994
     14/09/1942       7431.647       1112.644         16.636          0.013        401.855         29.292        920.000        100.000         35.276         35.276
     15/09/1942       7572.084       1274.122         16.597          0.015        395.402         29.292        920.000        100.000          0.000          5.370
     16/09/1942       7674.269       1426.665         16.569          0.017        394.022         29.292        920.000        100.000          0.000         11.895
     17/09/1942       7791.038       1518.324         16.555          0.018        393.090         29.292        920.000        100.000          0.000         13.345
     18/09/1942       7920.208       1621.233         16.540          0.019        388.216         29.292        920.000        100.000          0.000         14.347
     19/09/1942       8050.943       1773.446         16.522          0.021        382.477         29.292        920.000        100.000          0.000         19.291
     20/09/1942       8177.470       1934.924         16.506          0.022        377.257         29.292        920.000        100.000          0.000         25.100
     21/09/1942       8259.016       2106.991         16.441          0.024        371.788         29.292        920.000        100.000          0.000         30.390
     22/09/1942       8309.836       2240.674         16.434          0.026        406.281         51.328        890.000         90.000         35.928         35.928
     23/09/1942       8372.799       2361.782         16.429          0.027        410.294         51.328        900.000         80.000          0.000          1.504
     24/09/1942       8482.521       2446.162         16.425          0.028        406.801         51.328        900.000         80.000          0.000         -2.440
     25/09/1942       8597.718       2545.431         16.422          0.030        402.143         51.328        900.000         80.000          0.000          1.122
     26/09/1942       8706.877       2660.914         16.418          0.031        397.466         51.328        900.000         80.000          0.000          5.848
     27/09/1942       8809.831       2787.317         16.414          0.032        393.662         51.328        900.000         80.000          0.000         10.593
     28/09/1942       8909.999       2922.985         16.410          0.034        388.970         51.328        900.000         80.000          0.000         14.466
     29/09/1942       9005.378       3066.264         16.406          0.036        384.518         51.328        900.000         80.000          0.000         19.226
     30/09/1942       9094.598       3203.586         16.403          0.037        380.824         51.328        900.000         80.000          0.000         23.745
     01/10/1942       9143.601       3335.615         16.400          0.039        380.498         51.328        900.000         80.000          0.000         27.507
     02/10/1942       9219.678       3493.453         16.397          0.041        379.665         51.328        900.000         80.000          0.000         27.901
     03/10/1942       9297.152       3527.370         16.404          0.041        374.572         51.328        900.000         80.000          0.000         28.801
     04/10/1942       9353.985       3527.370         16.404          0.041        370.793         51.328        900.000         80.000          0.000         33.961
     05/10/1942       9402.743       3527.370         16.404          0.041        407.197         32.425        900.000         80.000         37.807         37.807
     06/10/1942       9475.736       3527.370         16.404          0.041        403.532         32.425        900.000         80.000          0.000          1.469
     07/10/1942       9544.401       3527.370         16.404          0.041        399.827         32.425        900.000         80.000          0.000          5.201
     08/10/1942       9568.759       3527.370         16.404          0.041        396.271         32.425        900.000         80.000          0.000          8.973
     09/10/1942       9568.759       3527.370         16.404          0.041        393.352         32.425        900.000         80.000          0.000         12.595
     10/10/1942          0.000          0.000          0.000          0.000        392.168         32.425        900.000         80.000          0.000         15.580
     11/10/1942          0.000          0.000          0.000          0.000        415.940         32.425        900.000         80.000          0.000         16.830
     12/10/1942          0.000          0.000          0.000          0.000        426.066         32.425        900.000         80.000          0.000         -6.876
     13/10/1942          0.000          0.000          0.000          0.000        425.104         32.425        900.000         80.000          0.000        -16.935
     14/10/1942          0.000          0.000          0.000          0.000        425.598         32.425        900.000         80.000          0.000        -15.908
     15/10/1942          0.000          0.000          0.000          0.000        424.328         32.425        900.000         80.000          0.000        -16.334
     16/10/1942          0.000          0.000          0.000          0.000        424.167         32.425        900.000         80.000          0.000        -14.994
     17/10/1942          0.000          0.000          0.000          0.000        422.440         32.425        900.000         80.000          0.000        -14.757
     18/10/1942          0.000          0.000          0.000          0.000        421.412         32.425        900.000         80.000          0.000        -12.948
     19/10/1942          0.000          0.000          0.000          0.000        420.544         32.425        900.000         80.000          0.000        -11.830
     20/10/1942          0.000          0.000          0.000          0.000        418.715         32.425        900.000         80.000          0.000        -10.863
     21/10/1942          0.000          0.000          0.000          0.000        416.911         32.425        900.000         80.000          0.000         -8.768
     22/10/1942          0.000          0.000          0.000          0.000        424.810         32.425        900.000         80.000          0.000         -6.243
     23/10/1942          0.000          0.000          0.000          0.000        423.201         32.425        900.000         80.000          0.000        -13.132
     24/10/1942          0.000          0.000          0.000          0.000        421.525         32.425        900.000         80.000          0.000        -10.353
     25/10/1942          0.000          0.000          0.000          0.000        419.716         32.425        900.000         80.000          0.000         -7.441
     26/10/1942          0.000          0.000          0.000          0.000        423.741         32.425        900.000         80.000          0.000         -4.397
     27/10/1942          0.000          0.000          0.000          0.000        435.469         32.425        900.000         80.000          0.000         -7.235
     28/10/1942          0.000          0.000          0.000          0.000        433.826         32.425        900.000         80.000          0.000        -17.849
     29/10/1942          0.000          0.000          0.000          0.000        432.422         32.425        900.000         80.000          0.000        -15.170
     30/10/1942          0.000          0.000          0.000          0.000        430.963         32.425        900.000         80.000          0.000        -12.798
     31/10/1942          0.000          0.000          0.000          0.000        429.864         32.425        900.000         80.000          0.000        -10.422
     01/11/1942          0.000          0.000          0.000          0.000        429.084         32.425        900.000         80.000          0.000         -8.442
     02/11/1942          0.000          0.000          0.000          0.000        444.320         32.425        900.000         80.000          0.000         -6.803
     03/11/1942          0.000          0.000          0.000          0.000        444.181         32.425        900.000         80.000          0.000        -21.186
     04/11/1942          0.000          0.000          0.000          0.000        442.146         32.425        900.000         80.000          0.000        -20.183
     05/11/1942          0.000          0.000          0.000          0.000        440.074         32.425        900.000         80.000          0.000        -17.255
     06/11/1942          0.000          0.000          0.000          0.000        438.958         32.425        900.000         80.000          0.000        -14.246
     07/11/1942          0.000          0.000          0.000          0.000        472.312         32.425        900.000         80.000          0.000        -12.142
     08/11/1942          0.000          0.000          0.000          0.000        470.479         32.425        900.000         80.000          0.000        -44.227
     09/11/1942          0.000          0.000          0.000          0.000        468.500         32.425        900.000         80.000          0.000        -40.757
     10/11/1942          0.000          0.000          0.000          0.000        466.759         32.425        900.000         80.000          0.000        -36.778
     11/11/1942          0.000          0.000          0.000          0.000        464.359         32.425        900.000         80.000          0.000        -32.723
     12/11/1942          0.000          0.000          0.000          0.000        462.404         32.425        900.000         80.000          0.000        -27.769
     13/11/1942          0.000          0.000          0.000          0.000        461.299         32.425        900.000         80.000          0.000        -23.105
     14/11/1942          0.000          0.000          0.000          0.000        460.366         32.425        900.000         80.000          0.000        -19.222
     15/11/1942          0.000          0.000          0.000          0.000        459.542         32.425        900.000         80.000          0.000        -15.519
     16/11/1942          0.000          0.000          0.000          0.000        460.881         32.425        900.000         80.000          0.000        -12.102
     17/11/1942          0.000          0.000          0.000          0.000        458.798         32.425        900.000         80.000          0.000        -10.936
     18/11/1942          0.000          0.000          0.000          0.000        458.113         32.425        900.000         80.000          0.000         -6.490
     19/11/1942          0.000          0.000          0.000          0.000        457.475         32.425        900.000         80.000          0.000         -3.622
     20/11/1942          0.000          0.000          0.000          0.000        456.875         32.425        900.000         80.000          0.000         -1.003
     21/11/1942          0.000          0.000          0.000          0.000        456.308         32.425        900.000         80.000          0.000          1.364
     22/11/1942          0.000          0.000          0.000          0.000        458.540         32.425        900.000         80.000          0.000          3.485
     23/11/1942          0.000          0.000          0.000          0.000        461.078         32.425        900.000         80.000          0.000          2.603
     24/11/1942          0.000          0.000          0.000          0.000        458.872         32.425        900.000         80.000          0.000          1.221
     25/11/1942          0.000          0.000          0.000          0.000        456.755         32.425        900.000         80.000          0.000          4.407
     26/11/1942          0.000          0.000          0.000          0.000        456.194         32.425        900.000         80.000          0.000          7.346
     27/11/1942          0.000          0.000          0.000          0.000        455.660         32.425        900.000         80.000          0.000          8.591
     28/11/1942          0.000          0.000          0.000          0.000        455.149         32.425        900.000         80.000          0.000          9.689
     29/11/1942          0.000          0.000          0.000          0.000        454.658         32.425        900.000         80.000          0.000         10.660
     30/11/1942          0.000          0.000          0.000          0.000        454.186         32.425        900.000         80.000          0.000         11.525
     01/12/1942          0.000          0.000          0.000          0.000        453.730         32.425        900.000         80.000          0.000         12.300
     02/12/1942          0.000          0.000          0.000          0.000        453.289         32.425        900.000         80.000          0.000         12.998
     03/12/1942          0.000          0.000          0.000          0.000        452.861         32.425        900.000         80.000          0.000         13.633
     04/12/1942          0.000          0.000          0.000          0.000        452.446         32.425        900.000         80.000          0.000         14.214
     05/12/1942          0.000          0.000          0.000          0.000        452.042         32.425        900.000         80.000          0.000         14.750
     06/12/1942          0.000          0.000          0.000          0.000        451.648         32.425        900.000         80.000          0.000         15.250
     07/12/1942          0.000          0.000          0.000          0.000        451.263         32.425        900.000         80.000          0.000         15.718
     08/12/1942          0.000          0.000          0.000          0.000        450.888         32.425        900.000         80.000          0.000         16.161
     09/12/1942          0.000          0.000          0.000          0.000        450.521         32.425        900.000         80.000          0.000         16.581
     10/12/1942          0.000          0.000          0.000          0.000        450.162         32.425        900.000         80.000          0.000         16.982
     11/12/1942          0.000          0.000          0.000          0.000        452.777         32.425        900.000         80.000          0.000         17.368
     12/12/1942          0.000          0.000          0.000          0.000        459.170         32.425        900.000         80.000          0.000         14.793
     13/12/1942          0.000          0.000          0.000          0.000        480.873         32.425        900.000         80.000          0.000          8.457
     14/12/1942          0.000          0.000          0.000          0.000        518.136         32.425        900.000         80.000          0.000        -13.193
     15/12/1942          0.000          0.000          0.000          0.000        522.296         32.425        900.000         80.000          0.000        -49.305
     16/12/1942          0.000          0.000          0.000          0.000        519.852         32.425        900.000         80.000          0.000        -51.442
     17/12/1942          0.000          0.000          0.000          0.000        517.868         32.425        900.000         80.000          0.000        -46.352
     18/12/1942          0.000          0.000          0.000          0.000        515.252         32.425        900.000         80.000          0.000        -41.299
     19/12/1942          0.000          0.000          0.000          0.000        513.542         32.425        900.000         80.000          0.000        -35.351
     20/12/1942          0.000          0.000          0.000          0.000        512.437         32.425        900.000         80.000          0.000        -30.175
     21/12/1942          0.000          0.000          0.000          0.000        511.504         32.425        900.000         80.000          0.000        -25.580
     22/12/1942          0.000          0.000          0.000          0.000        510.681         32.425        900.000         80.000          0.000        -21.217
     23/12/1942          0.000          0.000          0.000          0.000        509.937         32.425        900.000         80.000          0.000        -17.096
     24/12/1942          0.000          0.000          0.000          0.000        509.252         32.425        900.000         80.000          0.000        -13.238
     25/12/1942          0.000          0.000          0.000          0.000        508.614         32.425        900.000         80.000          0.000         -9.662
     26/12/1942          0.000          0.000          0.000          0.000        508.015         32.425        900.000         80.000          0.000         -6.384
     27/12/1942          0.000          0.000          0.000          0.000        516.212         32.425        900.000         80.000          0.000         -3.406
