APSIM output file, version = 5.3
Title = 
           date            das          stage          zadok            lai        biomass          grain      biomass_n        grain_n         tillers      rootdepth            cep       ws_pheno       ws_photo       ws_expan      ws_tiller       Ns_pheno       Ns_photo       Ns_expan      Ns_tiller    n_conc_root    n_conc_leaf    n_conc_stem   n_conc_grain     dm_green()    dm_green(1)    dm_green(2)    dm_green(3)    dm_green(4)    dm_green(5)  dm_senesced() dm_senesced(1) dm_senesced(2) dm_senesced(3) dm_senesced(4) dm_senesced(5) dlt_dm_detached(1) dlt_dm_detached(2) dlt_dm_detached(3) dlt_dm_detached(4) dlt_dm_detached(5)      p_green()     p_green(1)     p_green(2)     p_green(3)     p_green(4)     p_green(5)        p_sen()       p_sen(1)       p_sen(2)       p_sen(3)       p_sen(4)       p_sen(5)    p_demand(1)    p_demand(2)    p_demand(3)    p_demand(4)    p_demand(5)    pfact_photo    pfact_pheno pfact_expansion    pfact_grain      biomass_p green_biomass_p        grain_p         leaf_p         stem_p         root_p     deadleaf_p       flower_p         head_p   p_senesced()       p_dead()  dlt_p_green() dlt_p_retrans() dlt_p_detached()   dlt_p_dead()    dlt_p_sen()  p_conc_stover    p_conc_leaf    p_conc_stem   p_conc_grain p_uptake_stover grain_p_demand    surfaceom_p            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() p_below_ground p_above_ground        systemp cum_error_systemp    dlt_systemp        p_plant   p_pl_up_diff  dlt_residue_p below_gnd_diff            esw           sw()             es         runoff          drain          no3()          nh4() uptake_p_sorghum()       fom_cp()  fom_p_pool3()  fom_p_pool2()  fom_p_pool1()        fom_p()        hum_p()       biom_p()  soil_test_p()       rock_p()    unavail_p()     labile_p() p_below_ground p_above_ground        systemp cum_error_systemp    dlt_systemp        p_plant   p_pl_up_diff  dlt_residue_p below_gnd_diff
     18/12/1992             49          6.000              ?          2.442        314.195          0.000          3.117          0.000           0.000       1296.000         61.857          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.009          0.000        438.753        126.826        197.798         81.939         32.191          0.000          6.128          3.860          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.354          0.052          0.240          0.049          0.013          0.000          0.003          0.002          0.001          0.000          0.000          0.000          0.727          3.393          0.921          0.420          0.000          0.054          0.130           0.054          0.432              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.212        241.561          2.250          1.356          0.000          0.000          5.483          1.150              0.085       1400.000          0.290          0.506          0.001          0.796       2430.890         21.183         34.970          0.000        341.455         34.970       2829.293          3.781       2833.074             0.216          0.000          3.569          0.216         -0.012         -0.073        241.561          2.250          1.356          0.000          0.000          5.483          1.150              0.085       1400.000          0.290          0.506          0.001          0.796       2430.890         21.183         34.970          0.000        341.455         34.970       2829.293          3.781       2833.074             0.216          0.000          3.569          0.216         -0.012         -0.073
     19/12/1992             50          6.133              ?          2.442        322.033          0.000          3.178          0.000           0.000       1323.000         62.661          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.009          0.000        448.924        129.159        197.798         87.425         34.542          0.000          6.381          4.113          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.362          0.053          0.245          0.051          0.014          0.000          0.003          0.002          0.001          0.000          0.000          0.000          0.755          3.354          0.986          0.449          0.000          0.122          0.293           0.122          0.975              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.009           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.200        241.539          2.252          0.818          0.000          0.000          5.223          1.166              0.087       1400.000          0.288          0.493          0.001          0.782       2430.854         21.165         34.962          0.000        341.456         34.962       2829.219          3.856       2833.074             0.216          0.000          3.656          0.216         -0.012         -0.074        241.539          2.252          0.818          0.000          0.000          5.223          1.166              0.087       1400.000          0.288          0.493          0.001          0.782       2430.854         21.165         34.962          0.000        341.456         34.962       2829.219          3.856       2833.074             0.216          0.000          3.656          0.216         -0.012         -0.074
     20/12/1992             51          6.254              ?          2.442        336.303          0.000          3.238          0.000           0.000       1350.000         64.379          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.008          0.000        467.644        133.609        197.798         97.414         38.823          0.000          6.640          4.372          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.370          0.054          0.249          0.052          0.015          0.000          0.003          0.002          0.001          0.000          0.000          0.000          0.770          3.234          1.049          0.477          0.000          0.142          0.341           0.142          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.008           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.190        238.276          2.234          1.545          0.000          0.000          4.967          1.189              0.077       1400.000          0.287          0.481          0.001          0.769       2430.820         21.146         34.961          0.000        341.456         34.961       2829.152          3.923       2833.074             0.216          0.000          3.733          0.216         -0.010         -0.067        238.276          2.234          1.545          0.000          0.000          4.967          1.189              0.077       1400.000          0.287          0.481          0.001          0.769       2430.820         21.146         34.961          0.000        341.456         34.961       2829.152          3.923       2833.074             0.216          0.000          3.733          0.216         -0.010         -0.067
     21/12/1992             52          6.372              ?          2.442        354.853          0.000          3.296          0.000           0.000       1377.000         67.978          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.008          0.000        492.049        139.464        197.798        110.400         44.388          0.000          6.907          4.639          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.376          0.055          0.253          0.054          0.015          0.000          0.003          0.002          0.001          0.000          0.000          0.000          0.806          3.123          1.191          0.538          0.000          0.141          0.340           0.141          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.003          0.000          0.007           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.181        232.658          2.206          2.019          0.000          0.000          4.748          1.214              0.066       1400.000          0.286          0.470          0.001          0.756       2430.785         21.125         34.972          0.000        341.457         34.972       2829.094          3.980       2833.074             0.216          0.000          3.799          0.216         -0.009         -0.057        232.658          2.206          2.019          0.000          0.000          4.748          1.214              0.066       1400.000          0.286          0.470          0.001          0.756       2430.785         21.125         34.972          0.000        341.457         34.972       2829.094          3.980       2833.074             0.216          0.000          3.799          0.216         -0.009         -0.057
     22/12/1992             53          6.484              ?          2.436        374.831          0.000          3.352          0.000           0.000       1404.000         72.136          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.007          0.000        518.340        145.777        197.798        124.384         50.381          0.000          7.186          4.918          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.382          0.055          0.256          0.055          0.016          0.000          0.004          0.002          0.001          0.000          0.000          0.000          0.857          3.016          1.379          0.619          0.000          0.125          0.300           0.125          0.999              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.174        226.344          2.175          2.157          0.000          0.000          4.598          1.205              0.055       1400.000          0.284          0.458          0.000          0.743       2430.750         21.103         34.993          0.000        341.458         34.993       2829.047          4.027       2833.074             0.216          0.000          3.853          0.216         -0.007         -0.047        226.344          2.175          2.157          0.000          0.000          4.598          1.205              0.055       1400.000          0.284          0.458          0.000          0.743       2430.750         21.103         34.993          0.000        341.458         34.993       2829.047          4.027       2833.074             0.216          0.000          3.853          0.216         -0.007         -0.047
     23/12/1992             54          6.596              ?          2.429        395.456          0.000          3.407          0.000           0.000       1431.000         77.162          1.000          1.000          1.000              ?          1.000          0.912          1.000              ?          0.001          0.011          0.007          0.000        545.480        152.292        197.798        138.821         56.569          0.000          7.477          5.209          2.268          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.386          0.056          0.258          0.056          0.016          0.000          0.004          0.003          0.001          0.000          0.000          0.000          0.913          2.921          1.581          0.705          0.000          0.100          0.240           0.100          0.800              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.168        220.009          2.146          1.309          0.000          0.000          4.509          1.169              0.048       1400.000          0.283          0.447          0.000          0.730       2430.714         21.080         35.023          0.000        341.459         35.023       2829.005          4.069       2833.074             0.216          0.000          3.901          0.216         -0.006         -0.042        220.009          2.146          1.309          0.000          0.000          4.509          1.169              0.048       1400.000          0.283          0.447          0.000          0.730       2430.714         21.080         35.023          0.000        341.459         35.023       2829.005          4.069       2833.074             0.216          0.000          3.901          0.216         -0.006         -0.042
     24/12/1992             55          6.724              ?          2.426        416.005          0.000          3.460          0.000           0.000       1458.000         82.031          1.000          1.000          1.000              ?          1.000          0.911          1.000              ?          0.001          0.011          0.006          0.000        572.504        158.769        197.795        153.206         62.734          0.000          7.784          5.514          2.271          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.390          0.056          0.260          0.057          0.017          0.000          0.004          0.003          0.001          0.000          0.000          0.000          0.973          2.830          1.784          0.793          0.000          0.071          0.171           0.071          0.570              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.004           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.163        214.094          2.120          1.046          0.000          0.000          4.494          1.107              0.042       1400.000          0.281          0.435          0.000          0.716       2430.676         21.055         35.061          0.000        341.460         35.061       2828.968          4.106       2833.074             0.216          0.000          3.943          0.216         -0.005         -0.037        214.094          2.120          1.046          0.000          0.000          4.494          1.107              0.042       1400.000          0.281          0.435          0.000          0.716       2430.676         21.055         35.061          0.000        341.460         35.061       2828.968          4.106       2833.074             0.216          0.000          3.943          0.216         -0.005         -0.037
     25/12/1992             56          6.847              ?          2.417        435.813          0.000          3.511          0.000           0.000       1485.000         87.586          1.000          1.000          1.000              ?          1.000          0.912          1.000              ?          0.001          0.011          0.006          0.000        597.755        164.988        197.019        167.072         68.676          0.000          8.878          5.831          3.047          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.394          0.057          0.261          0.058          0.017          0.000          0.004          0.003          0.002          0.000          0.000          0.000          1.032          2.732          1.975          0.875          0.000          0.041          0.099           0.041          0.329              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.004          0.000          0.004           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.160        207.642          2.093          0.897          0.000          0.000          4.532          1.026              0.037       1400.000          0.280          0.422          0.000          0.702       2430.637         21.028         35.106          0.000        341.461         35.106       2828.934          4.140       2833.074             0.216         -0.000          3.980          0.216         -0.003         -0.034        207.642          2.093          0.897          0.000          0.000          4.532          1.026              0.037       1400.000          0.280          0.422          0.000          0.702       2430.637         21.028         35.106          0.000        341.461         35.106       2828.934          4.140       2833.074             0.216         -0.000          3.980          0.216         -0.003         -0.034
     26/12/1992             57          6.967              ?          2.404        452.057          0.000          3.560          0.000           0.000       1512.000         93.435          1.000          1.000          1.000              ?          1.000          0.913          1.000              ?          0.001          0.011          0.006          0.000        617.953        170.019        195.943        178.442         73.549          0.000         10.284          6.161          4.123          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.396          0.057          0.262          0.059          0.018          0.000          0.005          0.003          0.002          0.000          0.000          0.000          1.088          2.622          2.150          0.951          0.000          0.014          0.033           0.014          0.109              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.005          0.000          0.003           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.158        200.995          2.065          0.798          0.000          0.000          4.622          0.928              0.033       1400.000          0.278          0.410          0.000          0.688       2430.597         21.000         35.155          0.000        341.463         35.155       2828.904          4.170       2833.074             0.216          0.000          4.012          0.216         -0.002         -0.030        200.995          2.065          0.798          0.000          0.000          4.622          0.928              0.033       1400.000          0.278          0.410          0.000          0.688       2430.597         21.000         35.155          0.000        341.463         35.155       2828.904          4.170       2833.074             0.216          0.000          4.012          0.216         -0.002         -0.030
     27/12/1992             58          7.000              ?          2.388        469.673          0.000          3.619          0.000           0.000       1539.000         98.305          1.000          1.000          1.000              ?          1.000          0.914          1.000              ?          0.001          0.011          0.006          0.000        639.748        175.492        194.649        190.773         78.834          0.000         11.918          6.502          5.416          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.400          0.058          0.263          0.061          0.018          0.000          0.006          0.003          0.003          0.000          0.000          0.000          1.135          2.516          2.283          1.009          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.006          0.000          0.005           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.149        199.374          2.068          2.152          0.000          0.000          4.635          0.887              0.045       1400.000          0.276          0.396          0.000          0.673       2430.551         20.970         35.209          0.000        341.465         35.209       2828.868          4.206       2833.074             0.216          0.000          4.058          0.216         -0.009         -0.036        199.374          2.068          2.152          0.000          0.000          4.635          0.887              0.045       1400.000          0.276          0.396          0.000          0.673       2430.551         20.970         35.209          0.000        341.465         35.209       2828.868          4.206       2833.074             0.216          0.000          4.058          0.216         -0.009         -0.036
     28/12/1992             59          8.000              ?          2.371        489.345          0.000          3.675          0.000           0.000       1539.000        104.421          1.000          1.000          1.000              ?          1.000          0.915          1.000              ?          0.001          0.011          0.005          0.000        659.423        176.852        193.292        210.446         78.834          0.000         13.627          6.852          6.774          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.402          0.058          0.263          0.062          0.019          0.000          0.007          0.003          0.003          0.000          0.000          0.000          1.184          2.454          2.455          1.083          0.000          0.000          0.000           0.000          0.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.007          0.000          0.003           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.141        190.633          2.027          2.624          0.000          0.000          4.635          0.794              0.032       1400.000          0.275          0.383          0.000          0.658       2430.511         20.947         35.260          0.000        341.467         35.260       2828.843          4.231       2833.074             0.216          0.000          4.090          0.216         -0.007         -0.025        190.633          2.027          2.624          0.000          0.000          4.635          0.794              0.032       1400.000          0.275          0.383          0.000          0.658       2430.511         20.947         35.260          0.000        341.467         35.260       2828.843          4.231       2833.074             0.216          0.000          4.090          0.216         -0.007         -0.025
     29/12/1992             60          8.050              ?          2.356        508.958          4.903          3.722          0.023           0.000       1539.000        112.436          1.000          1.000          0.903              ?          1.000          0.916          1.000              ?          0.001          0.011          0.005          0.005        677.459        176.498        192.067        225.156         78.834          4.903         15.204          7.206          7.998          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.430          0.059          0.264          0.063          0.019          0.025          0.007          0.003          0.004          0.000          0.000          0.000          1.193          2.219          2.126          0.840          0.000          0.574          1.000           0.574          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.007          0.000          0.003           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.135        181.397          1.989          2.821          0.000          0.000          4.605          0.732              0.026       1400.000          0.273          0.372          0.000          0.645       2430.473         20.928         35.307          0.000        341.470         35.307       2828.823          4.506       2833.329             0.471          0.255          4.371          0.471         -0.006         -0.020        181.397          1.989          2.821          0.000          0.000          4.605          0.732              0.026       1400.000          0.273          0.372          0.000          0.645       2430.473         20.928         35.307          0.000        341.470         35.307       2828.823          4.506       2833.329             0.471          0.255          4.371          0.471         -0.006         -0.020
     30/12/1992             61          8.083              ?          2.318        525.723          9.094          3.763          0.103           0.000       1539.000        114.902          1.000          1.000          1.000              ?          1.000          0.901          1.000              ?          0.001          0.011          0.005          0.011        692.012        176.145        190.209        237.729         78.834          9.094         17.416          7.559          9.856          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.431          0.059          0.263          0.064          0.020          0.025          0.008          0.003          0.005          0.000          0.000          0.000          1.184          2.168          2.307          0.836          0.000          0.625          1.000           0.625          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.008          0.000          0.002           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.130        178.251          1.975          0.680          0.000          0.000          4.568          0.699              0.022       1400.000          0.272          0.361          0.000          0.633       2430.440         20.911         35.351          0.000        341.472         35.351       2828.808          4.522       2833.330             0.471          0.000          4.392          0.471         -0.005         -0.016        178.251          1.975          0.680          0.000          0.000          4.568          0.699              0.022       1400.000          0.272          0.361          0.000          0.633       2430.440         20.911         35.351          0.000        341.472         35.351       2828.808          4.522       2833.330             0.471          0.000          4.392          0.471         -0.005         -0.016
     31/12/1992             62          8.111              ?          2.264        543.411         13.516          3.803          0.210           0.000       1539.000        118.371          1.000          1.000          1.000              ?          1.000          0.892          1.000              ?          0.001          0.011          0.005          0.016        708.994        175.793        189.856        250.995         78.834         13.516         18.121          7.911         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.433          0.059          0.252          0.063          0.019          0.040          0.009          0.003          0.005          0.000          0.000          0.000          1.178          2.114          2.464          0.833          0.000          0.577          1.000           0.577          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.002           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.125        174.149          1.958          0.633          0.000          0.000          4.507          0.688              0.019       1400.000          0.271          0.352          0.000          0.623       2430.410         20.895         35.391          0.000        341.474         35.391       2828.793          4.537       2833.330             0.471          0.000          4.411          0.471         -0.004         -0.015        174.149          1.958          0.633          0.000          0.000          4.507          0.688              0.019       1400.000          0.271          0.352          0.000          0.623       2430.410         20.895         35.391          0.000        341.474         35.391       2828.793          4.537       2833.330             0.471          0.000          4.411          0.471         -0.004         -0.015
     01/01/1993             63          8.138              ?          2.208        562.018         18.168          3.840          0.319           0.000       1539.000        122.503          1.000          1.000          1.000              ?          1.000          0.881          1.000              ?          0.001          0.010          0.004          0.018        727.249        175.441        189.856        264.950         78.834         18.168         18.473          8.263         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.434          0.059          0.236          0.061          0.019          0.059          0.009          0.004          0.005          0.000          0.000          0.000          1.173          2.214          2.647          0.835          0.000          0.526          1.000           0.526          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.002           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.122        169.421          1.938          0.596          0.000          0.000          4.433          0.688              0.017       1400.000          0.269          0.344          0.000          0.613       2430.382         20.881         35.427          0.000        341.477         35.427       2828.780          4.550       2833.330             0.471          0.000          4.428          0.471         -0.004         -0.013        169.421          1.938          0.596          0.000          0.000          4.433          0.688              0.017       1400.000          0.269          0.344          0.000          0.613       2430.382         20.881         35.427          0.000        341.477         35.427       2828.780          4.550       2833.330             0.471          0.000          4.428          0.471         -0.004         -0.013
     02/01/1993             64          8.164              ?          2.152        580.105         22.690          3.874          0.421           0.000       1539.000        126.627          1.000          1.000          1.000              ?          1.000          0.871          1.000              ?          0.001          0.010          0.004          0.019        744.986        175.091        189.856        278.516         78.834         22.690         18.824          8.614         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.435          0.059          0.219          0.060          0.018          0.079          0.009          0.004          0.005          0.000          0.000          0.000          1.167          2.365          2.842          0.838          0.000          0.475          1.000           0.475          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001          -0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.119        164.734          1.919          0.564          0.000          0.000          4.349          0.689              0.014       1400.000          0.268          0.336          0.000          0.605       2430.358         20.869         35.458          0.000        341.478         35.458       2828.768          4.561       2833.329             0.471         -0.000          4.442          0.471         -0.003         -0.012        164.734          1.919          0.564          0.000          0.000          4.349          0.689              0.014       1400.000          0.268          0.336          0.000          0.605       2430.358         20.869         35.458          0.000        341.478         35.458       2828.768          4.561       2833.329             0.471         -0.000          4.442          0.471         -0.003         -0.012
     03/01/1993             65          8.190              ?          2.097        597.698         27.088          3.905          0.521           0.000       1539.000        131.283          1.000          1.000          1.000              ?          1.000          0.858          1.000              ?          0.001          0.009          0.004          0.019        762.228        174.740        189.856        291.710         78.834         27.088         19.174          8.964         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.436          0.059          0.202          0.060          0.018          0.098          0.009          0.004          0.005          0.000          0.000          0.000          1.162          2.528          3.030          0.843          0.000          0.430          1.000           0.430          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001          -0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.117        159.540          1.898          0.537          0.000          0.000          4.257          0.688              0.012       1400.000          0.267          0.330          0.000          0.598       2430.338         20.859         35.484          0.000        341.480         35.484       2828.758          4.571       2833.330             0.471          0.000          4.454          0.471         -0.002         -0.010        159.540          1.898          0.537          0.000          0.000          4.257          0.688              0.012       1400.000          0.267          0.330          0.000          0.598       2430.338         20.859         35.484          0.000        341.480         35.484       2828.758          4.571       2833.330             0.471          0.000          4.454          0.471         -0.002         -0.010
     04/01/1993             66          8.221              ?          2.050        612.930         46.585          3.933          0.602           0.000       1539.000        135.254          1.000          1.000          1.000              ?          1.000          0.848          1.000              ?          0.001          0.009          0.004          0.013        777.111        174.391        189.856        287.445         78.834         46.585         19.524          9.314         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.437          0.060          0.184          0.060          0.017          0.117          0.009          0.004          0.005          0.000          0.000          0.000          1.157          2.689          3.206          0.848          0.000          0.389          0.935           0.389          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.116        155.056          1.880          0.513          0.000          0.000          4.183          0.687              0.010       1400.000          0.267          0.324          0.000          0.591       2430.319         20.849         35.508          0.000        341.482         35.508       2828.749          4.580       2833.329             0.471         -0.000          4.464          0.471         -0.001         -0.009        155.056          1.880          0.513          0.000          0.000          4.183          0.687              0.010       1400.000          0.267          0.324          0.000          0.591       2430.319         20.849         35.508          0.000        341.482         35.508       2828.749          4.580       2833.329             0.471         -0.000          4.464          0.471         -0.001         -0.009
     05/01/1993             67          8.253              ?          2.010        624.798         65.322          3.962          0.670           0.000       1539.000        137.487          1.000          1.000          1.000              ?          1.000          0.840          1.000              ?          0.001          0.009          0.004          0.010        788.631        174.042        189.856        280.577         78.834         65.322         19.872          9.662         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.439          0.060          0.148          0.058          0.016          0.157          0.009          0.004          0.005          0.000          0.000          0.000          1.152          2.849          3.149          0.854          0.000          0.279          0.669           0.279          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.001           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.114        154.171          1.881          1.653          0.000          0.000          4.130          0.679              0.014       1400.000          0.266          0.319          0.000          0.584       2430.298         20.837         35.534          0.000        341.484         35.534       2828.737          4.592       2833.329             0.471          0.000          4.478          0.471         -0.002         -0.012        154.171          1.881          1.653          0.000          0.000          4.130          0.679              0.014       1400.000          0.266          0.319          0.000          0.584       2430.298         20.837         35.534          0.000        341.484         35.534       2828.737          4.592       2833.329             0.471          0.000          4.478          0.471         -0.002         -0.012
     06/01/1993             68          8.282              ?          1.967        636.404         82.801          4.053          0.738           0.000       1539.000        139.437          1.000          1.000          1.000              ?          1.000          0.828          1.000              ?          0.001          0.008          0.005          0.009        799.888        173.694        189.856        274.704         78.834         82.801         20.220         10.010         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.450          0.061          0.152          0.060          0.017          0.160          0.009          0.004          0.005          0.000          0.000          0.000          1.148          3.201          3.074          0.868          0.000          0.191          0.459           0.191          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.012           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.108        178.616          2.048          1.605          0.000          0.000          3.628          0.835              0.117       1400.000          0.264          0.308          0.000          0.572       2430.255         20.798         35.516          0.000        341.486         35.516       2828.627          4.703       2833.329             0.471          0.000          4.595          0.471         -0.006         -0.110        178.616          2.048          1.605          0.000          0.000          3.628          0.835              0.117       1400.000          0.264          0.308          0.000          0.572       2430.255         20.798         35.516          0.000        341.486         35.516       2828.627          4.703       2833.329             0.471          0.000          4.595          0.471         -0.006         -0.110
     07/01/1993             69          8.311              ?          1.925        649.930        101.018          4.145          0.804           0.000       1539.000        142.189          1.000          1.000          1.000              ?          0.984          0.819          1.000              ?          0.002          0.008          0.005          0.008        813.067        173.347        189.856        270.013         78.834        101.018         20.568         10.358         10.210          0.000          0.000          0.000              0.000              0.000              0.000              0.000              0.000          0.466          0.063          0.153          0.061          0.017          0.172          0.009          0.004          0.005          0.000          0.000          0.000          1.130          3.160          2.974          0.857          0.000          0.136          0.327           0.136          1.000              ?               ?              ?              ?              ?              ?              ?              ?              ?          0.009          0.000          0.016           0.000            0.000          0.000              ?              ?              ?              ?              ?               ?              ?          0.102        199.729          2.179          1.935          0.000          0.000          3.012          0.986              0.156       1400.000          0.262          0.299          0.000          0.561       2430.215         20.766         35.447          0.000        341.487         35.447       2828.477          4.852       2833.329             0.471         -0.000          4.751          0.471         -0.006         -0.150        199.729          2.179          1.935          0.000          0.000          3.012          0.986              0.156       1400.000          0.262          0.299          0.000          0.561       2430.215         20.766         35.447          0.000        341.487         35.447       2828.477          4.852       2833.329             0.471         -0.000          4.751          0.471         -0.006         -0.150
