Summary_file = fieldpea.sum
Title = fieldpea sample
       day      year           date       sw_dep()         runoff          drain             es            eos             eo           rain     residue_wt  residue_cover      residue_n       das          stage            lai        biomass  green_biomass          yield             ep    swdef_photo    nfact_photo     root_depth        node_no        leaf_wt        stem_wt flowering_date maturity_date        leaf_no            esw
     (day)    (year)             ()           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)           (mm)        (kg/ha)      (m^2/m^2)        (kg/ha)    (days)             ()      (m^2/m^2)        (kg/ha)        (kg/ha)        (kg/ha)           (mm)             ()             ()           (mm)     (nodes/m2)        (g/m^2)        (g/m^2)          (doy)         (doy)    (leaves/m2)           (mm)
       200      2003    19/Jul/2003        396.801          0.000          0.000          0.522          1.933          2.167          0.000        246.562          0.048          4.019        25          3.192          0.107        170.435        170.435          0.000          0.051          1.000          1.000        222.165          2.523         15.217          1.826              0             0          3.472        104.801
       201      2003    20/Jul/2003        396.226          0.000          0.000          0.493          2.123          2.390          0.000        245.124          0.048          3.995        26          3.209          0.112        175.344        175.344          0.000          0.082          1.000          1.000        229.857          2.675         15.414          2.121              0             0          3.767        104.226
       202      2003    21/Jul/2003        395.658          0.000          0.000          0.468          1.593          1.802          0.000        243.127          0.047          3.963        27          3.237          0.118        180.330        180.330          0.000          0.099          1.000          1.000        240.567          2.915         15.613          2.420              0             0          4.248        103.658
       203      2003    22/Jul/2003        395.135          0.000          0.000          0.847          2.056          2.338          0.400        242.055          0.047          3.945        28          3.263          0.126        186.987        186.987          0.000          0.076          1.000          1.000        250.767          3.140         15.879          2.819              0             0          4.719        103.135
       204      2003    23/Jul/2003        394.672          0.000          0.000          0.428          1.424          1.631          0.000        241.792          0.047          3.941        29          3.280          0.131        191.065        191.065          0.000          0.034          1.000          1.000        258.587          3.295         16.043          3.064              0             0          5.056        102.672
       205      2003    24/Jul/2003        402.029          0.000          0.000          1.601          1.601          1.841          9.000        235.927          0.046          3.845        30          3.300          0.137        196.096        196.096          0.000          0.043          1.000          1.000        266.960          3.466         16.244          3.366              0             0          5.439        110.028
       206      2003    25/Jul/2003        407.618          0.000          0.000          1.768          1.768          2.043          7.400        229.609          0.045          3.742        31          3.321          0.145        202.170        202.170          0.000          0.042          1.000          1.000        275.757          3.650         16.487          3.730              0             0          5.862        115.618
       207      2003    26/Jul/2003        407.006          0.000          0.000          1.365          1.365          1.586          0.800        226.216          0.044          3.687        32          3.335          0.149        206.105        206.105          0.000          0.047          1.000          1.000        282.387          3.770         16.644          3.966              0             0          6.147        115.006
       208      2003    27/Jul/2003        405.388          0.000          0.000          1.512          2.076          2.422          0.000        221.405          0.043          3.609        33          3.354          0.158        213.547        213.547          0.000          0.106          1.000          1.000        290.802          3.942         16.942          4.413              0             0          6.563        113.388
       209      2003    28/Jul/2003        403.594          0.000          0.000          1.688          1.688          1.983          0.000        214.410          0.042          3.495        34          3.382          0.168        221.311        221.311          0.000          0.106          1.000          1.000        301.597          4.185         17.252          4.879              0             0          7.164        111.594
       210      2003    29/Jul/2003        404.932          0.000          0.000          1.792          1.792          2.121          3.200        211.480          0.041          3.447        35          3.396          0.175        227.509        227.509          0.000          0.070          1.000          1.000        308.397          4.310         17.500          5.251              0             0          7.469        112.932
       211      2003    30/Jul/2003        403.707          0.000          0.000          1.567          1.567          1.866          0.400        209.837          0.041          3.420        36          3.407          0.181        232.136        232.136          0.000          0.058          1.000          1.000        313.710          4.405         17.685          5.528              0             0          7.697        111.707
       212      2003    31/Jul/2003        402.202          0.000          0.000          1.442          1.442          1.724          0.000        208.056          0.041          3.391        37          3.419          0.186        236.885        236.885          0.000          0.063          1.000          1.000        319.532          4.511         17.875          5.813              0             0          7.949        110.202
       213      2003    01/Aug/2003        401.009          0.000          0.000          1.056          2.123          2.551          0.000        205.484          0.040          3.349        38          3.436          0.197        245.832        245.832          0.000          0.137          1.000          1.000        327.140          4.660         18.233          6.350              0             0          8.295        109.009
       214      2003    02/Aug/2003        399.943          0.000          0.000          0.862          2.144          2.600          0.000        203.217          0.040          3.312        39          3.455          0.209        255.636        255.636          0.000          0.205          1.000          1.000        335.045          4.824         18.625          6.938              0             0          8.669        107.943
       215      2003    03/Aug/2003        399.108          0.000          0.000          0.747          1.236          1.514          0.000        200.560          0.039          3.269        40          3.477          0.217        262.509        262.509          0.000          0.088          1.000          1.000        344.225          5.019         18.900          7.351              0             0          9.103        107.108
       216      2003    04/Aug/2003        398.233          0.000          0.000          0.668          1.502          1.851          0.000        196.839          0.039          3.208        41          3.509          0.230        272.979        272.979          0.000          0.207          1.000          1.000        356.210          5.297         19.319          7.979              0             0          9.702        106.233
       217      2003    05/Aug/2003        400.859          0.000          0.000          1.514          1.514          1.885          4.200        190.666          0.037          3.108        42          3.533          0.241        282.722        282.722          0.000          0.059          1.000          1.000        365.730          5.502         19.709          8.563              0             0         10.126        108.859
       218      2003    06/Aug/2003        401.836          0.000          0.000          1.506          1.506          1.892          2.600        184.951          0.036          3.014        43          3.555          0.253        292.701        292.701          0.000          0.117          1.000          1.000        375.037          5.700         20.108          9.162              0             0         10.524        109.836
       219      2003    07/Aug/2003        399.714          0.000          0.000          1.927          1.927          2.443          0.000        180.432          0.035          2.941        44          3.576          0.269        305.591        305.591          0.000          0.195          1.000          1.000        383.877          5.885         20.624          9.935              0             0         10.881        107.714
       220      2003    08/Aug/2003        398.728          0.000          0.000          0.801          1.898          2.436          0.000        176.448          0.035          2.876        45          3.598          0.285        319.278        319.278          0.000          0.185          1.000          1.000        392.760          6.072         21.171         10.757              0             0         11.230        106.728
       221      2003    09/Aug/2003        397.912          0.000          0.000          0.707          1.633          2.123          0.000        174.212          0.034          2.839        46          3.613          0.298        329.944        329.944          0.000          0.110          1.000          1.000        399.857          6.205         21.598         11.397              0             0         11.472        105.912
       222      2003    10/Aug/2003        397.250          0.000          0.000          0.631          0.631          0.829          0.000        173.157          0.034          2.822        47          3.622          0.302        333.213        333.213          0.000          0.031          1.000          1.000        404.872          6.285         21.729         11.593              0             0         11.613        105.250
       223      2003    11/Aug/2003        407.572          0.000          0.000          0.979          0.979          1.290         11.400        168.957          0.033          2.754        48          3.642          0.311        340.948        340.948          0.000          0.099          1.000          1.000        413.245          6.457         22.038         12.057              0             0         11.911        115.572
       224      2003    12/Aug/2003        405.821          0.000          0.000          1.508          1.508          2.000          0.000        162.101          0.032          2.642        49          3.671          0.329        356.231        356.231          0.000          0.242          1.000          1.000        424.507          6.713         22.649         12.974              0             0         12.342        113.821
       225      2003    13/Aug/2003        409.370          0.000          0.000          0.990          0.990          1.331          4.600        156.506          0.031          2.551        50          3.696          0.341        366.228        366.228          0.000          0.062          1.000          1.000        434.495          6.932         23.049         13.574              0             0         12.691        117.370
       226      2003    14/Aug/2003        407.459          0.000          0.000          1.742          1.742          2.363          0.000        153.282          0.030          2.498        51          3.715          0.360        381.735        381.735          0.000          0.169          1.000          1.000        442.570          7.094         23.669         14.504              0             0         12.938        115.459
       227      2003    15/Aug/2003        414.719          0.000          0.000          1.061          1.061          1.460          8.400        149.450          0.029          2.436        52          3.735          0.373        392.276        392.276          0.000          0.078          1.000          1.000        451.070          7.269         24.091         15.137              0             0         13.201        122.719
       228      2003    16/Aug/2003        412.562          0.000          0.000          1.923          1.923          2.670          0.000        147.039          0.029          2.396        53          3.750          0.393        409.505        409.505          0.000          0.235          1.000          1.000        458.252          7.405         24.780         16.170              0             0         13.405        120.562
       229      2003    17/Aug/2003        411.329          0.000          0.000          0.957          1.584          2.233          0.000        143.885          0.028          2.345        54          3.771          0.414        426.969        426.969          0.000          0.276          1.000          1.000        466.922          7.585         25.479         17.218              0             0         13.675        119.329
       230      2003    18/Aug/2003        411.114          0.000          0.000          1.289          1.289          1.845          1.200        142.732          0.028          2.326        55          3.782          0.427        437.243        437.243          0.000          0.127          1.000          1.000        472.235          7.680         25.890         17.835              0             0         13.817        119.114
       231      2003    19/Aug/2003        408.999          0.000          0.000          1.884          1.884          2.722          0.000        141.587          0.028          2.308        56          3.794          0.446        453.565        453.565          0.000          0.231          1.000          1.000        477.887          7.786         26.543         18.814              0             0         13.976        116.999
       232      2003    20/Aug/2003        408.215          0.000          0.000          0.702          0.702          1.028          0.000        140.319          0.028          2.287        57          3.806          0.455        460.460        460.460          0.000          0.082          1.000          1.000        484.007          7.895         26.818         19.228              0             0         14.139        116.215
       233      2003    21/Aug/2003        419.716          0.000          0.000          1.798          1.798          2.652         13.600        135.760          0.027          2.213        58          3.830          0.486        486.350        486.350          0.000          0.301          1.000          1.000        493.697          8.105         27.854         20.781              0             0         14.454        127.716
       234      2003    22/Aug/2003        417.496          0.000          0.000          1.704          2.039          3.074          0.000        131.552          0.026          2.144        59          3.855          0.524        518.665        518.665          0.000          0.516          1.000          1.000        503.685          8.324         29.147         22.720              0             0         14.782        125.496
       235      2003    23/Aug/2003        416.562          0.000          0.000          0.849          0.849          1.315          0.000        127.765          0.025          2.082        60          3.880          0.542        533.584        533.584          0.000          0.085          1.000          1.000        513.545          8.539         29.743         23.615              0             0         15.105        124.562
       236      2003    24/Aug/2003        414.619          0.000          0.000          1.686          1.686          2.643          0.000        124.421          0.025          2.028        61          3.904          0.579        564.431        564.431          0.000          0.257          1.000          1.000        523.448          8.755         30.977         25.466              0             0         15.429        122.619
       237      2003    25/Aug/2003        428.513          0.000          0.000          1.484          1.484          2.386         15.600        120.959          0.024          1.971        62          3.926          0.612        591.873        591.873          0.000          0.221          1.000          1.000        532.415          8.944         32.075         27.112              0             0         15.712        136.513
       238      2003    26/Aug/2003        432.589          0.000          0.000          1.599          1.599          2.628          6.000        118.876          0.023          1.937        63          3.941          0.644        617.976        617.976          0.000          0.325          1.000          1.000        539.470          9.076         33.119         28.679              0             0         15.911        140.589
       239      2003    27/Aug/2003        431.844          0.000          0.000          1.512          1.512          2.537          1.200        116.208          0.023          1.894        64          3.960          0.679        647.204        647.204          0.000          0.433          1.000          1.000        547.588          9.240         34.288         30.432              0             0         16.157        139.844
       240      2003    28/Aug/2003        429.845          0.000          0.000          1.412          1.628          2.794          0.000        113.205          0.022          1.845        65          3.982          0.723        683.868        683.868          0.000          0.586          1.000          1.000        556.682          9.432         35.755         32.632              0             0         16.446        137.845
       241      2003    29/Aug/2003        428.005          0.000          0.000          1.228          1.228          2.166          0.000        109.086          0.022          1.778        66          4.000          0.764        718.658        718.658          0.000          0.613          1.000          1.000        567.860          9.686         37.146         34.720              0             0         16.826        136.005
       242      2003    30/Aug/2003        426.137          0.000          0.000          1.564          1.564          2.830          0.000        107.286          0.021          1.749        67          4.025          0.809        756.111        756.111          0.000          0.303          1.000          1.000        575.765          9.844         38.644         36.967              0             0         17.062        134.137
       243      2003    31/Aug/2003        424.348          0.000          0.000          1.436          1.436          2.670          0.000        105.611          0.021          1.721        68          4.041          0.854        793.654        793.654          0.000          0.354          1.000          1.000        583.840         10.006         40.146         39.219              0             0         17.306        132.348
       244      2003    01/Sep/2003        422.607          0.000          0.000          1.327          1.327          2.533          0.000        104.814          0.021          1.708        69          4.052          0.889        822.318        822.318          0.000          0.414          1.000          1.000        589.747         10.117         41.293         40.939              0             0         17.473        130.607
       245      2003    02/Sep/2003        428.472          0.000          0.000          1.012          1.012          1.972          7.200        102.298          0.020          1.667        70          4.070          0.925        852.885        852.885          0.000          0.324          1.000          1.000        598.078         10.287         42.515         42.773              0             0         17.728        136.472
       246      2003    03/Sep/2003        426.463          0.000          0.000          1.707          1.707          3.393          0.600         98.990          0.020          1.613        71          4.092          0.999        914.492        914.492          0.000          0.902          1.000          1.000        608.023         10.505         44.980         46.470              0             0         18.054        134.463
       247      2003    04/Sep/2003        423.204          0.000          0.000          1.821          1.821          3.769          0.000         96.269          0.019          1.569        72          4.114          1.084        984.883        984.883          0.000          1.438          1.000          1.000        615.741         10.713         47.795         50.693              0             0         18.367        131.204
       248      2003    05/Sep/2003        421.021          0.000          0.000          1.299          1.299          2.811          0.000         93.715          0.019          1.527        73          4.137          1.153       1042.183       1042.183          0.000          0.883          1.000          1.000        623.629         10.928         50.087         54.131              0             0         18.689        129.021
       249      2003    06/Sep/2003        419.268          0.000          0.000          1.068          1.279          2.865          0.000         90.889          0.018          1.481        74          4.164          1.233       1108.806       1108.806          0.000          0.685          1.000          0.981        632.401         11.176         52.752         58.128              0             0         19.061        127.268
       250      2003    07/Sep/2003        417.154          0.000          0.000          0.833          1.418          3.300          0.000         89.236          0.018          1.454        75          4.184          1.315       1177.367       1177.367          0.000          1.281          1.000          0.945        639.575         11.365         55.495         62.242              0             0         19.344        125.154
       251      2003    08/Sep/2003        416.487          0.000          0.000          1.073          1.073          2.594          1.600         85.979          0.017          1.401        76          4.216          1.398       1246.943       1246.943          0.000          1.194          1.000          0.921        649.536         11.656         58.278         66.417              0             0         19.781        124.487
       252      2003    09/Sep/2003        413.417          0.000          0.000          1.255          1.320          3.311          0.000         83.608          0.017          1.363        77          4.246          1.506       1336.577       1336.577          0.000          1.815          1.000          0.879        658.648         11.916         61.863         71.795              0             0         20.171        121.417
       253      2003    10/Sep/2003        411.015          0.000          0.000          0.655          1.212          3.180          0.000         82.065          0.016          1.338        78          4.270          1.603       1417.670       1417.670          0.000          1.748          1.000          0.852        666.503         12.130         65.107         76.660              0             0         20.491        119.015
       254      2003    11/Sep/2003        409.692          0.000          0.000          0.600          0.607          1.657          0.000         80.694          0.016          1.315        79          4.295          1.656       1461.370       1461.370          0.000          0.723          1.000          0.866        674.187         12.337         66.855         79.282              0             0         20.803        117.692
       255      2003    12/Sep/2003        419.038          0.000          0.000          1.172          1.172          3.260         11.600         78.275          0.016          1.276        80          4.319          1.759       1547.764       1547.764          0.000          1.083          1.000          0.844        681.633         12.536         70.311         84.466              0             0         21.101        127.038
       256      2003    13/Sep/2003        417.277          0.000          0.000          0.821          0.821          2.372          0.000         75.900          0.015          1.237        81          4.344          1.839       1614.261       1614.261          0.000          0.940          1.000          0.844        689.283         12.742         72.970         88.456              0             0         21.410        125.277
       257      2003    14/Sep/2003        415.826          0.000          0.000          0.926          0.926          2.751          0.000         74.386          0.015          1.212        82          4.364          1.923       1684.071       1684.071          0.000          0.525          1.000          0.840        695.641         12.901         75.763         92.644              0             0         21.648        123.826
       258      2003    15/Sep/2003        425.889          0.000          0.000          0.807          0.807          2.464         11.600         72.489          0.014          1.181        83          4.387          2.004       1751.752       1751.752          0.000          0.729          1.000          0.842        702.508         13.078         78.470         96.705              0             0         21.914        133.889
       259      2003    16/Sep/2003        424.497          0.000          0.000          0.757          0.757          2.370          0.000         70.040          0.014          1.142        84          4.415          2.095       1827.202       1827.202          0.000          0.636          1.000          0.841        710.566         13.300         81.488        101.232              0             0         22.246        132.497
       260      2003    17/Sep/2003        423.520          0.000          0.000          0.528          0.528          1.700          0.000         67.054          0.013          1.093        85          4.449          2.163       1884.164       1884.164          0.000          0.449          1.000          0.859        719.746         13.562         83.767        104.650              0             0         22.640        131.520
       261      2003    18/Sep/2003        433.310          0.000          0.000          0.864          0.864          2.837         11.800         64.067          0.013          1.044        86          4.482          2.281       1982.728       1982.728          0.000          1.146          1.000          0.847        728.824         13.821         87.709        110.564              0             0         23.028        141.310
       262      2003    19/Sep/2003        430.852          0.000          0.000          0.979          0.979          3.320          0.200         61.813          0.012          1.007        87          4.512          2.418       2096.902       2096.902          0.000          1.678          1.000          0.826        737.052         14.048         92.276        117.414              0             0         23.369        138.852
       263      2003    20/Sep/2003        424.737          0.000          0.000          1.195          1.195          4.194          0.000         58.824          0.012          0.959        88          4.551          2.587       2237.292       2237.292          0.000          4.921          1.000          0.799        747.014         14.340         97.892        125.838              0             0         23.806        132.737
       264      2003    21/Sep/2003        418.465          0.000          0.000          0.810          1.242          4.536          0.000         54.508          0.011          0.888        89          4.602          2.755       2377.352       2377.352          0.000          5.462          1.000          0.784        759.730         14.732        103.494        134.241              0             0         24.395        126.465
       265      2003    22/Sep/2003        413.788          0.000          0.000          0.885          0.885          3.351          0.000         51.247          0.010          0.835        90          4.650          2.884       2485.064       2485.064          0.000          3.791          1.000          0.791        771.528         15.091        107.803        140.704              0             0         24.933        121.788
       266      2003    23/Sep/2003        406.737          0.000          0.000          1.155          1.155          4.484          0.000         48.889          0.010          0.797        91          4.694          3.067       2637.230       2637.230          0.000          5.896          1.000          0.774        782.272         15.411        113.889        149.834              0             0         25.413        114.737
       267      2003    24/Sep/2003        402.945          0.000          0.000          0.994          0.994          3.990          0.000         47.335          0.009          0.771        92          4.733          3.242       2783.001       2783.001          0.000          2.798          1.000          0.763        790.585         15.676        119.720        158.580              0             0         25.811        110.945
       268      2003    25/Sep/2003        401.073          0.000          0.000          0.709          0.709          2.930          1.000         46.149          0.009          0.752        93          4.767          3.376       2894.639       2894.639          0.000          2.163          1.000          0.768        797.531         15.900        124.186        165.278              0             0         26.146        109.073
       269      2003    26/Sep/2003        400.108          0.000          0.000          0.627          0.627          2.642          1.200         45.211          0.009          0.737        94          4.797          3.493       2992.562       2992.562          0.000          1.537          1.000          0.780        803.501         16.088        128.102        171.154              0             0         26.429        108.108
       270      2003    27/Sep/2003        397.513          0.000          0.000          0.857          0.857          3.670          0.000         44.354          0.009          0.723        95          4.829          3.631       3130.583       3130.583          0.000          1.739          1.000          0.776        807.161         16.276        133.623        179.435              0             0         26.711        105.513
       271      2003    28/Sep/2003        392.596          0.000          0.000          0.836          0.836          3.648          0.000         43.447          0.009          0.708        96          4.863          3.785       3273.186       3273.186          0.000          4.080          1.000          0.775        811.045         16.486        139.327        187.991              0             0         27.025        100.596
       272      2003    29/Sep/2003        393.838          0.000          0.000          0.747          0.747          3.322          3.800         42.892          0.009          0.699        97          4.889          3.885       3375.887       3375.887          0.000          1.811          1.000          0.787        813.763         16.621        143.435        194.153              0             0         27.229        101.838
       273      2003    30/Sep/2003        392.381          0.000          0.000          0.474          0.474          2.129          0.000         42.405          0.008          0.691        98          4.914          3.962       3440.208       3440.208          0.000          0.983          1.000          0.815        816.334         16.746        146.008        198.012              0             0         27.416        100.381
       274      2003    01/Oct/2003        402.231          0.000          0.000          0.482          0.482          2.183         11.600         40.788          0.008          0.665        99          4.953          4.077       3535.641       3535.641          0.000          1.269          1.000          0.841        820.443         16.980        149.826        203.738              0             0         27.766        110.231
       275      2003    02/Oct/2003        400.496          0.000          0.000          0.599          0.599          2.749          0.000         39.117          0.008          0.638       100          4.996          4.223       3659.685       3658.771          0.000          1.135          1.000          0.858        824.706         17.230        154.696        211.181              0             0         28.141        108.496
       276      2003    03/Oct/2003        398.829          0.000          0.000          0.570          0.570          2.650          0.000         37.920          0.008          0.618       101          5.000          4.351       3772.793       3769.129          0.000          1.098          1.000          0.916        828.384         17.440        158.945        217.968              0             0         28.456        106.829
       277      2003    04/Oct/2003        396.092          0.000          0.000          0.687          0.687          3.230          0.000         36.733          0.007          0.599       102          5.490          4.500       3913.726       3905.603          0.000          2.050          1.000          0.959        832.118         17.658        164.137        226.424              0             0         28.785        104.092
       278      2003    05/Oct/2003        392.530          0.000          0.000          0.675          0.684          3.259          0.000         35.626          0.007          0.581       103          5.755          4.642       4055.769       4041.093          0.000          2.887          1.000          1.000        835.768         17.877        169.163        234.946              0             0         29.113        100.530
       279      2003    06/Oct/2003        389.046          0.000          0.000          0.772          0.772          3.719          0.000         34.727          0.007          0.566       104          5.998          4.766       4211.986       4188.571          0.000          2.712          1.000          1.000        839.081         18.077        174.538        244.319              0             0         29.413         97.046
       280      2003    07/Oct/2003        391.864          0.000          0.000          0.657          0.657          3.193          6.000         33.676          0.007          0.549       105          6.000          4.883       4346.627       4312.519          0.000          2.526          1.000          1.000        842.289         18.277        178.911        251.533            280             0         29.713         99.864
       281      2003    08/Oct/2003        392.298          0.000          0.000          0.523          0.523          2.567          2.000         32.198          0.006          0.525       106          6.091          5.003       4473.388       4426.671          0.000          1.043          1.000          1.000        846.035         18.533        182.774        258.325            280             0         30.097        100.298
       282      2003    09/Oct/2003        389.527          0.000          0.000          0.769          0.769          3.801          0.000         31.671          0.006          0.516       107          6.118          5.061       4603.655       4542.173          0.000          2.002          1.000          1.000        848.321         18.668        186.248        265.619            280             0         30.299         97.527
       283      2003    10/Oct/2003        389.373          0.000          0.000          0.596          0.596          2.962          2.000         30.756          0.006          0.501       108          6.157          5.161       4729.389       4652.104          0.000          1.557          1.000          1.000        851.219         18.862        189.750        272.356            280             0         30.590         97.373
       284      2003    11/Oct/2003        385.444          0.000          0.000          0.873          0.873          4.365          0.000         29.946          0.006          0.488       109          6.194          5.251       4910.625       4815.553          0.000          3.057          1.000          1.000        853.979         19.049        194.853        282.511            280             0         30.871         93.444
       285      2003    12/Oct/2003        381.403          0.000          0.000          0.956          0.956          4.805          0.000         28.796          0.006          0.469       110          6.244          5.228       5082.697       4935.629          0.000          3.085          0.735          1.000        857.245         19.299        195.489        292.850            280             0         31.246         89.403
       286      2003    13/Oct/2003        377.751          0.000          0.000          0.823          0.989          4.983          0.000         27.584          0.006          0.450       111          6.299          4.965       5180.045       4912.598          0.000          2.828          0.386          1.000        860.586         19.574        186.346        299.105            280             0         31.659         85.751
       287      2003    14/Oct/2003        374.355          0.000          0.000          0.799          0.799          4.008          0.000         26.138          0.005          0.426       112          6.364          4.731       5260.030       4878.321          0.000          2.598          0.389          1.000        864.210         19.899        178.153        303.391            280             0         32.146         82.355
       288      2003    15/Oct/2003        371.067          0.000          0.000          0.904          0.904          4.523          0.000         24.819          0.005          0.405       113          6.430          4.797       5444.787       5025.194          0.000          2.383          0.789          1.000        867.680         20.228        181.832        313.290            280             0         32.639         79.067
       289      2003    16/Oct/2003        368.022          0.000          0.000          0.857          0.857          4.313          0.000         24.058          0.005          0.392       114          6.480          4.559       5524.212       4993.607          0.000          2.187          0.392          1.000        870.320         20.477        173.397        318.090            280             0         33.012         76.022
       290      2003    17/Oct/2003        364.948          0.000          0.000          1.083          1.083          5.427          0.000         23.086          0.005          0.376       115          6.542          4.195       5570.127       4895.155          0.000          1.991          0.168          1.000        873.312         20.788        159.741        321.625            280             0         33.479         72.948
       291      2003    18/Oct/2003        362.203          0.000          0.000          0.927          0.927          4.605          0.000         21.630          0.004          0.353       116          6.615          3.846       5598.000       4785.648          0.000          1.819          0.141          1.000        876.364         21.155        146.552        323.696            280             0         34.030         70.203
       292      2003    19/Oct/2003        359.633          0.000          0.000          0.911          0.911          4.489          0.000         21.070          0.004          0.343       117          6.667          3.710       5693.861       4802.772          0.000          1.658          0.466          1.000        878.693         21.413        142.139        329.247            280             0         34.416         67.633
       293      2003    20/Oct/2003        357.340          0.000          0.000          0.745          0.745          3.666          0.000         20.489          0.004          0.334       118          6.723          3.523       5755.167       4772.272          0.000          1.547          0.356          1.000        881.064         21.693        135.437        332.531            280             0         34.836         65.841
       294      2003    21/Oct/2003        356.997          0.000          0.000          0.485          0.485          2.377          1.600         20.017          0.004          0.326       119          6.769          3.646       5855.949       4873.054          0.000          1.458          1.000          1.000        883.033         21.926        139.510        337.931            280             0         35.186         64.997
       295      2003    22/Oct/2003        359.289          0.000          0.000          0.862          0.862          4.257          4.800         19.272          0.004          0.314       120          6.815          3.462       5921.828       4850.705          0.000          1.646          0.370          1.000        884.896         22.156        132.969        341.842            280             0         35.531         67.289
       296      2003    23/Oct/2003        359.161          0.000          0.000          0.888          0.888          4.368          2.400         18.294          0.004          0.298       121          6.872          3.477       6063.378       4951.001          0.000          1.641          0.692          1.000        886.983         22.438        134.566        349.426            280             0         35.953         67.161
       297      2003    24/Oct/2003        356.928          0.000          0.000          0.732          0.732          3.615          0.000         17.746          0.004          0.289       122          6.912          3.344       6127.596       4942.385          0.000          1.501          0.461          1.000        888.552         22.641        129.878        352.867            280             0         36.259         64.928
       298      2003    25/Oct/2003        354.796          0.000          0.000          0.764          0.764          3.769          0.000         17.249          0.003          0.281       123          6.952          3.221       6194.461       4940.018          0.000          1.367          0.469          1.000        890.043         22.841        125.657        356.450            280             0         36.559         62.796
       299      2003    26/Oct/2003        352.782          0.000          0.000          0.772          0.772          3.802          0.000         16.770          0.003          0.273       124          6.993          3.066       6249.814       4918.018          0.000          1.241          0.387          1.000        891.509         23.046        120.082        359.493            280             0         36.866         60.782
       300      2003    27/Oct/2003        351.004          0.000          0.000          0.649          0.649          3.186          0.000         16.241          0.003          0.265       125          7.000          2.851       6286.532       4870.377        157.163          1.130          0.297          1.000        893.047         23.276        111.646        343.126            280             0         37.211         59.004
       301      2003    28/Oct/2003        349.060          0.000          0.000          0.936          0.936          4.568          0.000         15.232          0.003          0.248       126          7.045          2.628       6328.291       4824.829        316.415          1.008          0.218          1.000        895.204         23.640        102.915        326.998            280             0         37.757         57.060
       302      2003    29/Oct/2003        353.742          0.000          0.000          0.809          0.809          3.922          6.800         14.603          0.003          0.238       127          7.065          2.515       6414.458       4866.708        481.084          1.309          0.570          1.000        896.744         23.886         98.487        314.619            280             0         38.126         61.742
       303      2003    30/Oct/2003        351.864          0.000          0.000          0.686          0.686          3.313          0.000         13.941          0.003          0.227       128          7.086          2.337       6452.076       4834.792        645.208          1.191          0.294          1.000        898.347         24.153         91.533        297.455            280             0         38.527         59.864
