Summary_file = lysS113.sum
Title = south lysimeter
year,month,day,day_month,period,sw(1),sw(2),sw(3),sw(4),sw(5),sw(6),sw(7),sw(8),sw(9),sw(10),sw(11),sw(12),sw(13),sw(14),sw(15),sw(16),sw(17),sw(18),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,T,ET,swdep(1),swdep(2),swdep(3),swdep(4),swdep(5),swdep(6),swdep(7),swdep(8),swdep(9),swdep(10),swdep(11),swdep(12),swdep(13),swdep(14),swdep(15),swdep(16),swdep(17),swdep(18),es,runoff,drain,eo,h,drain_25,drain_90,drain_180,cum_rain,cum_ET,cum_E,cum_T,cdrain_25,cdrain_90,cdrain180,cum_drain,no3(),nh4(),nit_tot(),leach_no3,cleach_25,cleach_90,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,P_dlt_n_fixed,W_biomass_n,W_root_n,L_biomass_n,L_root_n,C_biomass_n,C_root_n,P_biomass_n,P_root_n,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,cumnetdrain120
2001,4,120,30,    18.000,     0.073,     0.173,     0.207,     0.226,     0.240,     0.247,     0.227,     0.212,     0.215,     0.227,     0.252,     0.268,     0.278,     0.293,     0.304,     0.310,     0.311,     0.311,     0.526,     1.990,     3.478,     4.784,     9.765,     9.357,     7.079,     6.092,     8.263,     8.751,     5.752,     3.324,     2.539,     1.583,     1.188,     0.040,     0.080,     0.142,     0.249,     0.568,     0.182,     0.112,     0.072,     0.076,     0.040,     0.038,     0.023,     0.025,     0.028,     0.042,    29.900,    33.061,     1.261,     0.319,    57.896,   125.923,   255.398,    33.439,    26.646,     1.317,     0.244,    69.229,   110.097,     0.000,     0.000,     5.010,     0.363,     1.731,     4.133,     9.032,    17.965,    24.672,    22.665,    21.152,    32.207,    45.405,    50.453,    53.624,    55.621,    43.931,    30.431,    23.238,    15.545,     7.782,     3.017,     0.000,     0.000,     7.954,     0.000,     0.101,     0.000,     0.000,    25.950,    19.829,    19.829,     0.000,     0.326,     0.000,     0.000,     0.000,    75.676,     1.756,  4746.554,     0.000,     0.237,     0.070,     0.000,   190.294,    21.228,  4457.599,     0.000,     0.769,     0.491,    37.924,     0.008,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   252.968,    68.684,    49.171,    14.033,     0.700,     0.774,    60.874,  1113.966,    52.966,    54.353,    31.233,    25.655,     0.179
2001,5,135,15,    18.000,     0.155,     0.105,     0.162,     0.200,     0.223,     0.238,     0.227,     0.212,     0.215,     0.227,     0.252,     0.268,     0.278,     0.293,     0.304,     0.310,     0.311,     0.311,     0.809,     1.240,     4.177,     5.840,     9.101,     8.910,     7.034,     6.099,     8.270,     8.846,     5.871,     3.420,     2.617,     1.681,     1.270,     0.046,     0.074,     0.117,     0.250,     0.436,     0.159,     0.106,     0.073,     0.077,     0.041,     0.039,     0.024,     0.027,     0.030,     0.043,    30.077,    33.185,     1.082,     0.317,    53.630,   125.190,   255.398,    33.594,    26.732,     1.135,     0.244,    65.003,   110.182,     1.800,     0.000,     5.465,     0.777,     1.050,     3.245,     8.016,    16.723,    23.819,    22.746,    21.195,    32.204,    45.410,    50.452,    53.624,    55.623,    43.971,    30.437,    23.216,    15.528,     7.773,     5.908,     0.000,     0.000,    37.846,     0.000,     0.145,     0.000,     0.000,    27.750,    25.738,    25.738,     0.000,     0.456,     0.000,     0.000,     0.000,    76.524,     1.581,  4744.107,     0.000,     0.369,     0.122,     0.000,   188.938,    20.016,  4457.048,     0.000,     3.273,     1.208,   129.107,     0.043,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   254.098,    69.086,    49.502,    15.100,     0.632,     0.799,    60.168,  1113.586,    72.847,    54.423,    30.925,    25.681,     0.211
2001,5,150,30,    18.000,     0.058,     0.066,     0.120,     0.187,     0.217,     0.235,     0.227,     0.212,     0.215,     0.227,     0.252,     0.268,     0.278,     0.293,     0.304,     0.309,     0.310,     0.311,     0.858,     1.394,     3.685,     6.581,     9.560,     9.160,     7.281,     6.240,     8.418,     8.918,     5.970,     3.505,     2.688,     1.773,     1.338,     0.047,     0.066,     0.077,     0.237,     0.319,     0.161,     0.108,     0.075,     0.079,     0.043,     0.041,     0.026,     0.028,     0.033,     0.043,    31.238,    33.842,     0.907,     0.326,    50.555,   124.868,   255.398,    34.879,    27.216,     0.961,     0.251,    61.928,   110.228,     2.800,     0.000,     6.748,     0.290,     0.661,     2.397,     7.494,    16.257,    23.456,    22.746,    21.240,    32.200,    45.415,    50.451,    53.625,    55.625,    44.010,    30.440,    23.196,    15.512,     7.765,     5.830,     0.000,     0.000,    29.486,     0.000,     0.048,     0.000,     0.000,    30.550,    31.568,    31.568,     0.000,     0.501,     0.000,     0.000,     0.000,    78.823,     1.423,  4744.105,     0.000,     0.474,     0.175,     0.000,   188.129,    18.993,  4456.738,     0.000,     2.142,     1.208,   129.107,     0.043,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   254.669,    69.346,    49.724,    15.705,     0.533,     0.777,    59.826,  1113.378,    87.826,    58.802,    32.012,    26.143,     0.210
2001,6,162,11,    18.000,     0.231,     0.233,     0.235,     0.242,     0.246,     0.236,     0.227,     0.213,     0.215,     0.227,     0.252,     0.268,     0.278,     0.294,     0.304,     0.309,     0.310,     0.310,     2.046,     3.254,     5.453,     8.536,    11.997,     9.640,     7.487,     6.363,     8.542,     8.981,     6.051,     3.576,     2.747,     1.850,     1.394,     2.293,     3.797,     6.889,     3.342,     0.558,     0.161,     0.107,     0.075,     0.078,     0.043,     0.041,     0.026,     0.028,     0.034,     0.043,    40.926,    34.398,    17.040,     0.324,    59.870,   125.036,   255.400,    44.669,    27.629,    17.094,     0.250,    71.237,   110.259,    17.800,     0.000,     7.362,     1.157,     2.326,     4.696,     9.668,    18.418,    23.605,    22.734,    21.274,    32.198,    45.420,    50.450,    53.626,    55.627,    44.041,    30.440,    23.181,    15.501,     7.759,     8.461,     0.000,     0.000,    21.371,     0.000,     0.025,     0.000,     0.000,    48.350,    40.029,    40.029,     0.000,     0.527,     0.000,     0.000,     0.000,    89.467,    17.555,  4769.285,     0.000,     0.560,     0.217,     0.000,   187.601,    18.202,  4456.460,     0.000,     1.963,     1.029,   109.979,     0.037,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   255.310,    69.572,    49.911,    23.288,    16.507,     0.749,    59.703,  1113.194,    88.291,    65.134,    32.934,    26.531,     0.209
2001,6,177,26,    18.000,     0.225,     0.228,     0.233,     0.242,     0.249,     0.249,     0.254,     0.237,     0.215,     0.227,     0.252,     0.268,     0.278,     0.294,     0.304,     0.309,     0.310,     0.310,     3.352,     5.152,     7.797,     9.607,    13.598,    12.366,     9.242,     7.329,     8.651,     9.031,     6.125,     3.648,     2.807,     1.929,     1.441,     3.300,     4.707,     6.944,     4.300,     1.308,     0.236,     0.112,     0.090,     0.081,     0.045,     0.043,     0.028,     0.030,     0.036,     0.044,    51.872,    37.315,    20.795,     0.350,    61.345,   131.469,   255.400,    56.493,    29.632,    20.851,     0.272,    74.037,   114.052,    29.450,     0.000,    22.439,     1.125,     2.283,     4.656,     9.699,    18.658,    24.924,    25.385,    23.727,    32.208,    45.425,    50.449,    53.626,    55.630,    44.079,    30.438,    23.163,    15.487,     7.752,    22.856,     0.000,     0.000,    23.202,     0.000,     5.126,     0.000,     0.000,    77.800,    62.885,    62.885,     0.000,     5.645,     0.000,     0.000,     0.000,   103.721,    21.344,  4785.997,     0.000,     3.163,     0.270,     0.000,   187.164,    17.518,  4456.250,     0.574,     1.711,     0.845,    90.261,     0.030,     0.000,     0.000,     0.000,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   255.925,    69.730,    50.049,    30.441,    19.687,     0.719,    59.591,  1113.033,    99.053,    72.880,    36.409,    26.859,     0.210
2001,7,192,11,    18.000,     0.271,     0.271,     0.271,     0.273,     0.267,     0.255,     0.249,     0.243,     0.215,     0.227,     0.252,     0.268,     0.278,     0.294,     0.304,     0.309,     0.309,     0.310,     2.593,     4.166,     7.041,    13.555,    19.613,    13.755,     9.339,     7.669,     8.772,     9.077,     6.194,     3.718,     2.865,     2.005,     1.484,     1.080,     1.777,     3.180,     3.952,     1.356,     0.229,     0.113,     0.095,     0.082,     0.046,     0.044,     0.028,     0.031,     0.038,     0.044,    60.723,    37.954,    11.574,     0.358,    65.861,   132.167,   255.398,    65.393,    30.188,    11.630,     0.280,    78.307,   114.464,    19.850,     0.127,    15.554,     1.353,     2.710,     5.428,    10.912,    19.993,    25.465,    24.891,    24.322,    32.266,    45.430,    50.447,    53.627,    55.632,    44.115,    30.435,    23.146,    15.474,     7.745,    15.027,     0.000,     0.000,    25.525,     0.000,     0.125,     0.000,     0.000,    97.650,    78.055,    77.913,     0.142,     5.811,     0.000,     0.000,     0.000,   113.587,    12.136,  4785.276,     0.000,     3.463,     0.322,     0.000,   186.596,    16.927,  4456.032,     0.084,     1.579,     0.748,    79.917,     0.027,     0.000,     0.000,     0.088,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   256.473,    69.886,    50.181,    33.893,    10.441,     0.700,    59.389,  1112.875,   124.221,    98.100,    37.521,    27.187,     0.211
2001,7,204,23,    18.000,     0.079,     0.183,     0.211,     0.229,     0.241,     0.247,     0.248,     0.247,     0.216,     0.227,     0.252,     0.268,     0.278,     0.294,     0.304,     0.308,     0.309,     0.310,     1.847,     6.809,    10.862,    12.387,    18.471,    13.846,     9.439,     7.920,     8.890,     9.119,     6.251,     3.774,     2.912,     2.067,     1.518,     0.650,     0.915,     1.432,     1.953,     0.951,     0.205,     0.112,     0.096,     0.083,     0.047,     0.044,     0.029,     0.031,     0.039,     0.044,    64.222,    38.493,     6.106,     0.360,    58.355,   131.768,   255.399,    68.941,    30.649,     6.162,     0.282,    70.761,   114.870,    11.450,     0.388,    18.985,     0.393,     1.828,     4.213,     9.141,    18.077,    24.703,    24.813,    24.679,    32.350,    45.435,    50.446,    53.628,    55.635,    44.143,    30.432,    23.133,    15.465,     7.740,    18.147,     0.000,     0.000,    20.958,     0.000,     0.435,     0.000,     0.000,   109.100,    96.645,    96.059,     0.586,     6.213,     0.000,     0.000,     0.000,   117.920,     6.670,  4782.929,     0.000,     3.890,     0.364,     0.000,   186.061,    16.469,  4455.809,     0.127,     1.470,     0.628,    67.138,     0.023,     0.000,     0.000,     0.268,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   257.052,    70.028,    50.299,    38.062,     5.267,     0.682,    59.194,  1112.715,   135.509,   102.182,    38.042,    27.481,     0.209
2001,7,205,24,    18.000,     0.114,     0.188,     0.208,     0.225,     0.238,     0.246,     0.248,     0.247,     0.216,     0.227,     0.252,     0.268,     0.278,     0.294,     0.304,     0.308,     0.309,     0.310,     2.140,     6.468,    11.154,    12.530,    18.224,    13.753,     9.404,     7.938,     8.901,     9.122,     6.255,     3.779,     2.916,     2.072,     1.521,     0.619,     0.878,     1.360,     1.828,     0.905,     0.202,     0.112,     0.096,     0.083,     0.047,     0.044,     0.029,     0.031,     0.039,     0.044,    64.269,    38.493,     5.792,     0.360,    58.056,   131.641,   255.399,    68.971,    30.663,     5.848,     0.282,    70.441,   114.879,     1.000,     0.071,     0.917,     0.569,     1.879,     4.164,     8.993,    17.862,    24.589,    24.770,    24.701,    32.358,    45.435,    50.446,    53.628,    55.635,    44.146,    30.431,    23.132,    15.464,     7.740,     1.225,     0.000,     0.000,     1.863,     0.000,     0.003,     0.000,     0.000,   110.100,    97.955,    97.284,     0.671,     6.214,     0.000,     0.000,     0.000,   117.993,     6.358,  4782.575,     0.000,     3.909,     0.368,     0.000,   186.005,    16.431,  4455.787,     0.000,     0.125,     0.624,    66.647,     0.023,     0.000,     0.000,     0.296,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   257.098,    70.041,    50.310,    38.367,     4.987,     0.680,    59.172,  1112.700,   139.329,   102.026,    37.965,    27.508,     0.211
2001,8,220,8,    18.000,     0.249,     0.250,     0.250,     0.253,     0.252,     0.243,     0.241,     0.247,     0.217,     0.227,     0.252,     0.268,     0.278,     0.295,     0.304,     0.308,     0.309,     0.309,     2.311,     3.823,     7.004,    13.551,    20.473,    13.093,     8.490,     7.459,     8.895,     9.175,     6.325,     3.848,     2.975,     2.147,     1.563,     0.174,     0.321,     0.610,     0.930,     0.601,     0.182,     0.110,     0.096,     0.085,     0.047,     0.044,     0.029,     0.032,     0.040,     0.043,    60.255,    37.181,     2.818,     0.360,    62.039,   130.786,   255.398,    64.500,    29.774,     2.873,     0.283,    74.079,   114.688,     8.250,     2.127,    17.371,     1.247,     2.497,     5.004,    10.108,    18.906,    24.277,    24.080,    24.710,    32.497,    45.441,    50.445,    53.628,    55.638,    44.180,    30.426,    23.117,    15.453,     7.734,    15.438,     0.000,     0.000,    30.055,     0.000,     0.010,     0.000,     0.000,   131.150,   115.560,   112.722,     2.838,     6.227,     0.000,     0.000,     0.000,   113.029,     3.385,  4772.958,     0.000,     4.183,     0.420,     0.000,   185.148,    15.921,  4455.476,     0.001,     1.847,     0.561,    59.983,     0.020,     0.000,     0.000,     1.056,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   257.816,    70.232,    50.463,    33.513,     2.235,     0.668,    58.806,  1112.484,   134.066,   108.291,    35.257,    27.372,     0.210
2001,8,233,21,    18.000,     0.225,     0.226,     0.229,     0.234,     0.228,     0.223,     0.226,     0.239,     0.217,     0.227,     0.252,     0.268,     0.278,     0.295,     0.304,     0.308,     0.309,     0.309,     1.371,     2.383,     4.799,    10.896,    14.729,     9.110,     5.926,     5.602,     7.874,     9.007,     6.387,     3.910,     3.028,     2.213,     1.599,     0.065,     0.147,     0.305,     0.481,     0.416,     0.162,     0.105,     0.092,     0.084,     0.047,     0.044,     0.029,     0.032,     0.041,     0.043,    43.288,    31.603,     1.576,     0.350,    56.738,   126.577,   255.399,    46.251,    25.446,     1.628,     0.275,    68.026,   113.183,    11.050,     6.994,    19.075,     1.124,     2.263,     4.572,     9.351,    17.098,    22.330,    22.576,    23.889,    32.560,    45.446,    50.444,    53.629,    55.641,    44.209,    30.421,    23.105,    15.443,     7.729,    11.443,     0.000,     0.000,    29.500,     0.000,     0.011,     0.000,     0.000,   142.200,   134.168,   124.167,    10.001,     6.234,     0.000,     0.000,     0.000,    90.804,     2.132,  4747.935,     0.000,     4.382,     0.465,     0.000,   184.337,    15.527,  4455.134,     0.000,     1.859,     0.455,    48.605,     0.016,     0.000,     0.000,     3.092,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   258.596,    70.425,    50.614,    24.359,     1.137,     0.664,    58.470,  1112.251,   116.522,    86.144,    26.250,    24.183,     0.210
2001,9,248,5,    18.000,     0.261,     0.261,     0.261,     0.262,     0.257,     0.236,     0.213,     0.228,     0.217,     0.227,     0.252,     0.268,     0.278,     0.295,     0.304,     0.308,     0.309,     0.309,     6.299,    10.078,     7.953,     1.881,     3.696,     2.962,     2.137,     2.314,     4.822,     7.260,     6.436,     3.974,     3.082,     2.279,     1.632,     4.286,    16.120,     3.689,     0.378,     0.360,     0.162,     0.097,     0.086,     0.082,     0.047,     0.045,     0.030,     0.033,     0.043,     0.043,    32.869,    19.751,    24.995,     0.335,    62.527,   125.408,   255.400,    33.938,    15.465,    25.044,     0.264,    73.156,   111.419,    32.050,    15.751,    27.663,     1.303,     2.608,     5.224,    10.496,    19.306,    23.590,    21.258,    22.771,    32.567,    45.452,    50.443,    53.630,    55.645,    44.241,    30.415,    23.091,    15.433,     7.724,    11.839,     0.000,     0.000,    35.277,     0.000,     0.419,     0.000,     0.000,   174.250,   162.853,   136.007,    26.846,     6.658,     0.000,     0.000,     0.000,    68.845,    25.540,  4748.013,     0.000,     4.668,     0.507,     0.000,   183.561,    15.280,  4454.789,     0.070,     1.856,     0.334,    35.733,     0.012,     0.000,     0.000,     7.281,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   259.444,    70.603,    50.750,    27.443,    24.593,     0.696,    58.113,  1112.008,    17.919,    19.143,    10.051,    14.807,     0.209
2001,9,263,20,    18.000,     0.064,     0.087,     0.140,     0.141,     0.163,     0.201,     0.200,     0.215,     0.215,     0.227,     0.252,     0.268,     0.278,     0.295,     0.304,     0.308,     0.308,     0.309,     0.578,     1.211,     2.754,     3.562,     2.495,     1.033,     0.713,     0.891,     2.522,     5.444,     5.385,     4.040,     3.144,     2.352,     1.672,     0.841,     1.184,     1.744,     2.167,     0.931,     0.162,     0.082,     0.070,     0.072,     0.046,     0.044,     0.030,     0.033,     0.044,     0.042,    11.633,    12.262,     7.029,     0.292,    42.021,   119.159,   255.399,    11.990,     9.214,     7.070,     0.229,    52.040,   109.217,    25.050,    38.056,    47.695,     0.318,     0.873,     2.800,     5.648,    12.261,    20.121,    20.037,    21.495,    32.286,    45.418,    50.439,    53.631,    55.649,    44.271,    30.408,    23.078,    15.424,     7.719,     9.170,     0.000,     0.000,    46.937,     0.000,     0.311,     0.000,     0.000,   199.300,   211.228,   145.179,    66.049,     6.964,     0.000,     0.000,     0.000,    39.910,     7.530,  4699.627,     0.000,     4.727,     0.536,     0.000,   182.726,    15.115,  4454.346,     0.041,     2.127,     0.213,    22.778,     0.008,     0.000,     0.000,    10.876,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   260.394,    70.821,    50.914,     8.937,     6.246,     0.798,    57.732,  1111.711,    63.064,    20.348,     3.556,     7.812,     0.205
2001,9,268,25,    18.000,     0.227,     0.225,     0.220,     0.141,     0.145,     0.190,     0.193,     0.208,     0.212,     0.226,     0.252,     0.268,     0.278,     0.295,     0.304,     0.308,     0.308,     0.309,     0.489,     1.239,     2.879,     4.676,     2.580,     1.041,     0.689,     0.849,     2.367,     5.287,     5.226,     4.062,     3.169,     2.382,     1.690,     0.316,     0.767,     1.283,     0.964,     0.648,     0.118,     0.069,     0.057,     0.063,     0.044,     0.044,     0.030,     0.033,     0.044,     0.042,    12.904,    11.805,     4.096,     0.255,    43.384,   116.020,   255.391,    13.248,     8.847,     4.130,     0.198,    53.026,   107.409,     7.350,     7.625,     9.448,     1.134,     2.255,     4.398,     5.660,    10.910,    19.027,    19.284,    20.766,    31.730,    45.271,    50.425,    53.631,    55.650,    44.281,    30.406,    23.074,    15.420,     7.717,     1.996,     0.000,     0.000,    17.746,     0.000,     0.000,     0.000,     0.000,   206.650,   219.414,   147.174,    72.240,     6.964,     0.000,     0.000,     0.000,    40.770,     4.559,  4697.170,     0.000,     4.732,     0.543,     0.000,   182.538,    15.055,  4454.248,     0.000,     0.624,     0.170,    18.169,     0.006,     0.000,     0.000,    10.754,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   260.573,    70.888,    50.984,    10.143,     3.546,     0.851,    57.697,  1111.657,    82.623,    23.648,     3.571,     7.458,     0.205
2001,10,276,3,    18.000,     0.077,     0.153,     0.155,     0.153,     0.135,     0.181,     0.187,     0.203,     0.208,     0.226,     0.252,     0.268,     0.278,     0.295,     0.304,     0.308,     0.308,     0.309,     0.251,     0.786,     1.452,     4.035,     2.991,     1.161,     0.743,     0.892,     2.373,     5.282,     5.245,     4.091,     3.206,     2.426,     1.715,     0.134,     0.230,     0.470,     0.425,     0.340,     0.080,     0.055,     0.045,     0.053,     0.041,     0.043,     0.030,     0.033,     0.044,     0.041,    10.676,    11.912,     1.679,     0.215,    39.370,   113.465,   255.380,    11.047,     8.918,     1.707,     0.167,    48.698,   105.951,     9.550,    10.683,    14.394,     0.387,     1.530,     3.095,     6.125,    10.129,    18.104,    18.657,    20.254,    31.250,    45.119,    50.400,    53.631,    55.652,    44.297,    30.402,    23.067,    15.416,     7.715,     4.061,     0.000,     0.000,    32.166,     0.000,     0.000,     0.000,     0.000,   216.200,   234.773,   151.234,    83.539,     6.964,     0.000,     0.000,     0.000,    38.836,     2.102,  4692.393,     0.000,     4.740,     0.555,     0.000,   182.303,    15.039,  4454.113,     0.000,     0.810,     0.122,    13.052,     0.004,     0.000,     0.000,    11.022,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   260.885,    70.944,    51.055,     7.521,     1.372,     0.933,    57.614,  1111.550,    65.888,    29.532,     3.983,     7.595,     0.206
2001,10,291,18,    18.000,     0.101,     0.127,     0.155,     0.157,     0.174,     0.171,     0.179,     0.198,     0.205,     0.225,     0.252,     0.268,     0.278,     0.295,     0.304,     0.307,     0.308,     0.308,     0.080,     0.230,     0.446,     1.300,     3.825,     1.354,     0.814,     0.959,     2.399,     5.286,     5.287,     4.139,     3.267,     2.498,     1.753,     0.036,     0.062,     0.124,     0.203,     0.223,     0.038,     0.034,     0.032,     0.040,     0.037,     0.043,     0.031,     0.034,     0.046,     0.041,     7.235,    12.101,     0.686,     0.164,    41.282,   110.714,   255.359,     7.642,     9.051,     0.703,     0.126,    50.249,   104.461,    29.650,    20.418,    29.599,     0.504,     1.267,     3.106,     6.277,    13.076,    17.052,    17.933,    19.769,    30.779,    44.947,    50.361,    53.629,    55.656,    44.325,    30.396,    23.055,    15.407,     7.710,     9.045,     0.000,     0.000,    54.466,     0.000,     0.000,     0.000,     0.000,   245.850,   264.406,   160.279,   104.127,     6.964,     0.000,     0.000,     0.000,    35.895,     1.059,  4687.836,     0.000,     4.760,     0.578,     0.000,   181.968,    15.096,  4453.818,     0.000,     1.311,     0.079,     8.469,     0.003,     0.000,     0.000,    11.311,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   261.500,    71.020,    51.113,     3.331,     0.499,     1.059,    57.403,  1111.318,    20.710,    29.254,     4.542,     7.795,     0.204
2001,10,296,23,    18.000,     0.257,     0.257,     0.256,     0.251,     0.204,     0.164,     0.175,     0.195,     0.204,     0.224,     0.252,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.036,     0.093,     0.240,     1.063,     3.755,     1.360,     0.823,     0.972,     2.398,     5.282,     5.299,     4.155,     3.288,     2.521,     1.766,     0.019,     0.045,     0.089,     0.161,     0.193,     0.027,     0.028,     0.028,     0.036,     0.036,     0.043,     0.031,     0.034,     0.046,     0.041,     6.547,    12.125,     0.534,     0.149,    50.750,   109.169,   255.341,     6.958,     9.064,     0.548,     0.114,    59.511,   103.698,    15.650,     6.752,     8.469,     1.284,     2.569,     5.129,    10.038,    15.328,    16.402,    17.522,    19.527,    30.550,    44.860,    50.336,    53.625,    55.658,    44.334,    30.393,    23.051,    15.404,     7.708,     1.421,     0.000,     0.000,    21.504,     0.000,     0.000,     0.000,     0.000,   261.500,   271.584,   161.700,   109.884,     6.964,     0.000,     0.000,     0.000,    35.333,     0.893,  4687.009,     0.000,     4.770,     0.585,     0.000,   181.920,    15.123,  4453.741,     0.000,     0.340,     0.068,     7.285,     0.002,     0.000,     0.000,    11.417,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   261.635,    71.040,    51.123,     2.684,     0.378,     1.105,    57.374,  1111.260,    10.592,    24.500,     4.696,     7.851,     0.206
2001,11,311,7,    18.000,     0.072,     0.164,     0.173,     0.158,     0.139,     0.155,     0.168,     0.191,     0.201,     0.224,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.031,     0.109,     0.196,     0.611,     1.804,     1.237,     0.680,     0.781,     1.907,     4.605,     4.418,     3.542,     3.352,     2.599,     1.809,     0.023,     0.047,     0.073,     0.076,     0.119,     0.005,     0.011,     0.017,     0.026,     0.032,     0.041,     0.030,     0.034,     0.047,     0.040,     3.988,    10.182,     0.343,     0.106,    37.742,   106.725,   255.311,     4.328,     7.633,     0.348,     0.080,    46.130,   102.354,    13.950,    19.886,    27.055,     0.361,     1.642,     3.468,     6.326,    10.396,    15.549,    16.775,    19.098,    30.158,    44.711,    50.289,    53.618,    55.662,    44.361,    30.386,    23.040,    15.395,     7.704,     7.966,     0.000,     0.000,    70.535,     0.000,     0.000,     0.000,     0.000,   275.450,   300.313,   169.666,   130.647,     6.964,     0.000,     0.000,     0.000,    30.034,     0.656,  4680.879,     0.000,     4.800,     0.603,     0.000,   181.719,    15.070,  4453.399,     0.000,     1.282,     0.039,     4.132,     0.001,     0.000,     0.000,    12.095,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.265,    71.101,    51.141,     1.548,     0.259,     1.189,    57.191,  1110.989,     9.658,    17.353,     4.055,     6.322,     0.206
2001,11,326,22,    18.000,     0.057,     0.063,     0.087,     0.113,     0.125,     0.149,     0.159,     0.185,     0.198,     0.223,     0.251,     0.268,     0.278,     0.296,     0.304,     0.307,     0.308,     0.308,     0.055,     0.087,     0.187,     0.493,     1.484,     1.134,     0.468,     0.443,     0.969,     2.827,     2.119,     1.835,     3.396,     2.677,     1.853,     0.021,     0.036,     0.046,     0.042,     0.061,     0.000,     0.004,     0.011,     0.018,     0.028,     0.040,     0.030,     0.034,     0.047,     0.040,     3.440,     5.766,     0.206,     0.081,    31.472,   104.078,   255.266,     3.674,     4.473,     0.208,     0.059,    39.401,   100.629,     5.200,     9.899,    16.288,     0.285,     0.627,     1.748,     4.520,     9.362,    14.930,    15.857,    18.529,    29.651,    44.520,    50.222,    53.607,    55.667,    44.386,    30.379,    23.029,    15.387,     7.700,     5.409,     0.000,     0.000,    76.051,     0.000,     0.000,     0.000,     0.000,   280.650,   314.047,   175.075,   138.972,     6.964,     0.000,     0.000,     0.000,    22.451,     0.493,  4673.054,     0.000,     4.830,     0.617,     0.000,   181.617,    15.156,  4453.337,     0.000,     0.694,     0.022,     2.343,     0.001,     0.000,     0.000,    12.652,?,     0.000,     0.000,     0.000,     0.000,     0.000,     0.000,   262.467,    71.108,    51.146,     1.317,     0.165,     1.348,    57.143,  1110.905,    10.905,    15.848,     2.950,     3.270,     0.205
