year,month,day,day_month,period,sw_dep(1),sw_dep(2),sw_dep(3),sw_dep(4),sw_dep(5),sw_dep(6),sw_dep(7),sw_dep(8),sw_dep(9),sw_dep(10),sw_dep(11),sw_dep(12),sw_dep(13),sw_dep(14),sw_dep(15),sw_dep(16),sw_dep(17),sw_dep(18),sw_dep(19),sw_dep(20),no3(1),no3(2),no3(3),no3(4),no3(5),no3(6),no3(7),no3(8),no3(9),no3(10),no3(11),no3(12),no3(13),no3(14),no3(15),no3(16),no3(17),no3(18),no3(19),no3(20),nh4(1),nh4(2),nh4(3),nh4(4),nh4(5),nh4(6),nh4(7),nh4(8),nh4(9),nh4(10),nh4(11),nh4(12),nh4(13),nh4(14),nh4(15),nh4(16),nh4(17),nh4(18),nh4(19),nh4(20),no3_025,no3_2590,nh4_025,nh4_2590,sw_dep_025,sw_dep_2590,sw_dep_90180,no3_030,no3_3080,nh4_030,nh4_3080,sw_dep_030,sw_dep_3080,rain,W_ep,L_ep,C_ep,swdep,es,runoff,drain,eo,h,drain_25,drain_90,leach_25,leach_90,cum_rain,cum_ET,cum_drain,cum_E,cum_T,no3(),nh4(),nit_tot(),leach_no3,urea(),biom_n(),fom_n(),hum_n(),sum@soiln2_dnit[],sum@soiln2_dlt_n_min[],residue_n,residue_wt,residue_cover,L_dlt_n_fixed,C_dlt_n_fixed,W_plantn,W_topsn,L_biomass_n,L_n_uptake,C_biomass_n,C_n_uptake,cum_nmin010,cum_nmin1020,cum_nmin2030,no3_010,nh4_010,fom_n_010,biom_n_010,hum_n_010,no3_sol_20,no3_sol_30,no3_sol_50,no3_sol_90,drain180
(year),(month),(day),(day),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(),(),(),(),(),(),(),(),(),(),(),(),(),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(mm),(),(),(),(),(),(),(),(),(),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(kg/ha),(m^2/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(g/m^2),(),(),(),(),(),(),(),(),(ug/g),(ug/g),(ug/g),(ug/g),()
1993,8,217,5,     2.000,     5.853,    12.178,    17.905,    24.250,    24.986,    28.382,    43.951,    62.267,    63.787,    65.616,    64.214,    68.529,    68.624,    66.242,    68.306,    65.069,    65.428,    66.492,    49.865,    16.622,     0.053,     0.068,     0.178,     0.112,     0.075,     0.055,     0.063,     3.142,     3.146,     3.255,     2.457,     2.089,     1.981,     2.020,     2.032,     2.033,     1.991,     1.926,     1.422,     0.473,     0.023,     0.013,     0.369,     0.130,     0.078,     0.048,     0.049,     0.035,     0.013,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,     0.411,     4.908,     0.535,     0.216,    60.186,   191.479,   298.876,     0.449,     3.297,     0.574,     0.171,    72.679,   147.093,    18.400,     3.728,     0.000,     0.000,   948.565,    16.267,     0.000,     0.314,    41.174,     0.000,    41.438,    17.473,     1.174,     0.844,   122.600,    55.248,     1.698,    55.248,     0.000,    28.570,     0.779,  6440.812,     0.009,     0.000,   186.675,    19.832,  6204.956,     0.326,     2.487,     6.594,  1156.733,     0.381,     0.000,     0.000,     1.684,     1.670,     0.000,     0.000,     0.000,     0.000,    -2.130,     1.755,     1.507,     0.180,     0.159,    16.834,   121.143,  1304.370,     0.460,     0.299,     0.144,     4.932,     6.784
1993,8,218,6,     2.000,     5.316,    11.723,    17.670,    24.207,    24.955,    28.353,    43.913,    62.206,    63.752,    65.581,    64.180,    68.496,    68.595,    66.230,    68.332,    65.200,    65.505,    66.507,    49.866,    16.622,     1.523,     0.116,     0.180,     0.108,     0.072,     0.053,     0.062,     3.137,     3.144,     3.251,     2.456,     2.087,     1.979,     2.017,     2.031,     2.036,     1.993,     1.927,     1.422,     0.473,    39.703,     0.589,     0.378,     0.130,     0.078,     0.048,     0.049,     0.035,     0.013,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,     1.927,     4.896,    40.800,     0.216,    58.916,   191.303,   298.728,     1.963,     3.288,    40.839,     0.171,    71.394,   146.949,     0.000,     0.171,     0.000,     0.000,   947.209,     1.165,     0.000,     0.021,     3.135,     0.000,    41.427,    17.601,     1.174,     0.850,   122.600,    56.413,     1.719,    56.413,     0.000,    30.068,    41.046,  6560.745,     0.001,    78.132,   186.827,    19.730,  6204.943,     0.017,     0.037,     6.576,  1153.502,     0.380,     0.000,     0.000,     1.690,     1.675,     0.000,     0.000,     0.000,     0.000,    -2.155,     1.772,     1.517,     1.699,    40.418,    16.734,   121.313,  1304.379,     0.444,     0.290,     0.142,     4.931,     7.043
1993,8,233,21,     2.000,     1.300,     7.449,    15.463,    21.066,    22.107,    26.982,    42.909,    61.205,    63.216,    65.119,    63.760,    68.103,    68.239,    65.943,    68.306,    65.846,    66.641,    67.287,    50.141,    16.695,     6.432,     2.642,     0.433,     0.142,     0.080,     0.047,     0.046,     0.052,     3.087,     3.208,     2.437,     2.068,     1.946,     1.975,     2.004,     2.030,     2.024,     1.956,     1.435,     0.477,    99.260,     1.520,     0.640,     0.122,     0.072,     0.045,     0.047,     0.037,     0.014,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,     9.649,     1.768,   101.542,     0.208,    45.278,   184.811,   296.829,     9.689,     0.185,   101.578,     0.165,    56.332,   142.150,     0.000,    10.990,     0.000,     0.000,   927.777,     8.099,     0.000,     0.342,    52.114,     0.000,    41.326,    18.909,     1.174,     0.915,   122.600,    64.512,     2.064,    64.512,     0.000,    34.520,   101.778,  6551.477,     0.010,     3.571,   189.088,    17.968,  6204.551,     0.255,     0.693,     6.394,  1121.606,     0.372,     0.000,     0.000,     2.485,     2.433,     0.000,     0.000,     0.000,     0.000,    -2.894,     2.191,     1.755,     9.218,   100.993,    15.110,   124.116,  1304.507,     0.676,     0.360,     0.107,     4.883,     9.982
1993,9,248,5,     2.000,     6.649,    13.378,    18.518,    22.064,    20.750,    24.921,    41.584,    59.822,    62.482,    64.563,    63.335,    67.733,    67.919,    65.642,    68.101,    65.752,    66.831,    67.866,    50.778,    16.918,    10.636,    14.120,     5.369,     0.699,     0.167,     0.095,     0.084,     0.092,     3.043,     3.175,     2.420,     2.054,     1.922,     1.940,     1.976,     1.999,     2.011,     1.966,     1.452,     0.483,    20.117,    18.041,     5.709,     0.225,     0.062,     0.042,     0.045,     0.036,     0.014,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    30.824,     1.959,    44.092,     0.192,    60.609,   178.318,   294.791,    30.907,     0.354,    44.123,     0.154,    70.984,   136.702,    34.200,    17.045,     0.000,     0.000,   935.606,     8.503,     0.000,     0.823,    46.501,     0.000,    41.329,    19.089,     1.183,     0.924,   156.800,    73.015,     2.889,    73.015,     0.000,    55.703,    44.315,  6512.720,     0.024,     0.000,   192.966,    15.509,  6204.227,     0.320,     0.428,     6.016,  1055.307,     0.354,     0.000,     0.000,     5.610,     5.508,     0.000,     0.000,     0.000,     0.000,    -3.836,     2.552,     1.992,    26.546,    40.061,    12.855,   128.217,  1304.736,     3.166,     0.807,     0.203,     4.871,    11.833
1993,9,263,20,     2.000,     3.216,    10.409,    16.182,    22.974,    21.535,    24.505,    40.967,    59.133,    62.106,    64.207,    63.000,    67.418,    67.630,    65.356,    67.877,    65.560,    66.749,    67.939,    50.953,    16.984,    12.239,    17.862,    26.475,     8.377,     0.828,     0.221,     0.202,     0.245,     3.019,     3.160,     2.412,     2.046,     1.906,     1.914,     1.953,     1.971,     1.990,     1.953,     1.446,     0.481,     0.918,     1.763,     3.228,     0.229,     0.058,     0.040,     0.043,     0.035,     0.014,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    64.953,     3.006,     6.138,     0.183,    52.781,   177.193,   293.308,    65.367,     1.082,     6.167,     0.147,    63.549,   135.372,    32.400,    24.205,     0.000,     0.000,   924.700,    17.454,     0.000,     1.646,    55.045,     0.000,    42.699,    18.972,     1.701,     0.920,   189.200,    90.468,     4.536,    90.468,     0.000,    90.701,     6.352,  6511.015,     0.047,     0.000,   197.233,    12.750,  6203.979,     0.502,     0.889,     5.480,   961.353,     0.328,     0.000,     0.000,     6.092,     5.916,     0.000,     0.000,     0.000,     0.000,    -4.150,     2.874,     2.178,    38.926,     3.757,    10.289,   132.451,  1304.994,    36.464,     3.847,     0.492,     4.860,    13.010
1993,10,278,5,     2.000,     5.214,    11.076,    15.653,    19.390,    19.877,    22.232,    36.304,    56.767,    61.517,    63.890,    62.739,    67.175,    67.400,    65.118,    67.678,    65.363,    66.597,    67.835,    50.899,    16.968,     6.072,    20.444,    33.137,     9.821,     1.374,     0.399,     0.362,     0.428,     3.003,     3.149,     2.412,     2.047,     1.898,     1.895,     1.936,     1.947,     1.970,     1.937,     1.434,     0.477,     0.240,     0.182,     1.104,     0.092,     0.046,     0.034,     0.039,     0.033,     0.014,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    69.474,     4.064,     1.618,     0.159,    51.333,   165.939,   291.962,    70.161,     1.876,     1.641,     0.129,    61.271,   125.242,    14.800,    21.913,     0.000,     0.000,   909.692,     6.135,     0.000,     1.760,    63.974,     0.000,    42.700,    18.721,     2.107,     0.905,   204.000,    96.606,     6.297,    96.606,     0.000,    96.142,     1.807,  6511.370,     0.050,     0.000,   198.344,    11.628,  6203.448,     0.135,     1.508,     5.302,   930.058,     0.320,     0.000,     0.000,     6.415,     6.194,     0.000,     0.000,     0.000,     0.000,    -3.963,     3.198,     2.389,    37.562,     0.790,     9.293,   133.808,  1305.059,    50.649,     6.911,     0.998,     4.881,    13.810
1993,10,293,20,     2.000,     1.371,     7.317,    13.037,    18.534,    19.301,    21.662,    34.770,    54.767,    61.065,    63.587,    62.495,    66.959,    67.202,    64.916,    67.506,    65.184,    66.440,    67.699,    50.804,    16.936,     4.896,    21.097,    33.017,    11.218,     1.903,     0.590,     0.534,     0.618,     3.001,     3.141,     2.412,     2.052,     1.896,     1.883,     1.925,     1.929,     1.953,     1.922,     1.421,     0.473,     0.000,     0.013,     0.090,     0.062,     0.038,     0.029,     0.035,     0.032,     0.013,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    70.228,     5.145,     0.165,     0.140,    40.259,   161.033,   290.776,    71.179,     2.694,     0.184,     0.115,    49.910,   120.850,    13.800,    16.883,     0.000,     0.000,   891.554,    13.505,     0.000,     1.550,    73.771,     0.000,    42.700,    18.335,     2.538,     0.890,   217.800,   110.111,     7.847,   110.111,     0.000,    97.880,     0.336,  6512.067,     0.043,     0.000,   200.342,    10.507,  6203.001,     0.102,     1.723,     4.767,   836.164,     0.293,     0.000,     0.000,     7.281,     7.003,     0.000,     0.000,     0.000,     0.000,    -3.501,     3.489,     2.570,    36.999,     0.043,     8.253,   135.869,  1305.193,    60.525,     9.860,     1.536,     4.915,    14.389
1993,11,308,4,     2.000,     1.361,     9.609,    17.054,    18.384,    19.169,    21.544,    34.675,    54.457,    60.786,    63.358,    62.291,    66.771,    67.028,    64.739,    67.353,    65.023,    66.295,    67.566,    50.706,    16.904,     5.904,    13.784,    38.095,    12.583,     2.432,     0.792,     0.704,     0.812,     3.012,     3.137,     2.414,     2.060,     1.899,     1.876,     1.918,     1.916,     1.940,     1.910,     1.412,     0.470,     0.000,     0.126,     0.486,     0.057,     0.038,     0.027,     0.032,     0.031,     0.013,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    70.366,     6.246,     0.669,     0.134,    46.408,   160.238,   289.841,    71.582,     3.524,     0.688,     0.109,    55.993,   120.260,    32.000,     8.040,     0.000,     0.000,   895.073,    19.117,     0.000,     1.325,    86.409,     0.000,    42.700,    17.965,     3.002,     0.875,   249.800,   129.228,     9.172,   129.228,     0.000,    99.069,     0.833,  6512.821,     0.037,     0.000,   201.791,     8.674,  6202.453,     0.075,     3.228,     4.182,   733.542,     0.262,     0.000,     0.000,     7.973,     7.600,     0.000,     0.000,     0.000,     0.000,    -1.847,     3.928,     2.734,    32.386,     0.288,     6.604,   137.501,  1305.304,    68.447,    12.686,     2.031,     4.955,    14.815
1993,11,323,19,     2.000,     1.286,     8.069,    16.847,    18.426,    19.169,    21.544,    34.928,    54.706,    60.616,    63.181,    62.123,    66.612,    66.878,    64.582,    67.217,    64.878,    66.162,    67.443,    50.615,    16.873,     7.890,    14.502,    36.438,    13.884,     3.005,     1.032,     0.916,     1.026,     3.038,     3.140,     2.418,     2.069,     1.906,     1.874,     1.915,     1.906,     1.930,     1.901,     1.404,     0.467,     0.000,     0.231,     1.324,     0.078,     0.050,     0.033,     0.031,     0.028,     0.012,     0.006,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    72.714,     7.498,     1.633,     0.148,    44.628,   160.655,   289.102,    74.216,     4.477,     1.658,     0.117,    54.213,   120.763,     5.800,     0.000,     0.000,     0.000,   892.155,     7.581,     0.000,     1.138,    91.724,     0.000,    42.700,    17.632,     3.505,     0.860,   255.600,   136.809,    10.309,   136.809,     0.000,   102.663,     1.809,  6513.256,     0.032,     0.000,   200.170,     7.203,  6201.412,     0.055,     5.209,     3.950,   692.938,     0.250,     0.000,     0.000,     7.973,     7.600,     0.000,     0.000,     0.000,     0.000,     0.794,     4.789,     2.938,    34.538,     0.672,     5.423,   136.888,  1305.198,    75.352,    15.676,     2.624,     5.011,    15.137
1993,11,329,25,     2.000,     1.329,     9.291,    16.740,    18.439,    19.169,    21.544,    35.037,    54.771,    60.566,    63.121,    62.064,    66.556,    66.823,    64.524,    67.167,    64.824,    66.112,    67.396,    50.580,    16.862,     8.326,    15.568,    36.053,    14.379,     3.256,     1.145,     1.020,     1.122,     3.053,     3.144,     2.420,     2.073,     1.909,     1.874,     1.915,     1.904,     1.927,     1.899,     1.402,     0.466,     0.000,     0.431,     1.618,     0.090,     0.056,     0.036,     0.032,     0.028,     0.012,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    74.326,     8.069,     2.139,     0.158,    45.799,   160.804,   288.847,    75.954,     4.915,     2.167,     0.124,    55.383,   120.937,     8.800,     0.000,     0.000,     0.000,   892.914,     7.630,     0.000,     0.411,    35.536,     0.000,    42.700,    17.509,     3.715,     0.854,   264.400,   144.440,    10.720,   144.440,     0.000,   104.858,     2.323,  6513.530,     0.011,     0.000,   198.952,     6.519,  6200.878,     0.017,     3.196,     3.759,   659.374,     0.239,     0.000,     0.000,     7.973,     7.600,     0.000,     0.000,     0.000,     0.000,     2.667,     5.245,     3.043,    35.912,     0.970,     4.854,   136.229,  1305.125,    77.984,    16.984,     2.912,     5.041,    15.244
1993,11,330,26,     3.000,     1.312,     9.044,    16.724,    18.440,    19.169,    21.544,    35.055,    54.781,    60.558,    63.111,    62.054,    66.547,    66.814,    64.515,    67.159,    64.816,    66.104,    67.389,    50.575,    16.860,     8.673,    15.468,    36.020,    14.459,     3.297,     1.164,     1.036,     1.135,     3.055,     3.144,     2.421,     2.074,     1.910,     1.874,     1.915,     1.904,     1.927,     1.899,     1.402,     0.466,     0.000,     0.429,     1.633,     0.089,     0.055,     0.035,     0.032,     0.028,     0.012,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    74.620,     8.160,     2.151,     0.156,    45.520,   160.828,   288.805,    76.269,     4.984,     2.178,     0.123,    55.104,   120.965,     0.000,     0.000,     0.000,     0.000,   892.570,     0.278,     0.000,     0.066,     7.100,     0.000,     0.000,    -0.020,     0.035,    -0.001,     0.000,     0.278,     0.066,     0.278,     0.000,   105.244,     2.334,  6513.562,     0.002,     0.000,   198.742,     6.445,  6200.797,     0.003,     0.447,     3.740,   656.062,     0.238,     0.000,     0.000,     7.973,     7.600,     0.000,     0.000,     0.000,     0.000,     2.921,     5.312,     3.058,    36.148,     0.973,     4.793,   136.109,  1305.113,    78.410,    17.202,     2.955,     5.045,     0.017
1993,12,345,11,     3.000,     7.328,    14.802,    19.468,    27.196,    27.121,    30.322,    40.190,    54.950,    60.458,    62.981,    61.924,    66.420,    66.691,    64.384,    67.044,    64.691,    65.988,    67.280,    50.494,    16.833,     1.989,     5.628,    17.569,    29.586,    19.078,     8.914,     2.634,     1.377,     3.097,     3.155,     2.428,     2.085,     1.919,     1.878,     1.918,     1.900,     1.923,     1.895,     1.398,     0.465,     0.074,     0.408,     1.427,     0.397,     0.109,     0.040,     0.038,     0.028,     0.012,     0.005,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.002,     0.001,     0.000,    54.772,    33.551,     2.306,     0.221,    68.794,   182.812,   288.245,    64.311,    22.464,     2.361,     0.161,    82.354,   139.023,    56.400,     0.000,     0.000,     0.000,   936.567,    11.475,     0.000,     0.927,   100.790,     0.000,    21.652,    -0.304,    24.566,    -0.016,    56.400,    11.752,     0.994,    11.752,     0.000,   110.834,     2.556,  6513.098,     0.026,     0.000,   194.884,     5.489,  6199.336,     0.876,     7.137,     3.563,   624.970,     0.228,     0.000,     0.000,     7.973,     7.600,     0.000,     0.000,     0.000,     0.000,     6.734,     6.434,     3.363,    13.473,     0.958,     4.047,   133.888,  1304.847,   108.786,    70.342,     6.554,     5.122,     0.243
